 	sul	muro	vuole	uno	specchio	</S>
a31	0.89701885	0.014524541	0.0008167258	0.07826553	0.008528882	0.00084548653
a39	0.99916553	0.00082000537	1.4480892e-05	7.2649584e-09	1.1116843e-10	3.0034273e-13
a35	0.96384895	0.035519965	3.652703e-05	0.00040234125	0.0001825695	9.582466e-06
a31	0.9447237	0.051658064	9.166054e-05	0.0016541808	0.0018206543	5.1844392e-05
a2	0.9976306	0.0012709786	5.681601e-05	0.00057122327	0.0004555846	1.4748769e-05
a0	0.96792454	0.02234819	0.00071599917	0.005959318	0.00276856	0.00028336293
a20	0.16050781	0.74356425	0.0008368505	0.011553879	0.07727812	0.006259116
a18	0.014414162	0.82988566	0.004129904	0.02730357	0.10745271	0.01681393
a31	0.40198106	0.1719489	0.0065516145	0.0040549673	0.26704112	0.14842238
a0	0.09496748	0.88580227	0.0021620041	0.00011958529	0.0003033803	0.016645415
a31	0.2331484	0.017662141	0.0015541732	0.0034763508	0.68590873	0.058250144
a46	0.15604836	0.005101935	0.0014944376	0.0032670635	0.058052555	0.77603567
a33	0.025077863	0.008191575	0.0010300265	0.0069587957	0.9236921	0.03504965
a8	0.003033201	0.001298229	0.00031116957	0.016283695	0.9159313	0.06314241
a31	0.001317493	0.0005589347	0.00021887988	0.017732333	0.8695107	0.11066169
</S>	0.01296238	0.000121456214	0.0006640692	0.057675254	0.33951175	0.58906513
