 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	0.025462838	0.73000556	0.22937612	0.014321249	8.022796e-07	2.1754522e-08	2.3057995e-05	4.3961208e-07	6.0817983e-06	0.00080379064
a28	0.001840341	0.96433973	0.033813424	6.4253663e-06	1.4836958e-10	1.3557112e-10	1.2250021e-07	6.831738e-09	6.128639e-09	3.4947903e-10
a31	0.007750626	0.9422694	0.04916984	0.00080998056	7.652576e-09	1.40414355e-11	3.1874654e-09	1.0838663e-09	1.0813998e-07	5.477164e-08
a17	0.0012832212	0.9896829	0.008261362	0.0007718556	1.8611777e-08	1.9939186e-10	3.8591152e-09	4.523688e-09	5.4426556e-07	5.8588046e-08
a31	0.01566953	0.97088933	0.012906963	0.00053403695	9.840664e-09	6.802703e-12	4.9398013e-10	5.1786353e-10	2.4363683e-08	7.9272084e-08
a20	0.009964863	0.98367083	0.0055306056	0.0008333132	4.164085e-08	5.1518684e-10	1.6848114e-09	2.6729796e-09	2.589212e-07	1.4084218e-07
a31	0.1643594	0.81129944	0.023307286	0.0010333629	1.05185805e-07	4.452868e-09	1.6304854e-08	4.11189e-08	1.5927677e-07	1.9340375e-07
a20	0.080486804	0.8879868	0.030117612	0.0014052449	2.4999443e-07	2.6966217e-07	1.6253337e-07	3.5206887e-07	1.7537524e-06	6.7862334e-07
a35	0.064744994	0.8316475	0.101947	0.0013889723	7.225054e-06	2.1378044e-06	7.365627e-07	1.18216985e-05	0.00024730052	2.3081693e-06
a36	0.023473965	0.942893	0.0315765	0.0004472665	5.367842e-07	2.2637437e-07	2.363259e-06	2.9495175e-05	0.0015707496	5.8209257e-06
a31	0.013438551	0.96616316	0.017866937	0.00029506674	1.1804695e-07	5.3461736e-08	4.304162e-06	2.6072858e-05	0.002202192	3.6911597e-06
a20	0.004992399	0.98052853	0.008469985	0.00044945904	7.606138e-06	1.3480594e-06	0.00023910962	3.0566185e-05	0.005036394	0.00024455058
a17	0.023181282	0.9027752	0.04040962	0.0026691277	2.9760625e-07	3.219349e-07	0.0014996643	0.0010296234	0.0282699	0.00016492224
a28	0.012533181	0.77124214	0.015213316	0.0012026668	7.2697463e-07	5.4449646e-07	0.017103812	0.0036683416	0.17806654	0.0009687562
a31	0.021301163	0.7136827	0.019498304	0.0017159792	3.1828297e-06	1.4622033e-06	0.023026284	0.0034070192	0.21569198	0.001671808
a24	0.00624145	0.889617	0.0531885	0.004182454	7.7017394e-05	0.00019854686	0.0011073579	0.0003241122	0.04013374	0.0049298885
a31	0.17493787	0.068707846	0.023500636	0.008220387	9.800774e-05	4.3116437e-05	0.28309938	0.032106098	0.40611637	0.0031703115
a15	0.014554728	0.47669464	0.078715734	0.011071914	0.00035071388	0.00053958624	0.0032001105	0.003115819	0.3545454	0.0572114
a31	0.3706144	0.0149487415	0.020629184	0.01433807	0.000927757	0.00033769466	0.16324079	0.055155933	0.3566561	0.0031513323
a46	0.013194554	0.11372221	0.03421529	0.0091155665	0.0003231185	0.00023720815	0.004098998	0.0069170888	0.7014101	0.11676586
a41	0.45882714	0.0059042354	0.015834013	0.014780374	0.0028535123	0.001001207	0.09165767	0.06963743	0.3364896	0.0030148323
</S>	0.06314931	0.0061315284	0.0038677256	0.0026086618	0.00017788228	8.988959e-05	0.12253319	0.08535142	0.712309	0.0037813596
