 	guardando	le	nuvole	capisco	che	piove	</S>
a8	0.008877515	0.9358278	0.0029286777	0.052202553	0.00016284696	2.3015725e-10	5.050222e-07
a23	0.0011840491	0.9512773	0.00029156788	0.047229428	1.772711e-05	8.711806e-14	9.209649e-10
a31	3.65562e-05	0.9742038	0.00023752425	0.025512153	9.9314675e-06	3.3184427e-14	2.1462782e-10
a17	0.05969595	0.9276498	0.006112879	0.0065180883	2.3321565e-05	5.8161566e-12	4.241938e-10
a31	0.007829082	0.93708503	0.0008411587	0.054210715	3.405624e-05	3.3640807e-10	2.1435471e-09
a10	0.05781083	0.49232808	0.0066068647	0.4428148	0.0004393059	2.7330043e-09	2.3510333e-08
a20	9.666639e-05	0.5013528	0.0002715572	0.4978565	0.00042244897	1.3196336e-09	3.3033785e-08
a8	4.7065052e-05	0.33919325	0.00013950808	0.6602188	0.00040147224	2.5814617e-09	3.3749703e-08
a17	0.0024245896	0.4943878	0.0009763682	0.50065434	0.0015491712	1.2984404e-07	7.6181927e-06
a13	0.01463038	0.30837896	0.0065687057	0.66651905	0.003593948	1.1991449e-06	0.0003078078
a20	0.023907429	0.37913492	0.03255254	0.5466636	0.012412838	1.0691781e-05	0.005317955
a31	0.018446673	0.5078119	0.06512814	0.37073782	0.02335695	1.7421375e-05	0.014501098
a37	0.0012477643	0.059540827	0.0023325651	0.9300048	0.0008183101	4.8915905e-07	0.006055328
a31	0.00219961	0.5841915	0.2794395	0.08416125	0.03353674	8.320199e-06	0.016463066
a0	0.00018812712	0.021673867	0.0015914327	0.96771514	0.0023641963	4.9787222e-06	0.0064622373
a31	0.0012157197	0.28642857	0.57573664	0.10342639	0.02239649	3.810863e-05	0.010758083
a10	0.0001403864	0.011619223	0.001213318	0.9710679	0.007507209	6.592743e-05	0.008385982
a39	0.00048097663	0.120550565	0.7327381	0.10816992	0.033018887	0.00012540075	0.004916183
a46	0.0030643395	0.087365	0.5207341	0.3350995	0.048894722	0.000476214	0.004366159
a8	0.005044569	0.0696184	0.29147565	0.55758893	0.062115654	0.0009964711	0.013160278
a20	0.0045122835	0.049589206	0.077880144	0.7285948	0.08863971	0.0007040697	0.050079904
a8	0.004029611	0.03414775	0.11683526	0.75530005	0.06302928	0.0010888986	0.025569119
a46	0.0034236757	0.036483385	0.05625161	0.71638566	0.1197438	0.0011069961	0.06660489
a8	0.0032732536	0.025985084	0.06345758	0.78652805	0.080470756	0.0011851152	0.039100077
a31	0.0030019297	0.030120082	0.05347394	0.67817545	0.15001658	0.0016008291	0.08361114
a20	0.0001285487	0.009418773	0.0019915758	0.8311809	0.056602933	0.0011520312	0.099525295
a31	0.016035777	0.050971996	0.357366	0.4435331	0.10985441	0.010947011	0.011291782
a28	0.0003059192	0.03668234	0.009427617	0.54998785	0.22728449	0.0021143947	0.17419744
a46	0.034341455	0.04371411	0.50597984	0.25025016	0.12510271	0.032521557	0.00809017
a23	0.0804458	0.034674328	0.22273421	0.31165794	0.2891643	0.026009379	0.035314072
a39	0.051063206	0.031971455	0.17246361	0.3221046	0.31808734	0.019829523	0.0844803
a31	0.042388886	0.028110104	0.18677989	0.35579926	0.2713925	0.017853409	0.09767605
</S>	0.00027924852	0.029500712	0.012438429	0.26484585	0.20068444	0.0022719041	0.4899794
