 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	0.19794059	0.0024724067	0.0005828101	0.00971114	0.0055069006	0.004423457	0.7703394	0.009023232
a31	0.001354632	3.2667544e-05	0.0004217588	0.0007212415	6.7013752e-06	2.4156419e-08	0.9968651	0.0005978384
a37	1.3268321e-05	1.7563525e-05	0.00057715515	2.3027142e-05	6.527639e-07	3.7727357e-08	0.9993668	1.4850739e-06
a20	0.0051855054	1.4067609e-05	6.5456123e-07	0.00014039203	4.8849615e-06	2.4120746e-08	0.9874113	0.0072431085
a29	0.0074637486	2.116609e-05	1.11392566e-07	7.2246776e-06	8.379861e-06	1.3065362e-06	0.96841186	0.024086235
a14	0.10633359	7.437791e-05	4.7219886e-09	6.749889e-07	3.6597572e-07	3.4467515e-08	0.88577	0.007820949
a21	0.64092255	0.00011546113	1.225567e-08	5.2525667e-07	2.1500726e-07	4.2466948e-07	0.3336532	0.025307635
a31	0.93364966	6.612767e-05	7.05956e-08	4.7705436e-07	7.507084e-08	1.2774387e-07	0.05772041	0.008563044
a20	5.6414287e-05	6.3474545e-08	4.2934425e-09	2.0452534e-08	3.2753122e-09	4.081266e-08	0.999574	0.00036956047
a6	0.020125056	4.87175e-05	1.1126364e-05	1.0949887e-05	6.4707306e-06	4.427991e-06	0.09596426	0.88382906
a31	0.042450264	1.7775765e-05	2.2310163e-05	0.0007732096	4.2851098e-05	3.6816632e-06	0.28396672	0.6727231
a8	2.484442e-06	3.911128e-09	2.4909068e-06	3.0132644e-06	8.1077786e-07	1.1888223e-07	0.99825794	0.0017330776
a20	0.002199721	1.601506e-06	3.732496e-05	0.008523846	0.00030295172	3.1819192e-05	0.7455463	0.2433565
a31	3.9907773e-05	1.833676e-07	1.05183535e-05	0.0002722486	4.0998726e-05	1.282111e-05	0.21259743	0.78702587
a37	2.9019237e-05	5.174486e-07	1.3968375e-05	0.0002883289	1.4945603e-05	5.98463e-07	0.8404077	0.15924487
a31	8.487887e-05	3.7359933e-07	5.9048984e-05	0.00016031764	5.764086e-05	3.9893315e-05	0.07116353	0.9284343
a24	0.00025414466	1.8718794e-05	6.346138e-05	0.009068789	0.00027998324	1.4103328e-05	0.15764259	0.8326582
a31	0.000114410774	9.257534e-06	0.00017196579	0.00015914097	0.0002729201	0.0010333841	0.039380237	0.9588587
a20	0.0003812619	9.306408e-05	9.020364e-05	0.016502906	0.0010823731	0.0009751568	0.088002354	0.89287275
a31	0.0004478354	0.00014875385	0.0021568013	0.00016957163	0.0013108298	0.0047938013	0.0051272633	0.9858452
a7	0.0001573172	0.000104404215	0.00029813897	0.00880416	0.0038851534	0.009686423	0.038360927	0.9387035
a35	0.00083648175	0.00057217065	0.0063046883	0.00022961824	0.0031032686	0.011939473	0.0018680076	0.97514635
</S>	0.0005459316	0.0012904743	0.003366206	0.0015619656	0.016164988	0.048831496	0.007415814	0.92082316
