 	hai	già	mangiato	</S>
a31	0.365003	0.557781	0.062270228	0.014945781
a37	0.3269304	0.6729159	0.00015372892	6.5658834e-09
a31	0.8329769	0.13306	0.033729043	0.00023406415
a46	0.19214839	0.7599192	0.047809746	0.00012264351
a31	0.7864533	0.10392265	0.107733935	0.0018901717
a39	0.25833443	0.45505002	0.2826378	0.0039776755
a20	0.052518263	0.022243336	0.8949523	0.030286053
a31	0.05736167	0.007941539	0.887588	0.047108717
a46	0.13600981	0.009392256	0.2544587	0.6001392
a31	0.00020629255	0.006917676	0.9721264	0.0207496
a18	0.00040653633	0.0034158414	0.7788961	0.21728152
a24	0.00017616207	0.06642923	0.92626095	0.007133735
a46	0.0002478916	0.019687016	0.9721566	0.007908433
</S>	0.0003114614	0.12631047	0.87102336	0.0023547735
