 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	0.19273593	0.7458345	0.00029933252	0.000112707894	1.228266e-05	0.044609245	0.0013502381	0.006972052	6.210902e-05	3.5936002e-05	0.000105921776	0.005840087	0.0018009759	0.00022862767
a20	1.3505717e-05	3.56306e-05	4.0792293e-05	4.4321714e-06	3.7838163e-08	0.9975321	1.4396854e-06	6.0868183e-06	4.1215944e-07	1.0307863e-08	3.7769576e-07	0.0023116644	5.3431635e-05	3.3329115e-09
a13	0.046770457	0.8316951	0.0031991713	0.00019314117	0.00039954114	0.020089598	0.0031546005	0.089649215	0.0035693794	3.97555e-05	7.750583e-06	0.0002594912	0.000948305	2.4539038e-05
a31	0.031507317	0.890179	0.0006629976	1.5926533e-05	5.3825508e-05	0.006472633	0.0015493034	0.06069681	0.0041037425	9.099957e-05	1.7438673e-05	0.00056123984	0.0040257196	6.307283e-05
a28	0.0034591283	0.8940241	0.00023952719	1.2177366e-05	1.1953172e-05	0.0029089358	0.0002896748	0.09033129	0.00089924777	4.127802e-06	3.3711644e-06	0.0005548668	0.00714958	0.000112056725
a31	0.053198054	0.8904549	2.915069e-05	4.1878505e-07	2.2035583e-06	0.0005748375	1.1897621e-05	0.0005043236	1.7842893e-05	9.981251e-07	6.050367e-07	0.00021547168	0.047989916	0.006999392
a21	0.016965862	0.93152523	9.363128e-06	1.815241e-06	2.5695394e-06	0.002090726	1.3497802e-05	0.006964207	8.91571e-06	1.10549244e-07	1.4267277e-07	9.373004e-05	0.02393446	0.01838943
a31	0.071964845	0.52015716	9.388615e-05	1.27214225e-05	3.0736544e-05	0.061956134	0.0014342515	0.0018253913	7.657544e-06	1.9031382e-06	1.7982912e-06	0.00012989457	0.1320573	0.2103263
a20	0.00016288698	0.0005749655	1.9616913e-08	8.763113e-08	7.189255e-08	0.99770254	4.5251196e-05	0.00019410832	5.378057e-08	1.4248122e-08	8.049905e-09	5.7379674e-07	1.5735443e-05	0.0013036322
a28	0.055608157	0.71801484	0.001350435	0.0037890503	0.0028452494	0.016583594	0.082485236	0.013796608	0.00038535174	0.00021724391	6.8252e-05	0.00032387418	0.067235425	0.03729674
a27	0.035324067	0.11359062	0.001194031	0.009915683	0.0027990856	0.5628238	0.18118005	0.01228044	0.005990342	0.0013392564	7.9438716e-05	0.00047488752	0.014664006	0.0583443
a17	0.0026172642	0.0036791328	6.822604e-05	0.0035671385	0.00086629734	0.685787	0.25655565	0.009434411	0.0051006246	0.0007694984	5.4938508e-05	0.0008565542	0.00508484	0.025558444
a4	0.0003141462	0.00038708484	1.1866646e-05	0.004017901	0.0010551013	0.49992287	0.47258633	0.006974229	0.008552467	0.0015225717	8.214586e-05	0.001117587	0.0009199817	0.0025357094
a13	0.00063990214	0.00061887054	5.7381735e-06	0.0005417753	9.717527e-05	0.79369277	0.19526711	0.00471859	0.0012155472	0.00011441978	1.0346784e-05	0.00035008244	0.0007373391	0.0019903695
a31	0.00023955855	0.00017796217	2.997399e-06	0.00017572286	3.2217147e-05	0.919965	0.07554306	0.0015602197	0.0004374071	4.4276236e-05	4.689564e-06	0.00017235134	0.00027478964	0.0013696951
a18	6.807641e-05	0.0010862098	5.744296e-06	8.623419e-07	2.364574e-06	0.9980254	4.4906425e-05	0.00014086982	4.3841783e-07	1.6581282e-07	3.405035e-08	2.8037502e-07	7.6677825e-06	0.0006169363
a36	0.02766578	0.08872346	0.00036601044	0.0004508953	4.8149308e-05	0.86227775	0.011841606	0.003659405	0.00016719467	1.6176737e-05	8.422238e-06	0.0001802259	0.003060898	0.0015339705
a46	0.03617274	0.02556723	0.00026959265	0.00031676324	0.00013779193	0.90816367	0.0037735158	0.0026124648	0.00022640014	9.1853486e-05	7.781889e-05	0.00060632214	0.0098812245	0.012102609
a31	0.3464631	0.1482039	0.0034542005	0.0019662476	0.0008997674	0.27728564	0.011741353	0.0061896425	0.0014827542	0.00062667415	0.00057412434	0.0031360076	0.082423806	0.11555281
a20	0.05353986	0.42318574	0.0004867868	0.0012437948	0.0020552953	0.021603445	0.0055817803	0.019323288	0.00014688485	8.192269e-05	9.7664975e-05	0.0006802504	0.028969703	0.44300365
a8	0.26653823	0.08430951	0.016504694	0.009877723	0.0046071946	0.025835088	0.007663664	0.00589127	0.0050256564	0.005771678	0.008233265	0.028920572	0.41729453	0.113527045
a31	0.02577976	0.028634386	0.002807507	0.010377217	0.007885015	0.061241493	0.007050765	0.00793923	0.0059787277	0.010547231	0.015370943	0.05042419	0.46951792	0.2964456
a24	0.008942636	0.13757716	0.00068604056	0.008326221	0.010276668	0.008824663	0.004876171	0.013974254	0.0008301844	0.0011224041	0.0016062189	0.007288034	0.07407646	0.72159284
a46	0.09734568	0.012358635	0.0054799183	0.0054084	0.003697781	0.0045919847	0.004199828	0.00247663	0.0043738824	0.007118434	0.010237249	0.028141553	0.32955748	0.4850126
</S>	0.040791478	0.011665241	0.003815127	0.0077607203	0.006273499	0.005443295	0.0044362824	0.0035402805	0.005922485	0.011600121	0.017181266	0.046040796	0.43091193	0.4046175
