 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.55653465	0.3658732	0.0010826288	0.0038532384	0.0001585879	1.5439897e-05	1.1631073e-05	0.003351684	0.06793222	5.8255696e-06	0.0011725142	8.351654e-06
a18	0.00019649537	0.028010886	0.00013047164	0.06808535	0.006294212	6.851664e-07	6.8049015e-09	0.6828723	2.6869503e-07	2.5580758e-07	0.21440904	1.2828731e-09
a31	0.5761563	0.02390804	0.0002481336	8.8335735e-05	0.00014327328	7.6775814e-07	2.2268561e-07	0.3985544	0.00065226475	3.0298286e-06	0.00024418894	1.035179e-06
a20	0.17027226	0.043322593	0.00032859432	0.0036451996	0.0010461656	5.3821304e-07	2.06915e-08	0.7630935	2.9931027e-05	6.5907184e-06	0.01825345	1.2157898e-06
a15	0.96258634	0.02147653	0.00037783437	1.43261495e-05	9.116452e-05	1.2660844e-07	4.5590774e-08	0.013009907	0.000154714	5.931719e-05	0.0022234074	6.4016326e-06
a31	0.9267154	0.003877813	0.000106978645	7.2573353e-06	4.2433737e-07	2.0232876e-07	2.8786815e-07	0.06811378	0.0010795011	1.13795395e-05	8.695329e-05	3.6927084e-08
a20	0.99197805	0.0004695768	1.7343444e-05	5.5196224e-06	1.4501647e-07	6.6158884e-10	1.2917992e-10	0.007439126	5.3702974e-05	7.5566923e-06	2.8953373e-05	4.5295828e-08
a11	0.00011899749	3.24085e-06	7.9381294e-07	2.3036472e-08	4.9785786e-08	2.221455e-08	4.037856e-08	1.2787872e-05	0.9995121	0.000104438135	0.00024732237	8.7700194e-08
a0	0.0001430525	2.942482e-05	1.9341846e-06	3.503565e-08	1.8508653e-07	3.4587405e-08	2.1785615e-07	3.623046e-06	0.99894863	0.00041544967	0.0004559677	1.4430241e-06
a41	5.054492e-06	7.4696663e-07	1.3780803e-07	1.9446227e-07	1.2736837e-07	9.913509e-08	4.0749537e-06	0.00011678347	0.99812406	0.000747044	0.000991665	1.01424e-05
a20	1.8603971e-06	4.0301495e-07	5.25247e-08	7.8284124e-08	5.904497e-08	1.3931019e-08	5.2832286e-07	1.5176034e-05	0.9982864	0.0011445743	0.0005491539	1.5075786e-06
a31	1.9765286e-05	4.6233818e-06	4.795763e-07	1.2661549e-07	5.1027405e-07	2.1871719e-08	1.9033648e-07	2.598627e-06	0.993602	0.0050946698	0.0012676509	7.4947484e-06
a30	7.117675e-05	2.9078758e-06	9.9533736e-08	6.751638e-08	1.7060813e-09	8.807714e-11	3.4603478e-10	0.0064402414	0.99322635	0.00021172929	4.594364e-05	1.5025627e-06
a31	1.4931478e-05	4.9556326e-07	7.912906e-08	4.7311738e-07	4.1858715e-07	5.8366787e-09	1.2216668e-07	1.92769e-05	0.9895216	0.009853705	0.0005857783	3.0698309e-06
a20	0.0060628224	0.00028185773	5.302816e-06	5.072022e-06	5.473637e-07	6.198324e-08	3.9874496e-07	0.38528734	0.6066692	0.0011377515	0.00045124794	9.8411845e-05
a31	1.6055172e-06	4.801053e-08	3.89695e-08	2.4388096e-06	1.6914089e-07	1.4970475e-08	3.6572115e-07	0.0050945412	0.96575594	0.02800574	0.0011332324	6.022616e-06
a37	0.0077829277	0.00034922667	1.8947447e-05	8.2745784e-05	3.409828e-05	2.175134e-05	9.533196e-05	0.91716415	0.059465997	0.0026086827	0.0027497557	0.009626327
a35	0.0020106407	0.0006856183	0.002344431	0.06609559	0.00015184026	0.000121538586	0.00050182914	0.03954498	0.22386639	0.61998045	0.042375814	0.002320928
a11	0.005806372	0.0028780932	0.0017344307	0.09608729	0.00022818247	0.0006878827	0.0063009784	0.16487293	0.17854491	0.47663358	0.06154902	0.0046764025
a46	0.010168208	0.0027873514	0.0022168576	0.21960764	0.0005012122	0.0011361671	0.008338813	0.12528019	0.12495443	0.40641987	0.06729565	0.031293623
a31	0.010181406	0.0061520454	0.0027024518	0.14424463	0.00053118146	0.0015630451	0.012840281	0.061858416	0.13579066	0.5157708	0.08285105	0.025514018
a46	0.001383342	0.002341624	0.0005204152	0.002503829	0.0061097643	0.0041672443	0.006088359	0.052217707	0.053621393	0.08716329	0.061716612	0.7221664
a18	0.023428291	0.024559265	0.022090875	0.5824843	0.000559858	0.0017848485	0.011143385	0.0049910783	0.05092041	0.20700777	0.045143366	0.025886523
a31	0.012815736	0.014170164	0.007749363	0.2639456	0.0009975809	0.004078	0.02973273	0.015290655	0.10368493	0.39678553	0.09507064	0.055679057
a1	0.0005411928	0.0008238224	0.00031546972	0.0028934402	0.0061825346	0.0058586383	0.0096005965	0.022725748	0.032706324	0.069652095	0.04585914	0.802841
a20	0.018643938	0.02672794	0.0306759	0.6985465	0.000510905	0.0018086676	0.009947976	0.0011099542	0.028852427	0.11888169	0.03195726	0.0323368
a31	0.016707001	0.026505793	0.019065186	0.53287935	0.0008577056	0.003837216	0.023277499	0.0043765414	0.060325783	0.20346113	0.06227053	0.04643627
a27	0.00041550366	0.0004948394	0.00025883788	0.0036480122	0.0058176774	0.006473071	0.0118580265	0.014033571	0.028302131	0.06863517	0.036930617	0.8231326
a31	0.016558474	0.034821652	0.050544746	0.7462514	0.00039716484	0.0013370761	0.0063221767	0.00034263975	0.018073818	0.076461844	0.021551918	0.027337093
a46	0.0010434095	0.0007495633	0.0005746295	0.009721449	0.0066544916	0.008571437	0.018770725	0.01099174	0.03120217	0.098214805	0.033656605	0.779849
</S>	0.017092492	0.0490063	0.07179531	0.74574506	0.00036271146	0.001289013	0.0056851683	0.00020580606	0.014897393	0.05841026	0.018116152	0.017394325
