 	forse	non	li	ha	a	casa	</S>
a28	0.84824234	0.15096483	3.9323876e-07	0.0007134954	3.3073e-05	4.888431e-09	4.5828237e-05
a10	0.312506	0.6874682	1.7417981e-06	2.2442444e-05	1.6006518e-06	7.1355666e-13	1.2043321e-08
a31	0.43797162	0.56201905	7.366862e-08	3.291314e-06	5.9586687e-06	4.7069735e-12	1.7738905e-08
a21	0.55947876	0.44030574	1.0632278e-06	0.00016470313	4.9690596e-05	1.2722269e-10	6.727257e-08
a37	0.90384364	0.09614117	1.5744702e-07	6.088659e-06	8.89166e-06	5.177714e-11	5.0325175e-09
a31	0.9899687	0.010022826	1.03904895e-07	2.9175874e-06	5.260369e-06	6.6597526e-11	2.8234409e-08
a37	0.78118926	0.20813486	1.3844598e-05	0.004970141	0.005691506	1.4369417e-08	2.972194e-07
a31	0.96736175	0.031046294	0.0002471347	0.00032565303	0.0010154375	6.089453e-07	3.1184643e-06
a37	0.8557768	0.090537414	0.00042872835	0.033546053	0.019545147	3.479507e-06	0.00016232788
a31	0.60865307	0.19103341	0.010299643	0.043175854	0.14610633	0.00040660152	0.00032514412
a21	0.90254426	0.08001468	0.0011429853	0.0063426923	0.0043932726	6.1265426e-05	0.0055008
a31	0.07770511	0.028740585	0.00030865124	0.6182576	0.19948284	0.00011773186	0.07538753
a20	0.7066403	0.19719265	0.009443635	0.025577575	0.018431695	0.0024650446	0.040249117
a31	0.08304606	0.017533943	0.00038947223	0.3646977	0.10448913	0.00024551598	0.4295982
a37	0.42443037	0.13917616	0.021561237	0.0510127	0.04385102	0.009179059	0.31078947
a33	0.23005046	0.053681727	0.005308028	0.21260166	0.13225587	0.0027506794	0.36335158
</S>	0.1812032	0.037665546	0.027071815	0.15691808	0.19989842	0.006053826	0.3911892
