 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.49090463	0.0014568144	0.15586261	0.026820637	0.32492676	2.1091324e-05	7.02908e-09	7.4191244e-06
a31	0.2712745	1.3040816e-05	0.72641706	0.0018841436	0.0004112335	5.7797305e-11	4.2937653e-10	9.344502e-10
a8	0.6780074	0.07459173	0.22159626	0.018554747	0.0072488436	5.5908245e-08	8.4763764e-07	7.217229e-08
a31	0.45716512	0.00028193186	0.52778286	0.0016435087	0.013120812	5.7722627e-06	2.002751e-10	6.98521e-10
a20	0.39734855	0.00025979202	0.5867139	0.01216983	0.0034415526	6.6328925e-05	2.6143796e-09	8.729737e-11
a31	0.9486022	0.00025033986	0.050994325	9.46734e-05	5.072308e-05	7.660553e-06	6.3991194e-11	9.484812e-12
a24	0.36539248	0.00011353387	0.6312776	0.0030546014	0.00015783918	3.915109e-06	5.3421885e-11	1.0643474e-11
a31	0.22963001	8.079875e-05	0.76934636	0.00088436983	5.809119e-05	3.7418351e-07	1.2861515e-11	4.8524785e-11
a28	0.14472198	0.0009853699	0.85340077	0.0005387417	0.00017362052	0.00017949728	1.1061357e-09	1.8954502e-09
a17	0.18167043	0.0004427378	0.8168851	0.00011482063	3.3126244e-06	0.0008834828	1.9232274e-09	1.1902773e-07
a31	0.08191684	0.0005441961	0.917443	6.7576555e-05	1.8193437e-06	2.6118061e-05	2.4818947e-09	5.034618e-07
a28	0.24124925	0.010441132	0.7415227	0.005311311	0.0012792541	0.0001951369	1.9001172e-07	9.499154e-07
a13	0.0062385155	8.711268e-05	0.9932741	0.00027695738	1.8985516e-05	4.989763e-05	1.5463025e-08	5.4398435e-05
a31	0.026844064	0.0006263583	0.9719972	0.00034168645	4.052072e-05	0.00011552475	1.4231871e-07	3.4598444e-05
a23	0.4560965	0.024734154	0.49222052	0.019785777	0.0054602437	0.0016895699	6.284285e-06	6.9013836e-06
a31	0.09057233	0.008466424	0.87336457	0.019207168	0.0019862514	0.004083717	6.045659e-06	0.0023135531
a18	0.08928168	0.0514245	0.5916856	0.21123351	0.03266313	0.022056025	9.624798e-05	0.0015592903
a31	0.08741401	0.059220374	0.56829304	0.09928032	0.0118683055	0.1608908	0.0003770804	0.012656042
a18	0.022876518	0.049741074	0.46334052	0.2677214	0.047195468	0.12474875	0.0006148309	0.023761401
a31	0.050673056	0.13388912	0.26633355	0.081307285	0.0121367965	0.4482584	0.0015150283	0.0058867466
a24	0.013773496	0.051404346	0.3822709	0.20423275	0.04634289	0.22806571	0.0013929708	0.072516784
a17	0.02947021	0.0452613	0.21985689	0.09189189	0.016529132	0.5931298	0.0017010086	0.0021597508
a20	0.019821811	0.064594105	0.1528618	0.05413592	0.008662292	0.6936525	0.0024078025	0.003863726
</S>	0.020843798	0.05228844	0.23114896	0.056598242	0.010522494	0.6228803	0.002644584	0.0030731794
