 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
a31	0.31966585	0.14360988	0.51013935	9.033526e-05	7.877882e-05	0.012950293	0.005354998	0.002498616	0.0041296287	0.0013136229	0.00016865537
a23	0.26819605	0.7262179	0.0041862894	5.091177e-06	1.4054202e-05	1.5747601e-07	4.54721e-06	0.0006155122	0.00037954707	0.00038007408	7.34005e-07
a31	0.15931915	0.008294818	0.8267438	4.964274e-05	0.00029837032	2.8666136e-06	1.4780167e-05	0.0002887521	0.001257607	0.0036768615	5.3317075e-05
a23	0.3313074	0.089634776	0.5665014	0.0008210461	0.00028135613	1.1142392e-06	5.9832378e-06	0.00010828744	0.0010172145	0.010171932	0.00014944008
a10	0.0750075	0.006211433	0.88643056	2.6577929e-05	0.00021601203	4.266369e-06	4.835142e-05	0.00058208447	0.0075290706	0.021361621	0.0025825177
a31	0.040254626	0.013556638	0.13546988	4.7564486e-06	5.9809197e-05	3.8538055e-05	0.0003287839	0.0014034376	0.046446115	0.7353214	0.027116057
a37	0.9606139	0.003181662	0.010471866	9.638272e-07	1.8719174e-07	3.4739617e-08	2.0586498e-07	5.7859265e-06	7.2408664e-05	0.009037783	0.016615182
a27	0.011227785	0.00014424963	0.0070155654	4.6603202e-07	4.0084345e-07	2.5853424e-06	2.4013605e-05	0.0008283754	0.0469048	0.9224796	0.011372118
a31	0.036908466	0.0029838728	0.016226863	3.419911e-05	2.0981624e-06	5.8770393e-06	2.966208e-05	0.00087026495	0.023106672	0.6613682	0.25846377
a44	0.96470404	0.008379959	0.019611673	1.6281109e-06	1.6677476e-06	1.947273e-06	4.7271533e-06	0.00016422565	0.00019170705	0.0007897392	0.0061486387
a23	0.8598158	0.0131236715	0.10067187	2.2724464e-06	7.791555e-06	6.2052226e-05	0.00027258284	0.002067795	0.0044424064	0.011271829	0.008261898
a37	0.52432495	0.20629822	0.14261086	0.00019166755	0.0047247307	0.0006690924	0.0016246057	0.0025197999	0.04268115	0.07108425	0.0032707176
a38	0.5346548	0.320909	0.07506228	0.00010892559	0.0033124986	0.00036796308	0.00078350626	0.00066210685	0.00838701	0.047066387	0.008685524
a46	0.442007	0.30229282	0.061245367	0.00015245569	0.0024545875	0.00040155885	0.0010272003	0.0007657554	0.013436037	0.1334969	0.04272027
a31	0.48184204	0.34686804	0.07366859	0.00028374157	0.0025359467	0.0004748597	0.0007928534	0.00022962298	0.00428293	0.046378437	0.04264302
a28	0.07845476	0.0164516	0.83788574	0.0016609412	0.0008346568	0.002701793	0.0033331397	0.0005445011	0.00232599	0.0054994132	0.050307434
a31	0.24081692	0.34663138	0.05937291	0.004078347	0.0042585	0.0032555533	0.003890721	0.00037231974	0.011200965	0.18910493	0.1370174
a14	0.0073310654	0.008589622	0.59877855	0.0013121208	0.0035784137	0.041055076	0.039484352	0.0039158682	0.011185014	0.021538243	0.26323164
a31	0.039829455	0.11972751	0.030800456	0.00900651	0.0024678071	0.0052238647	0.005445316	0.0005644066	0.017823216	0.48965564	0.2794558
a20	0.0008862241	0.004510173	0.10740394	0.00037740063	0.0022190905	0.0342049	0.030999579	0.0024398826	0.009370802	0.028564442	0.7790235
a31	0.013435948	0.05480249	0.011876953	0.008250843	0.0010225435	0.0021997136	0.0023828507	0.000534079	0.016454738	0.63732344	0.25171643
a20	0.001058727	0.0061867745	0.07339347	0.00042037855	0.0055165817	0.021710321	0.020092366	0.008612256	0.015851682	0.05675742	0.7904
a31	0.006443511	0.041580684	0.0062057716	0.004468077	0.00086685794	0.0021190245	0.0021926938	0.00053232885	0.012533194	0.51428133	0.40877652
a20	0.0011168988	0.0065497463	0.04876816	0.00042255584	0.007600063	0.018704403	0.020204231	0.012466404	0.02087218	0.067338	0.79595745
a10	0.0040323692	0.035145953	0.0047528464	0.0027569346	0.0010414544	0.002840388	0.0027501332	0.0007114222	0.01132175	0.4034308	0.53121597
a31	0.0020085764	0.018420339	0.005311598	0.001044551	0.0005436986	0.0016579633	0.0018667667	0.0003104819	0.008547288	0.28015608	0.6801326
a37	0.00029699862	0.002055746	0.05127122	0.0001781668	0.0028547633	0.013928652	0.014946283	0.0055307792	0.011951417	0.043442916	0.85354304
a38	0.0040007965	0.026987856	0.0015468401	0.0026448718	0.00041241848	0.0006471531	0.0008126352	0.00040930155	0.009009848	0.47987404	0.47365415
</S>	0.001968161	0.016435908	0.0020357699	0.0011126348	0.0014072804	0.0026440818	0.002816514	0.0015671405	0.011836918	0.29708347	0.6610921
