 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
a48	0.6656897	0.104704425	0.06018317	0.13763203	4.2465587e-08	0.0002917728	0.00033726357	5.896041e-05	2.3036266e-05	0.030934028	5.611531e-05	8.938667e-05
a31	0.0789063	0.9150799	0.0045861127	0.0006053707	8.021581e-11	1.4990756e-05	0.00039643762	0.00012782576	9.175113e-06	0.00019969327	4.737801e-05	2.685262e-05
a0	0.017899701	0.98164624	0.00034464095	3.406305e-05	8.524577e-12	1.6875592e-07	1.7217839e-05	5.10038e-06	2.2937957e-07	4.6573503e-05	5.219545e-06	8.2351215e-07
a37	0.87841135	0.050748777	0.0015236342	0.009809279	2.7348793e-10	3.339502e-05	0.0153791085	0.0007103951	3.0470925e-05	0.014647261	0.028522288	0.00018406224
a25	0.9878721	0.0046309577	3.413591e-05	0.0030017477	4.6712895e-10	1.4545365e-06	0.00039460915	6.901452e-05	7.8994535e-06	0.0025440042	0.0014263006	1.773865e-05
a31	0.958743	0.0045231394	5.559711e-05	0.005645907	2.800919e-09	5.3921854e-06	0.00036745466	0.0001227388	6.965098e-05	0.020471524	0.009957861	3.7667996e-05
a3	0.8859095	0.0015248664	0.0002643619	0.02160348	5.8446794e-09	1.2556087e-05	0.0002767236	5.4787447e-06	7.748549e-07	0.08511631	0.0052659493	2.0090896e-05
a20	0.06322329	0.005726987	0.0008732008	0.0058408887	2.8645692e-08	1.0940762e-05	0.00057782844	4.7527723e-05	4.9323306e-05	0.15090494	0.76680005	0.005944995
a24	0.009905062	0.010594523	0.0013963412	0.00045733713	4.0614072e-08	1.7376298e-06	0.00014663755	1.5003188e-05	1.4533075e-05	0.019009693	0.88332915	0.07512982
a18	0.032524474	0.012429842	0.0027130842	0.002901823	1.3936986e-07	6.2647814e-06	0.00045939104	1.877508e-05	7.833546e-06	0.08031044	0.48926768	0.3793602
a31	0.0061545325	0.0056736125	0.0033950151	0.0004984541	7.237132e-08	5.409713e-06	0.0002115676	1.4515549e-05	1.1622942e-05	0.056777645	0.32791886	0.5993387
a28	0.23600574	0.0038730395	0.00903316	0.02968805	3.791944e-06	6.781124e-05	0.00018210126	1.05616045e-05	4.977671e-06	0.6249055	0.020992195	0.0752331
a37	0.002731729	0.0016288691	0.0035126847	5.131401e-05	3.3463695e-07	1.3677037e-05	0.00010429873	6.9514645e-05	0.00012637972	0.058812656	0.7594888	0.17345971
a31	0.0035808245	0.0013508613	0.003867477	0.0001364574	1.0667472e-06	6.155452e-05	0.00025950343	0.0001691377	0.0003750305	0.15930128	0.55522394	0.27567285
a20	0.12570547	0.0031815844	0.010037164	0.020878628	1.1412433e-05	0.0004016976	0.0003132257	5.4338816e-05	0.0001102248	0.52043927	0.024516322	0.29435062
a13	0.019962894	0.005913707	0.0076167844	0.00013332567	4.0464318e-05	0.00014676597	0.00029054147	0.00065765344	0.0015306498	0.09375254	0.58243454	0.2875201
a20	0.009185982	0.0029296167	0.006019249	0.00026074087	2.187871e-05	0.0003573656	0.0005600872	0.0009984177	0.002631025	0.14023076	0.37436476	0.46244016
a31	0.008898883	0.0030152616	0.004624492	0.00033744265	2.0363908e-05	0.00042810797	0.0007282807	0.0012009173	0.003126836	0.1003074	0.25733876	0.61997324
a44	0.039152298	0.0059491964	0.0135676535	0.022161866	3.3002743e-05	0.0014028238	0.0020025426	0.00042351533	0.0009407181	0.056765817	0.023717714	0.83388287
a31	0.013483377	0.0104331765	0.015499289	0.017444944	4.588175e-05	0.0033386273	0.0047389055	0.0020211174	0.003610502	0.037158214	0.028725857	0.86350006
a23	0.0034576664	0.003701149	0.009756503	0.01051324	4.308083e-05	0.00399309	0.005413868	0.0028833486	0.005785219	0.020609813	0.03503187	0.8988112
</S>	0.0016430692	0.0072543677	0.003622923	0.00018444308	0.0008783651	0.0005706209	0.0011263608	0.0038926417	0.009004509	0.0016760911	0.27534002	0.69480664
