 	sta	seduta	nel	giardino	</S>
a20	0.99833506	0.0006510626	0.0010133338	4.934225e-08	5.3525656e-07
a17	0.9322463	0.05120876	0.016544953	4.060481e-09	1.7939916e-09
a20	0.9210706	0.07496514	0.003964183	4.6332768e-10	1.1213483e-08
a31	0.81493443	0.18257074	0.0024948467	1.3146766e-09	7.821018e-09
a17	0.7870454	0.06310889	0.14984296	2.6312543e-06	1.3603909e-07
a31	0.6745644	0.24833329	0.07710173	3.247306e-08	4.818903e-07
a46	0.10072681	0.048894513	0.85037833	3.0775783e-07	1.18335706e-07
a31	0.17877796	0.32446626	0.496738	6.214754e-06	1.1772305e-05
a20	0.14275755	0.68316907	0.17406952	3.188515e-06	6.56473e-07
a31	0.013718409	0.12972204	0.8563617	0.000111831716	8.614811e-05
a20	0.15815373	0.7099347	0.1308415	0.000859684	0.00021030438
a18	0.0075871316	0.10373663	0.8885826	6.934101e-05	2.421995e-05
a46	0.0030064736	0.19821043	0.7985329	0.00019183704	5.846873e-05
a20	0.0031436482	0.3376089	0.6586483	0.0005359112	6.319086e-05
a31	0.0030195394	0.42806825	0.56756383	0.0012256538	0.00012273474
a18	0.02608817	0.047086783	0.91832554	0.0034833322	0.005016185
a31	0.012442273	0.71541405	0.26107025	0.010951791	0.00012158708
a0	0.018177984	0.06957782	0.88670444	0.006026873	0.019512866
a31	0.009990998	0.87748605	0.08257255	0.0296529	0.00029748518
a8	0.022732636	0.18288158	0.71310395	0.011844065	0.06943772
a31	0.006176108	0.90419155	0.05207845	0.03703824	0.0005156969
a18	0.019586563	0.2255289	0.55862767	0.01176696	0.18448994
a31	0.0077462457	0.8985469	0.03182109	0.061266135	0.000619681
a17	0.023935834	0.37710208	0.39355147	0.0175574	0.18785329
</S>	0.009351143	0.88049877	0.02731805	0.08231223	0.0005197554
