 	credo	che	stanno	ancora	svegli	</S>
a31	0.7784304	0.021722939	0.19964081	0.00018534527	1.8802566e-05	1.7732347e-06
a20	0.23869064	0.23046617	0.5052746	0.0077743325	0.017793538	6.692925e-07
a21	0.964946	0.011161306	0.023864869	4.7749086e-06	2.3018876e-05	2.9129975e-08
a31	0.9724119	0.014086388	0.013457403	1.234708e-06	4.3024564e-05	5.380422e-08
a37	0.99527705	0.002133153	0.0025772778	8.829184e-07	1.1743047e-05	1.7771177e-08
a31	0.9956346	0.002760891	0.0013645118	1.12431835e-05	0.0002284285	7.120057e-08
a13	0.9960055	0.0020816866	0.0008974719	0.00013891426	0.00087416696	2.4275432e-06
a31	0.5850429	0.23708495	0.10791334	0.008114677	0.061822258	2.1886655e-05
a20	0.4091729	0.27401808	0.20921928	0.04086164	0.06176933	0.0049587465
a31	0.08257736	0.104566544	0.27044037	0.0006996615	0.5412619	0.0004541336
a39	0.14193965	0.2297087	0.5285853	0.0080076	0.04482902	0.046929713
a18	0.08533066	0.09847493	0.1533268	0.00053646043	0.6602215	0.0021097127
a33	0.030338354	0.030748038	0.021950934	0.001309588	0.9062216	0.009431471
a39	0.03187325	0.012349104	0.02746966	0.0036516488	0.90446395	0.020192424
a31	0.052960314	0.012291109	0.030779377	0.004838211	0.8562214	0.042909596
a39	0.51377887	0.007798991	0.36051944	0.0031886743	0.076095454	0.03861865
a33	0.1331932	0.014477915	0.030219547	0.036479622	0.7510413	0.03458845
a8	0.2832117	0.006669972	0.03955423	0.006498342	0.6005967	0.06346903
a31	0.31762958	0.0055908477	0.056230623	0.0029845703	0.5092336	0.10833073
a7	0.70740914	0.0028479549	0.084128894	0.002643629	0.084376365	0.118594036
a31	0.14325973	0.011044593	0.02072503	0.047446314	0.6738046	0.10371978
a3	0.6404831	0.008054	0.067925274	0.0036276926	0.10703628	0.17287363
a31	0.10054654	0.0106183775	0.006314828	0.114161804	0.71585184	0.05250664
a13	0.4025993	0.0115284	0.052470926	0.005293511	0.12686738	0.4012405
a20	0.059751596	0.011176495	0.0031211067	0.16685128	0.70844907	0.050650444
a7	0.09447369	0.011091754	0.006078093	0.09991846	0.69867945	0.089758545
a35	0.08070327	0.007157974	0.0051471423	0.052339375	0.62995404	0.22469823
a31	0.07139161	0.008046553	0.004228198	0.072416075	0.6765404	0.16737725
a20	0.29833835	0.0054375846	0.035254527	0.0024737574	0.113946356	0.5445494
a31	0.026267	0.009950385	0.0023999647	0.15409291	0.7283705	0.078919195
</S>	0.09596707	0.016766086	0.03155614	0.011689186	0.14609416	0.69792736
