 	può	che	sono	ancora	svegli	</S>
a31	0.7472041	0.08324403	0.16119973	0.006418454	0.0012622857	0.0006713494
a7	0.9681637	0.031689383	1.8454602e-05	0.00012789806	5.546303e-07	1.0012076e-09
a31	0.9327139	0.06660447	0.000665734	2.4865465e-06	1.2502134e-05	1.0037362e-06
a7	0.99092495	0.008589266	0.00031654845	8.52233e-05	8.338648e-05	5.446182e-07
a31	0.9768588	0.022803433	0.00027682455	6.0299226e-06	5.348662e-05	1.4005003e-06
a37	0.994478	0.0049832966	0.00022516392	6.6549444e-05	0.00024529226	1.7514673e-06
a31	0.8308849	0.122211345	0.0045734355	0.0003327196	0.04167099	0.00032666093
a39	0.93623096	0.044181105	0.007492394	0.0021156133	0.009910774	6.910329e-05
a31	0.33575147	0.0028753483	0.00033787877	0.012487282	0.6461146	0.0024334255
a20	0.42634833	0.042333715	0.010112026	0.025468681	0.38322473	0.11251249
a31	0.004683756	0.00486972	0.000115501076	0.010936649	0.9745889	0.004805524
a46	0.047320947	0.0038488666	0.0020768782	0.007816632	0.53990734	0.39902937
a8	0.00055897195	0.0067204633	0.0013344598	0.032292757	0.95474607	0.0043472974
a46	0.0006748258	0.0027055142	0.0012762614	0.009014365	0.98226154	0.004067567
a8	0.0004244494	0.0007458532	0.00048039938	0.0034875802	0.98159	0.013271775
a31	0.00036676758	0.0010354716	0.0015188341	0.004541152	0.9795821	0.0129557
a20	0.036442988	0.00593484	0.047839485	0.02192226	0.71722186	0.17063853
</S>	0.0007065539	0.0014639201	0.004479497	0.022559058	0.957467	0.013323853
