 	sicuramente	stanno	ancora	svegli	</S>
a17	0.046885144	0.9328548	0.019281495	0.0009129065	6.576497e-05
a24	0.025209064	0.9444866	0.0030374895	0.026916249	0.00035060538
a28	0.06451575	0.91439635	0.0011357624	0.019840455	0.00011177505
a37	0.03761367	0.91665244	0.0010963152	0.044438474	0.00019913404
a18	0.082698345	0.7495675	0.0076600527	0.15910837	0.00096565904
a39	0.019916609	0.48913142	0.01577082	0.47394776	0.0012333222
a31	0.0042567756	0.25212753	0.09579839	0.6462254	0.0015918913
a39	0.070992775	0.6430287	0.04946666	0.23232692	0.004184874
a31	0.00028434236	0.0075286776	0.0066429293	0.9519546	0.033589356
a46	0.010003078	0.68013823	0.08000001	0.19827366	0.03158495
a31	0.00024596904	0.00059542136	0.0029470422	0.92983824	0.0663733
a18	0.015753495	0.6118791	0.013159225	0.1541663	0.2050418
a31	0.011712581	0.0050930628	0.006343795	0.6335401	0.34331048
a39	0.028854333	0.51744765	0.005664015	0.13122012	0.3168139
a31	0.21583548	0.028836552	0.016226485	0.3678842	0.37121728
a41	0.13608342	0.69784	0.0019696811	0.056908935	0.10719802
a39	0.6041105	0.030719223	0.022612687	0.21127103	0.13128653
a28	0.4153993	0.071978524	0.013368853	0.26489535	0.23435797
a20	0.2789185	0.044147607	0.01940718	0.31469902	0.3428277
a31	0.3243688	0.037928175	0.018711012	0.29299974	0.32599226
a39	0.14708681	0.5212871	0.0023570873	0.07778025	0.25148872
a35	0.64409417	0.012616694	0.05198451	0.21056318	0.08074149
a31	0.42356908	0.02274599	0.038606677	0.3386382	0.17644009
a11	0.24380197	0.22024435	0.0036191423	0.10622993	0.42610464
a18	0.58844775	0.006855163	0.06420057	0.21539073	0.1251058
a24	0.39909187	0.009051868	0.0713597	0.338015	0.18248162
a31	0.47224474	0.015295229	0.03532111	0.2060493	0.27108958
a18	0.1903454	0.107992545	0.0054680193	0.11390534	0.5822886
a31	0.32195207	0.0030538985	0.13962565	0.3583704	0.1769981
a18	0.120009914	0.050593924	0.017592879	0.12940574	0.68239754
a15	0.19345814	0.0019098722	0.17827654	0.40615645	0.22019905
a8	0.30041572	0.0028993676	0.13655423	0.32984492	0.23028576
a39	0.05539867	0.005686321	0.07530979	0.5191982	0.34440702
a31	0.106944494	0.0032640172	0.05712329	0.2810854	0.55158275
</S>	0.04833433	0.0377962	0.012221554	0.12472823	0.7769197
