 	tutto	il	cibo	vuole	girato	</S>
a31	0.65084827	0.2715201	0.07596466	3.7173657e-05	4.215797e-06	0.0016256021
a8	0.025961097	0.81703174	0.15599519	0.0010099704	1.0479384e-06	8.973619e-07
a31	0.507883	0.48084518	0.011271281	1.2454731e-07	3.689664e-08	2.9692742e-07
a29	0.46962357	0.44042346	0.08992032	2.6102116e-05	5.9095037e-06	5.574285e-07
a20	0.7212659	0.2749603	0.0037708282	2.6689161e-08	5.1486506e-07	2.4595724e-06
a39	0.28075346	0.7171274	0.0021107707	7.6906915e-08	2.784901e-06	5.457029e-06
a31	0.91356105	0.08624814	0.00018845969	1.4602337e-08	8.7800004e-07	1.5312972e-06
a0	0.9836068	0.014843289	0.0015400201	6.167634e-07	9.104881e-06	1.7486848e-07
a31	0.9888604	0.010511467	0.0005941372	2.6245656e-05	6.456929e-06	1.2007722e-06
a24	0.9973883	0.0019143033	0.00068060216	1.5649923e-05	8.596162e-07	3.185586e-07
a36	0.99700975	0.0019695428	0.0010001633	1.6102571e-05	1.2955676e-06	3.2466025e-06
a11	0.97218925	0.01458889	0.012316974	0.000364765	0.00015845228	0.00038170142
a17	0.8922726	0.06688787	0.030253751	0.0021594109	0.004708295	0.0037181887
a31	0.7971098	0.11060907	0.060419273	0.0065943208	0.01901106	0.0062564844
a6	0.27893916	0.09136137	0.6047611	0.014878448	0.0040884335	0.005971479
a31	0.5120882	0.114222445	0.07166697	0.08278402	0.13788858	0.08134985
a24	0.26056236	0.14420144	0.4419121	0.023245405	0.016250396	0.11382823
a6	0.08596772	0.12154904	0.07532713	0.010270014	0.6635951	0.043291066
a31	0.3023994	0.14318462	0.26544562	0.048831046	0.13996595	0.10017341
a46	0.14228177	0.12241417	0.45858648	0.035819963	0.02088579	0.22001185
a39	0.02306316	0.04182169	0.029323826	0.03487761	0.8243312	0.04658242
a31	0.06648226	0.07612639	0.0773463	0.050790194	0.66401124	0.06524365
a41	0.101679616	0.094587825	0.24567953	0.020127505	0.02339773	0.5145278
a8	0.012284809	0.024958994	0.01578335	0.044596687	0.86940706	0.03296904
</S>	0.069374695	0.0804954	0.084939525	0.06350789	0.5976895	0.103993
