 	non	ti	dimentichiamo	mai	</S>
a8	0.73713547	0.2562737	0.006570542	8.044118e-06	1.2229513e-05
a31	0.008976783	0.957919	0.03310041	3.1635013e-06	5.962739e-07
a20	0.00012343927	0.05232397	0.947511	4.1615145e-05	3.433636e-08
a31	0.09366213	0.9063266	1.0547207e-05	6.188666e-07	6.961306e-08
a13	0.02324261	0.9762498	0.0004930568	1.4504762e-05	1.5018555e-08
a31	0.35196775	0.64801884	7.746577e-06	5.5851706e-06	1.4755013e-07
a13	0.07022269	0.92965543	0.00010247022	1.9434001e-05	3.77308e-08
a1	0.5548568	0.4444948	0.000113441376	0.0005334967	1.3957705e-06
a31	0.2955719	0.70274144	0.0002955403	0.001387947	3.1237432e-06
a41	0.3509951	0.6476903	0.00080026756	0.00046503262	4.9324775e-05
a15	0.13195872	0.8328477	0.0025622034	0.032566506	6.489485e-05
a13	0.18219124	0.72121835	0.011331109	0.08451988	0.00073945103
a31	0.15783699	0.67402345	0.017174505	0.14984435	0.0011206539
a11	0.36271185	0.45857632	0.08178886	0.09118787	0.0057350635
a31	0.2248559	0.672058	0.027196033	0.07554551	0.00034456092
a46	0.31627402	0.19172436	0.062392246	0.30855033	0.121059
a31	0.24144106	0.20848544	0.0822921	0.46408436	0.00369701
a46	0.07088831	0.03715456	0.026876368	0.43509373	0.429987
a31	0.11980704	0.04832648	0.08273456	0.7427196	0.006412353
</S>	0.026517978	0.012324551	0.012813916	0.3054249	0.64291865
