 	sembra	che	il	ladro	è	entrato	da	qui	</S>
a31	0.36082247	0.6223612	0.016551044	1.2979594e-06	8.511605e-08	5.2671312e-05	3.7862778e-06	2.3991445e-06	0.00020497091
a28	0.99886036	0.00071616715	0.0004224464	1.3297212e-08	1.9089594e-09	1.0080884e-06	2.4589408e-08	1.1148527e-09	7.873512e-10
a37	0.05874853	0.65346557	0.2877753	1.5828492e-06	7.079419e-09	4.1839658e-07	2.6721412e-07	2.6483428e-06	5.7995426e-06
a31	0.091417864	0.58183587	0.32673728	4.4353226e-07	2.6742843e-09	8.752934e-07	7.583092e-07	5.228119e-06	1.637456e-06
a11	0.40287778	0.33011234	0.26690546	5.304763e-06	2.818315e-07	4.060272e-06	3.363647e-05	5.7112127e-05	4.0474797e-06
a31	0.011808791	0.8131547	0.17501919	5.441695e-06	4.5040477e-07	8.026385e-07	7.0084263e-07	9.0408e-06	1.0139744e-06
a20	0.03628391	0.76123756	0.2021638	4.9698672e-05	8.833895e-05	2.294709e-05	1.4458505e-05	0.000119966135	1.9262228e-05
a31	0.0017870162	0.8174015	0.1579578	0.00020658996	0.00036396543	0.0002103091	0.0006580281	0.020971958	0.00044284304
a39	0.030896094	0.7877486	0.08876009	0.00016752543	0.00011945632	0.0063075144	0.0011230935	0.0526415	0.032236114
a31	0.015313106	0.107759595	0.044783536	7.810017e-06	2.8538176e-05	0.0023120851	0.06480295	0.76189244	0.0030999414
a13	0.5411835	0.20952694	0.06739438	0.0011093909	9.3560906e-05	0.022248782	0.0032733746	0.072603986	0.08256608
a31	0.04338842	0.030457774	0.010490044	1.1493765e-06	6.1000824e-06	0.0577949	0.13735873	0.70998085	0.010522056
a13	0.7532194	0.14157273	0.03644734	0.0011395579	9.303838e-05	0.00449782	0.0010113472	0.021382928	0.040635794
a31	0.04940882	0.01823102	0.0042678798	1.6783799e-06	6.463228e-06	0.48872676	0.0713695	0.35009882	0.017889101
a39	0.81748104	0.12067256	0.01739259	0.0007771006	8.9555935e-05	0.001107267	0.00047610063	0.014476667	0.027527118
a11	0.11475169	0.029509284	0.0043823714	8.317845e-06	2.5508665e-05	0.6867225	0.01920169	0.13392885	0.011469757
a46	0.34097278	0.15022424	0.02565398	9.7744516e-05	9.4212686e-05	0.33112666	0.02313605	0.11665678	0.012037536
a18	0.44237813	0.16463317	0.02261144	0.00014970453	0.000117779535	0.20992981	0.015069491	0.1315086	0.013601901
a31	0.46101835	0.1655365	0.019916877	0.00014950232	0.0001177321	0.16098267	0.013127342	0.16253302	0.016617954
a39	0.14479579	0.15383093	0.011540864	0.00045040651	0.0011995742	0.005729456	0.0067606	0.26743346	0.40825897
a18	0.687703	0.08008767	0.010658301	0.00018010524	0.00017428835	0.09669698	0.008860285	0.11293924	0.0027001451
a46	0.5474751	0.03084378	0.0032823468	8.58303e-05	6.760659e-05	0.11660543	0.014651528	0.28125355	0.0057348036
a31	0.32775196	0.01972776	0.0018975177	7.614329e-05	6.864136e-05	0.079658836	0.017779868	0.53152025	0.021518975
</S>	0.0040066675	0.019971762	0.0027219667	0.00018311446	0.00096522475	0.0045106425	0.005695438	0.24477443	0.7171708
