 	è	facile	che	stanno	ancora	svegli	</S>
a31	0.15698595	0.31835434	0.1091997	0.37526357	0.03692975	0.0029622754	0.00030448817
a39	0.005522151	0.9941555	0.0003220508	3.417181e-07	6.8983805e-09	1.1094639e-09	1.5775376e-12
a31	0.016650029	0.94719577	0.034561474	0.0015173077	8.425573e-06	6.501021e-05	1.8792285e-06
a0	0.017572828	0.97836065	0.0038327477	0.00017365727	9.0330905e-06	5.0507515e-05	5.9788755e-07
a31	0.031809762	0.819947	0.1025107	0.024378393	0.0001950752	0.020467918	0.0006911451
a13	0.11976634	0.82864666	0.03657734	0.0047013075	0.0005605719	0.00947542	0.00027237
a31	0.001051119	0.035104763	0.2609437	0.45939505	0.0013160445	0.24168532	0.0005039415
a37	0.09190931	0.4021396	0.22816849	0.14233196	0.028629316	0.09134253	0.015478795
a31	0.0012315981	0.074522816	0.041861918	0.016679429	0.0068731103	0.8486527	0.010178443
a11	0.00018254019	0.66362333	0.082298696	0.2452783	0.00019325335	0.0018872776	0.006536651
a39	5.225183e-07	0.6657965	0.20461555	0.021419045	0.0059965956	0.09855382	0.0036179812
a0	1.578461e-08	0.9735865	0.023898568	0.00058422756	9.15516e-05	0.00167576	0.00016332018
a41	5.183558e-08	0.9671459	0.027433319	0.0005101013	0.00040383803	0.004328829	0.00017805133
a0	4.7645423e-07	0.9532336	0.01941412	0.0003402809	0.0028456505	0.023209613	0.0009563581
a20	1.6254835e-05	0.73702294	0.022185724	0.0012786442	0.030456157	0.2047904	0.004249922
a31	8.6708824e-05	0.47968715	0.019068204	0.0039681895	0.056579527	0.4283008	0.012309532
a30	0.00014737104	0.0015145012	0.0023593076	0.036612574	0.03107971	0.5406639	0.38762262
a41	0.00080089417	0.17371926	0.010326145	0.012180036	0.11963486	0.668322	0.015016774
a31	0.00050247874	0.23232655	0.015313825	0.03128859	0.043725908	0.6127689	0.06407377
</S>	0.00032114275	0.0035578418	0.0028020977	0.030122142	0.024191845	0.25915763	0.6798473
