 	il	ladro	è	entrato	da	qui	</S>
a31	0.9578743	0.0064139157	0.00010576302	0.010082176	0.004372818	0.0015526977	0.019598376
a17	0.79853714	0.17251441	0.0013352571	0.027481094	0.00012977095	1.3778218e-06	1.0610643e-06
a37	0.9958841	0.0038503013	1.2043281e-06	2.8162407e-05	6.5104923e-06	2.0929301e-05	0.00020876864
a35	0.998869	0.0010536851	8.435567e-08	2.3516352e-05	5.4148454e-06	3.0124635e-05	1.827676e-05
a18	0.9965431	0.0033992503	8.613645e-08	1.6914705e-06	1.6669595e-06	3.8532366e-05	1.5635856e-05
a31	0.9985238	0.0013980989	2.6303465e-07	6.4151527e-07	6.1245754e-07	6.595415e-05	1.08133845e-05
a24	0.99708265	0.0023204023	1.0257351e-05	6.0432754e-05	1.7769808e-05	0.00013558718	0.0003728797
a31	0.93866974	0.0014804475	2.6791246e-05	0.00018992776	0.0009185401	0.05220981	0.0065048435
a16	0.8129614	0.0010617115	6.356723e-05	0.0070250547	0.002051905	0.07900398	0.09783231
a31	0.020855926	5.8878936e-06	1.1262836e-05	0.00016968959	0.016808879	0.9607298	0.0014185949
a46	0.19316514	0.0017660578	0.00016398457	0.0064595887	0.0022066294	0.08322369	0.7130149
a31	0.004575528	2.3391215e-06	1.9296676e-06	0.016942596	0.07372746	0.8898353	0.0149148945
a46	0.10910771	0.00189427	0.0003280788	0.007189376	0.0050517526	0.09543902	0.78098977
a31	0.004101411	6.0518514e-06	6.0612438e-06	0.20926714	0.095377356	0.63233143	0.058910605
a35	0.0089594405	0.0010974284	0.0002383908	0.011809972	0.004036157	0.07196165	0.901897
a31	0.0062241126	8.246151e-05	4.9587183e-05	0.3811697	0.02915802	0.49907094	0.08424514
a8	0.0007268899	0.00025667992	9.697402e-05	0.0050857076	0.0016665958	0.03127552	0.96089166
a31	0.0005220251	3.7675058e-05	2.430611e-05	0.16940995	0.013795126	0.68482506	0.13138588
</S>	0.00024937364	0.00011796574	6.979807e-05	0.0024971263	0.0011284332	0.02085762	0.9750797
