 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a20	0.21314053	0.2914161	0.00040079496	6.286548e-05	0.49369577	2.2107965e-07	5.4231332e-05	0.0012055874	2.3764258e-05	1.8943418e-08	2.0903363e-08
a31	0.053236913	0.94407016	0.002408815	0.00028231452	7.181496e-11	2.670981e-08	1.043802e-06	2.7255687e-08	3.396131e-07	1.4268509e-08	3.109441e-07
a46	0.034835067	0.9651298	3.481352e-05	3.4954144e-07	1.5045385e-12	1.14922696e-10	7.8103396e-10	5.2027232e-12	1.9780568e-11	1.9477723e-11	6.8377157e-12
a20	0.6730838	0.3268966	1.8146166e-05	1.4568614e-06	3.808915e-09	8.2089985e-10	1.0325439e-07	1.2310697e-08	5.8924243e-09	1.265116e-09	1.237003e-09
a31	0.91846126	0.08153282	4.765807e-06	9.2680324e-07	7.355748e-08	1.8025097e-09	7.965833e-08	1.46350905e-08	1.05284e-08	8.0658475e-09	4.174086e-10
a29	0.97082525	0.029169267	2.9304836e-06	2.2473725e-06	1.393228e-07	2.3244636e-08	1.17449616e-07	1.53261e-08	1.270331e-08	1.6325847e-08	1.5540682e-09
a31	0.99849117	0.0014799593	1.8113155e-05	3.0519313e-06	6.5565405e-06	5.217973e-09	3.139612e-07	4.377395e-07	2.8037724e-07	8.221156e-08	2.4902888e-10
a37	0.99337244	0.006358268	0.00016731575	8.856859e-05	7.65787e-07	1.4547835e-06	6.886012e-06	1.4868376e-06	1.2658546e-06	1.5742867e-06	1.00802104e-08
a31	0.9756201	0.0062831505	0.0051199943	0.0005210571	0.003721433	1.5722577e-06	0.00046187697	0.006197321	0.0017325897	0.00034057096	3.3150425e-07
a41	0.9570242	0.0036662612	0.022083517	0.0015013524	0.000114165414	1.4605467e-05	0.014227519	0.00091973285	0.00011508694	0.0003330083	5.560641e-07
a8	0.32825643	0.037230078	0.08577048	0.0116350595	0.057058357	5.829156e-05	0.026715921	0.39269134	0.02640802	0.034123193	5.2908646e-05
a31	0.83344483	0.064726666	0.016026324	0.003327828	0.0027411322	6.4224732e-06	0.013035063	0.0606641	0.0034951186	0.0025184215	1.4198296e-05
a20	0.013853107	0.0056322985	0.0006808718	0.007512944	0.24442467	4.2083125e-06	0.084166706	0.63825774	0.0049389782	0.0004844653	4.4147026e-05
a0	0.6020684	0.16129805	0.07796078	0.014768688	0.024685193	0.0002490459	0.027934145	0.04193416	0.0064309645	0.042365473	0.0003051077
a29	0.627782	0.10754274	0.027841413	0.007990442	0.0015844727	7.8062505e-05	0.088552974	0.102480784	0.013879977	0.022056846	0.00021032101
a31	0.36211377	0.09213234	0.02995618	0.017956223	0.0029216975	0.00010992205	0.19087406	0.19288236	0.03089227	0.0776616	0.0024994893
a24	0.12530425	0.15423155	0.007987007	0.089782305	0.3126069	0.00013433679	0.02981373	0.24462543	0.00948608	0.010844308	0.015184178
a17	0.5551295	0.19113348	0.04754949	0.007499331	0.07161555	0.0003759057	0.010144224	0.048567384	0.014528963	0.052007493	0.0014487392
a8	0.6000763	0.16165642	0.034763403	0.0061808233	0.03598827	0.00037395337	0.014390717	0.07127656	0.021001747	0.052901905	0.0013899275
a31	0.24735765	0.10747386	0.030185124	0.015063408	0.013173542	0.0014771004	0.06909793	0.16354893	0.06521902	0.27449515	0.012908337
a18	0.16563778	0.24917664	0.028992027	0.1350623	0.110690996	0.0007167928	0.023728633	0.113069184	0.014552214	0.040368732	0.1180047
a38	0.38063297	0.12854482	0.057608224	0.007180198	0.059102964	0.0016999225	0.010402875	0.087400176	0.045346852	0.20801228	0.014068714
a31	0.16040522	0.061885033	0.031564314	0.009171873	0.024258459	0.0029641509	0.024675652	0.14323586	0.096860476	0.4152354	0.029743578
a8	0.068497874	0.1048047	0.038574103	0.09498803	0.08798456	0.0019211198	0.031859666	0.10385203	0.028215226	0.09377473	0.34552798
</S>	0.084990315	0.027129896	0.036030263	0.0057615764	0.015543948	0.0055584786	0.01789676	0.07165091	0.09458659	0.5939715	0.046879835
