 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
a20	0.0013556338	0.00024484907	0.010878425	0.00031750134	0.9870482	0.00014348651	1.1368153e-05	5.32731e-07
a0	0.028625004	0.26321045	0.66364974	0.008961736	6.234685e-05	0.035005815	6.057259e-05	0.00042434403
a28	0.0010634791	7.516679e-05	0.99866855	5.7203295e-05	0.00012447253	5.7898483e-06	5.235868e-06	9.706232e-09
a31	0.006263898	0.0017830407	0.991932	1.9085091e-05	1.022349e-06	3.384399e-07	5.8029786e-07	5.4627783e-08
a24	0.022275573	0.0044780173	0.9732334	1.2499178e-05	6.090968e-08	3.3353462e-07	1.0739499e-07	4.685033e-08
a46	0.00810604	0.00033687247	0.9915426	6.278891e-06	6.9558278e-06	2.4740334e-07	1.0340749e-06	1.9266679e-08
a31	0.029642861	0.000103821076	0.970177	1.1147063e-05	4.7815047e-05	1.5477883e-06	1.573189e-05	1.580614e-08
a24	0.017218575	0.00047126823	0.9817794	4.4073895e-05	0.00041055967	3.542028e-05	3.855244e-05	2.2688496e-06
a31	0.012715057	6.7819004e-05	0.97372377	0.00034866444	0.009958752	0.0016815318	0.0015038986	4.9923824e-07
a20	0.015142997	0.00027617952	0.91167504	0.0005004521	0.061610617	0.004049611	0.0067144623	3.067546e-05
a29	0.0029052685	0.00039905653	0.07244037	0.0012739102	0.41257516	0.047960874	0.4622445	0.00020089297
a20	0.0020571738	0.0009853293	0.028536543	0.0014620458	0.8823376	0.01061371	0.072583646	0.0014239867
a29	0.0144964885	0.009230984	0.13740434	0.004988503	0.52148706	0.017804213	0.28285268	0.011735741
a13	0.019282889	0.014859877	0.4048622	0.00951178	0.19703512	0.023019828	0.27430817	0.05712018
a17	0.014803903	0.01577723	0.18813463	0.010645265	0.14041522	0.026779272	0.4939979	0.10944667
a31	0.017341921	0.017288007	0.29504064	0.010036686	0.1477706	0.023637287	0.3243467	0.16453816
a44	0.00059703615	0.00048433637	0.046682637	0.00044455464	0.9365886	0.0029854428	0.004205803	0.0080116475
a8	0.0011713675	0.0013912005	0.06895446	0.00075671164	0.90990084	0.0035768787	0.005548348	0.008700263
a6	0.018464275	0.021330202	0.16771376	0.011258829	0.1267283	0.027123546	0.385733	0.24164812
</S>	0.0016873092	0.0045683086	0.061222523	0.008459564	0.07310165	0.023399968	0.333807	0.49375364
