 	quest	anno	che	viene	mangio	quanti	voglio	</S>
a23	0.4508169	0.13638838	0.016430411	0.00021484094	0.06605641	0.31782216	0.0075884815	0.0046824194
a31	0.016217606	0.5542055	0.22636199	0.0012502297	0.17690778	0.024956172	9.809796e-05	2.6457392e-06
a37	0.0013451423	0.024824874	0.015126619	0.000984912	0.90169305	0.054566633	0.0014585097	3.576668e-07
a20	0.016753772	0.46125275	0.23131306	0.0007164521	0.21747468	0.009050678	0.059949823	0.0034888426
a31	0.05287706	0.27264962	0.03276883	0.00036560776	0.46581152	0.07238064	0.09289586	0.01025085
a7	0.005178067	0.02152192	0.0038593947	9.377743e-05	0.8661894	0.10177998	0.0010340668	0.0003433152
a10	0.10412495	0.0077305	0.0012494861	1.2582871e-05	0.0021988775	0.8770504	0.0074514905	0.00018165799
a41	0.09358428	0.000106634914	7.658686e-06	6.6214625e-08	3.3022272e-05	0.9056196	0.00064145785	7.213721e-06
a37	0.030617708	1.8836497e-05	9.036161e-06	7.151939e-07	1.6573558e-05	0.9691563	0.00017896626	1.8267208e-06
a14	0.31976333	9.206623e-05	0.00016334225	3.3948178e-05	0.00034709083	0.6495194	0.028977685	0.0011031476
a31	0.19787894	0.00020991215	0.00073850545	0.00027233624	0.0017873835	0.30266365	0.3878516	0.10859767
a20	0.33633247	0.00025126335	0.00032532364	7.917984e-06	0.002973927	0.5438493	0.0062928624	0.1099669
a31	0.19785203	0.0002062443	0.0018123942	0.001947533	0.0090573495	0.77599174	0.008249612	0.0048830453
a37	0.028508106	4.4652796e-05	3.4616474e-05	5.734503e-06	0.0073509975	0.92553556	0.0076651443	0.030855127
a7	0.019058941	0.00022610863	0.0002981101	0.0016217089	0.022194466	0.9556128	0.0004036025	0.0005842546
a10	0.01063149	0.00060169876	0.00031588352	0.0024794254	0.05277995	0.89191675	0.005809923	0.035464935
a7	0.014803918	0.0023760838	0.0008059977	0.0056945826	0.04977736	0.6558195	0.03483587	0.2358866
a39	0.016353268	0.004059741	0.00096147036	0.0063667633	0.035286628	0.5176214	0.06677897	0.35257182
a10	0.02278442	0.004749337	0.0014262993	0.0100250775	0.029305436	0.81596404	0.019577637	0.09616776
a32	0.016994324	0.007697538	0.0009857162	0.0056507643	0.009565445	0.18743017	0.23556633	0.5361097
a19	0.008228444	0.0055930554	0.002406486	0.010990459	0.07021465	0.19723026	0.21709713	0.48823944
a31	0.002320364	0.002006159	0.00036505648	0.0015656408	0.0051868143	0.031243525	0.15072554	0.80658686
</S>	0.0006639598	0.0017789139	0.00043869	0.00036953695	0.0070555825	0.009886659	0.008871629	0.97093505
