 	le	melanzane	vogliono	girate	</S>
a31	0.8837679	0.022635397	0.005717517	0.08742642	0.00045284975
a35	0.057991106	0.8748655	0.06679036	0.00035245004	7.360117e-07
a41	0.029961715	0.0072190445	0.001930574	0.9474801	0.0134086115
a10	0.020186257	0.0010650611	0.0008233683	0.96525264	0.012672636
a18	0.032847606	0.0016616549	0.0037392033	0.95902336	0.0027281381
a35	0.00011309765	2.8758823e-06	0.0002796112	0.99915385	0.0004505706
a31	0.0026497482	0.0049799834	0.052646417	0.9345095	0.0052142963
a34	0.0005045926	7.121086e-05	0.0006618133	0.9946248	0.0041375128
a8	0.0020327787	0.0203991	0.33475998	0.60447365	0.03833444
a31	0.001273492	0.0018543942	0.49690905	0.4499576	0.05000546
a8	0.00037897672	6.081934e-05	0.025446352	0.90423644	0.06987741
</S>	0.0025664372	0.03386596	0.4952796	0.4654157	0.0028722554
