 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
a31	0.2444159	0.71589327	2.2153235e-05	0.028920427	0.010204275	0.00054043526	7.531341e-09	8.5385e-07	3.608092e-07	2.333723e-06
a20	0.97683	0.022597173	9.712625e-06	5.1293366e-05	0.00050980644	9.249921e-07	5.3122076e-09	1.0533462e-06	5.477452e-08	2.6949627e-09
a31	0.060183607	0.92857766	2.8686748e-06	0.004486368	0.0066432958	0.00010546585	1.2224023e-08	5.3599162e-08	5.272193e-07	6.223295e-08
a29	0.08618798	0.89113647	2.0559055e-05	0.011300442	0.011111678	0.00024035524	1.4734202e-07	7.956621e-08	1.9515523e-06	2.8927457e-07
a15	0.043474507	0.95465946	3.4060388e-06	0.0009921086	0.0008491374	2.0661673e-05	3.1331084e-09	1.9154108e-08	3.2042806e-07	2.9463388e-07
a31	0.48613733	0.5114345	2.1867865e-05	0.0008252701	0.0012837825	0.00026019468	1.2342402e-07	9.987978e-06	2.5955042e-05	1.0219868e-06
a18	0.8085859	0.19114159	3.4611705e-05	0.00011170537	0.00011709837	8.12492e-06	2.1006755e-07	3.708019e-08	7.313635e-07	1.5913107e-08
a46	0.28547728	0.710043	0.00036828182	0.0017777333	0.0015525892	9.7942204e-05	7.173392e-05	3.5561396e-05	0.00057324534	2.5479658e-06
a31	0.5572798	0.4400319	0.00026153526	0.00043886216	0.0009806203	1.0987584e-05	4.1766257e-06	3.964207e-05	0.00094557484	6.8589575e-06
a37	0.9261974	0.07152282	0.00064981275	0.00013244535	0.0010518432	1.6806338e-05	9.439228e-07	0.00010170376	0.00032079604	5.375354e-06
a31	0.3341101	0.5472948	0.00019369643	0.0040605105	0.004107736	0.000117275005	2.1929106e-06	0.01959107	0.08998037	0.000542225
a41	0.808695	0.15625176	0.0061831423	0.004379565	0.010845866	0.00021798602	7.2412554e-06	0.0022635413	0.01063487	0.0005210078
a31	0.20072706	0.33088046	0.00010558729	0.0072354795	0.0026926608	0.00031827335	4.27861e-06	0.21011513	0.24451472	0.0034063426
a3	0.19177021	0.20885938	0.0044356133	0.2745837	0.16731283	0.0026302051	8.000582e-05	0.020943394	0.115214154	0.014170469
a31	0.086479165	0.18648006	0.00036275078	0.017658051	0.002274185	0.0008320396	3.9310544e-05	0.37266323	0.32788906	0.005322187
a23	0.10929494	0.12027261	0.005287434	0.41868713	0.11266727	0.0026221543	0.00015042156	0.0210871	0.16894998	0.040980875
a29	0.15965849	0.22998583	0.0012277554	0.02545552	0.0016042328	0.00075887574	0.00016165967	0.30610096	0.26978353	0.005263118
a46	0.11566732	0.08904437	0.0013078778	0.037290912	0.0050475076	0.0007108849	5.3603253e-05	0.27349812	0.46925706	0.008122282
a23	0.096849374	0.07774988	0.001813904	0.05299392	0.0068769124	0.00076573686	7.307252e-05	0.20761022	0.5413376	0.01392942
</S>	0.07810175	0.056404673	0.0011502207	0.062157378	0.007890811	0.00081972487	5.615651e-05	0.20973852	0.57178867	0.011892099
