 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a31	0.047388453	0.72928673	0.10459569	0.04268454	0.034529813	0.02305472	0.016855856	0.0007232912	0.0008808133
a29	0.0018146703	0.77443403	0.09209392	0.008740273	0.007072138	0.0128035955	0.09865614	0.0043735974	1.1626733e-05
a31	0.0015133049	0.8815219	0.105779976	0.005548581	0.0032898262	0.00067398447	0.0012420145	0.00041391677	1.6514598e-05
a20	0.0016111115	0.7915865	0.11518221	0.024934398	0.028348694	0.00911825	0.01727352	0.0117204655	0.00022490363
a31	0.028420825	0.77262425	0.089454874	0.0019279874	0.0015750369	0.0019637246	0.0056876447	0.07560873	0.02273686
a28	0.017805843	0.836808	0.052382004	0.0043131644	0.0046334392	0.0030038562	0.0044719353	0.044222288	0.032359503
a3	0.0072534466	0.0036053634	0.00071369414	1.8938346e-05	0.00033227121	0.013044923	0.012543635	0.882832	0.07965567
a35	0.083291106	0.0059764814	0.0011397931	0.00015696317	0.0024581405	0.031736147	0.01950195	0.48589978	0.36983967
a31	0.005373208	0.002881963	0.00052477745	8.8546396e-05	0.00044585238	0.0076351576	0.008880424	0.5305101	0.44366
a20	0.0171759	0.040093303	0.008315678	0.0048743766	0.031766586	0.32310927	0.040925913	0.25408635	0.27965266
a31	0.17930862	0.48681742	0.032875318	0.0010720933	0.00025774873	0.0002519542	0.0010783764	0.1918588	0.10647966
a28	0.017087273	0.43423602	0.025079232	0.0053406493	0.013402455	0.30385387	0.005972272	0.018574726	0.1764535
a13	0.12967715	0.2804603	0.019868674	0.0013116795	0.0028467914	0.03942508	0.014503898	0.4098698	0.10203668
a41	0.123364106	0.2162757	0.014263888	0.0010796791	0.010216457	0.2304701	0.020675931	0.24552701	0.13812712
a28	0.0762045	0.19750887	0.011736039	0.001066501	0.008465426	0.16532114	0.01644179	0.22722921	0.2960265
a31	0.07022558	0.16395174	0.010581154	0.00096405414	0.0071455496	0.13727595	0.014302586	0.2219637	0.37358966
a20	0.0149041265	0.34912652	0.02815781	0.0024544937	0.001561021	0.017110087	0.0026941046	0.0323745	0.5516174
a31	0.22208479	0.118616916	0.009928518	0.0015275471	0.0056789047	0.044979542	0.018567411	0.38956133	0.18905509
a24	0.0040747323	0.077890694	0.016205546	0.0047123106	0.007047459	0.030551488	0.018642848	0.10861814	0.7322567
a46	0.078702986	0.017144313	0.0041907304	0.00068956707	0.0033667714	0.027301466	0.020581752	0.5210442	0.32697818
</S>	0.031187573	0.012868544	0.0033091984	0.00095120765	0.0050016176	0.02886608	0.03018275	0.5376433	0.34998968
