 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
a31	0.0074310075	0.25580135	0.6284137	0.10658242	1.8458366e-05	4.0438073e-05	0.00061989523	0.00069864397	6.5268505e-05	3.117155e-06	3.821897e-06	9.093456e-11	2.9388206e-10	6.029324e-09	2.2931355e-09	0.00031396686	7.912963e-06	1.3805447e-08	1.9941753e-11	7.795044e-09	1.304994e-11	2.9530944e-09
a11	0.0006494301	0.52622056	0.35494494	0.0069692554	1.5042188e-05	0.00081789517	0.03460014	5.5134177e-09	4.7873826e-05	1.07583816e-07	7.0369595e-08	1.0841913e-09	3.7465267e-11	4.662106e-06	5.4629865e-08	0.07572371	6.895816e-07	4.1318667e-06	1.4078737e-08	1.3663681e-06	8.3421664e-10	2.2799027e-11
a23	0.0037306137	0.24498144	0.6402266	0.11016188	2.6291048e-06	5.4055777e-06	0.00019228872	4.991372e-08	1.0559593e-05	2.384714e-07	5.307074e-06	5.607587e-11	3.3445878e-11	3.6455354e-09	5.581175e-12	0.00039468854	0.00028585433	2.1557505e-06	4.6033435e-10	3.2207933e-07	4.033131e-13	1.9425217e-12
a46	0.002569037	0.15753743	0.63007087	0.20592207	1.1738906e-06	1.5414213e-05	0.0013963896	4.5150003e-07	0.00014836865	3.5306557e-06	0.0001280133	2.5061514e-10	3.2234537e-10	3.7167492e-08	3.61365e-11	0.0017118659	0.00049354584	7.8476336e-07	1.4329282e-09	1.0134346e-06	1.4998015e-12	1.6713133e-11
a8	0.006950665	0.07726904	0.75528556	0.1585291	1.0369034e-06	3.273191e-06	0.0014704134	1.1415199e-06	6.017711e-05	1.8878004e-06	0.000103581435	4.572463e-10	1.66872e-09	2.7247577e-08	2.1692493e-11	0.00023715543	8.670927e-05	7.7452526e-08	2.6372147e-09	1.9711011e-07	2.0596166e-12	1.1455848e-11
a31	0.11250638	0.026234172	0.59818256	0.20534739	1.150183e-05	1.4434165e-05	0.052783534	0.00031303064	0.0009029638	3.608271e-05	0.0028952009	1.6785755e-08	2.6086866e-07	7.343582e-07	3.8290593e-10	0.0005104495	0.00026043243	1.5212314e-07	4.418208e-08	6.310407e-07	7.320802e-12	5.495762e-11
a20	0.015010954	0.015590058	0.06286583	0.020295216	4.152211e-06	1.669611e-05	0.87177557	2.9726703e-05	0.00069558306	6.3167856e-05	0.0032915354	9.357763e-09	9.668447e-07	9.081206e-06	3.80587e-08	0.010325627	2.5369387e-05	1.8551525e-07	1.0474421e-08	3.549764e-07	2.8815703e-11	3.880608e-12
a31	0.7571936	0.0070736287	0.18916124	0.0462526	8.164333e-06	1.5325924e-06	0.00012644305	0.0001351152	9.734632e-06	3.8207534e-07	2.007431e-05	1.8480272e-09	3.4653503e-08	3.1430487e-09	6.761469e-12	2.6484433e-06	1.4663573e-05	2.932966e-08	1.2205917e-08	1.0993757e-08	4.2384156e-12	2.019422e-11
a39	0.57165515	0.005213024	0.110098355	0.18530537	2.7831962e-05	0.00064576487	0.08818694	0.0020019358	0.009560371	7.982044e-05	0.0096142925	1.536771e-08	8.8786487e-07	9.610642e-07	5.717237e-09	0.012917818	0.0046875	2.640059e-06	2.2383622e-07	1.0862052e-06	1.2529643e-10	8.4215525e-12
a10	0.6579698	0.02390547	0.22173625	0.09619914	2.84075e-06	3.986567e-06	1.5612137e-05	0.000114762894	7.954721e-06	8.680003e-08	4.89086e-07	1.841747e-10	8.23246e-09	1.2557402e-09	3.680188e-10	1.9565485e-05	2.3361368e-05	7.2414014e-07	1.6688578e-09	2.749268e-09	5.812203e-12	6.4885375e-11
a31	0.6149107	0.057370443	0.25511846	0.07229973	1.0295414e-05	1.3892839e-05	2.4439822e-05	5.890809e-05	1.3248045e-05	1.2341789e-07	2.7055253e-07	5.631293e-10	2.6826072e-09	3.6263914e-09	1.6095115e-09	9.3097e-05	7.622924e-05	1.0078409e-05	8.90352e-09	2.7257999e-08	1.4192887e-10	3.3372202e-10
a8	0.22919336	0.018178785	0.29826227	0.39205465	1.8402254e-05	0.0006404267	0.026594123	0.0017727071	0.0019081129	1.1307632e-06	2.7983175e-05	8.713648e-10	2.0890798e-09	6.7717307e-09	9.809247e-10	0.027070388	0.0042609717	1.6705008e-05	4.286473e-09	4.1663064e-08	2.8636992e-11	5.7024177e-11
a31	0.63121706	0.18175445	0.11394776	0.051389135	6.8919458e-06	0.000112489695	0.0046173823	9.623387e-05	0.0017315663	3.456851e-05	6.6477014e-06	7.1094236e-10	3.1782896e-09	5.4909137e-08	4.458748e-07	0.01500736	7.689984e-05	8.7856216e-07	7.521561e-10	9.808811e-09	2.0125622e-10	5.521686e-08
a20	0.00054381916	0.0025254644	0.013089854	0.0032934404	1.3827064e-06	0.000124994	0.68875355	0.0017608185	0.001853343	8.277343e-06	6.641876e-05	9.329237e-09	1.4816233e-08	5.4431823e-08	6.263834e-08	0.2879197	5.5839017e-05	2.8240665e-06	5.384333e-09	3.0554112e-08	1.1273954e-09	4.046502e-09
a31	0.52113587	0.2174426	0.09529802	0.041712385	1.9951445e-05	0.008156524	0.078454144	0.0003113554	0.002989495	0.0002986476	2.1978007e-05	1.0174256e-07	2.4982822e-07	7.072673e-07	6.699549e-05	0.03384071	0.0002444846	1.269433e-06	5.1130396e-08	1.2885344e-07	6.9333645e-08	4.267605e-06
a20	0.0002937211	0.002122057	0.008799549	0.0006097476	2.0206917e-06	0.00016369023	0.57661104	0.007408649	0.003745076	5.722624e-05	0.00016451186	1.0352301e-07	9.775728e-08	2.157928e-07	9.1564283e-07	0.4000049	1.550911e-05	7.2196417e-07	4.87558e-08	9.494299e-08	3.4715903e-08	1.1903318e-07
a0	0.46205008	0.2123459	0.07524971	0.02875234	6.1097664e-05	0.007454653	0.15967521	0.0006044592	0.0031485916	0.0011087626	0.00019795398	1.0293631e-06	1.5317164e-06	2.0914827e-06	0.0002040697	0.048550215	0.00057085906	1.947772e-06	3.239625e-07	5.0826856e-07	1.0522364e-06	1.7652214e-05
a20	0.16743375	0.05006833	0.02404942	0.007883764	1.1363705e-05	0.0017301417	0.554927	0.00028976315	0.010141515	0.00037353017	0.0001743244	7.3184886e-08	6.217391e-08	1.0024872e-06	2.9002467e-05	0.18271717	0.00016584604	1.2850187e-06	2.7079057e-08	1.9202523e-07	1.4316804e-07	2.2544953e-06
a28	0.21968144	0.119860455	0.0654414	0.012161761	5.9717648e-05	0.0022110245	0.32697213	0.000907362	0.008281136	0.00039037288	0.00024561948	1.3248521e-06	4.7934026e-07	9.0974595e-07	3.797608e-05	0.24354905	0.00018219168	1.8879754e-06	2.9494538e-07	3.8915417e-07	3.879756e-06	9.294022e-06
a17	0.40370628	0.23020628	0.10386422	0.023240177	0.00010236328	0.00221744	0.097167104	0.0007696717	0.004957618	0.0004716526	0.00026028682	2.9499533e-06	1.0059384e-06	1.0108621e-06	5.8231686e-05	0.1326522	0.00030274157	2.8774327e-06	6.014224e-07	5.9344876e-07	6.6411503e-06	8.033724e-06
a31	0.43118036	0.24097592	0.11257311	0.03357762	7.963117e-05	0.0008525329	0.058225337	0.00054431445	0.0035293936	0.0003699138	0.00035250056	8.665713e-07	3.1967724e-07	6.5596646e-07	2.9395027e-05	0.11735988	0.0003370414	4.52122e-06	2.1818647e-07	4.7329752e-07	2.4313376e-06	3.6111269e-06
a33	0.002760827	0.11934795	0.54484564	0.0605671	1.8607008e-05	0.0001646228	0.013704734	0.009370788	0.0021642966	5.0793424e-05	0.00017503947	1.4429646e-07	7.1910044e-08	9.78722e-08	4.1072028e-07	0.24656303	0.00022342183	4.125768e-05	1.1051657e-07	4.3202806e-07	1.1454429e-07	4.9139624e-07
a8	0.29464963	0.098244496	0.07638013	0.012618651	0.00066019775	0.002132039	0.3841277	0.008286396	0.0031290147	0.0021994382	0.0033644808	1.0912551e-05	1.0888434e-05	4.615048e-05	0.0008871901	0.112051286	0.0008345244	5.474581e-05	4.168579e-06	2.9981327e-05	6.361002e-05	0.00021441927
a20	0.029281871	0.047887053	0.06515738	0.011432714	4.6196426e-05	0.002441514	0.5235446	0.015162186	0.007523958	0.0026267092	0.0026541185	2.0091802e-06	3.0871324e-06	2.2656153e-05	0.00079133164	0.29064986	0.00056055945	2.6726628e-05	1.5336727e-06	1.5301877e-05	2.1380241e-05	0.00014720717
a23	0.074112244	0.10486914	0.11141183	0.014839251	9.542941e-05	0.002091956	0.21104096	0.016370958	0.011106128	0.0032137672	0.0022301464	4.233194e-06	3.2369023e-06	1.0460913e-05	0.0005945081	0.4472546	0.00048150198	1.2168792e-05	2.2654335e-06	9.3796325e-06	5.5289063e-05	0.00019051647
a31	0.06026123	0.08959745	0.12313742	0.020430652	0.00011231592	0.0032456098	0.39700565	0.027004417	0.008177371	0.0036454326	0.0031030786	4.710507e-06	6.3324196e-06	3.6338253e-05	0.0013234082	0.26149565	0.0008880512	5.3217558e-05	3.4961006e-06	3.025036e-05	6.2972766e-05	0.00037494133
a28	0.0027580403	0.13215907	0.6408925	0.05815972	3.9423132e-05	0.0011815565	0.06760474	0.039016698	0.0020517057	0.00011434451	9.9675526e-05	1.0323931e-06	6.607574e-07	1.3884738e-06	9.320097e-06	0.055349033	0.00027420826	0.00026217513	1.3861321e-06	5.3317394e-06	1.7538317e-06	1.6260243e-05
a31	0.47799867	0.24347098	0.14876783	0.013300007	0.0021449856	0.0017048687	0.035797354	0.018541215	0.0024920432	0.0054009547	0.0027334811	9.313306e-05	5.4528435e-05	5.139849e-05	0.0022207324	0.042071845	0.0008821686	2.486348e-05	2.7780554e-05	4.8228543e-05	0.0012021933	0.0009707649
a38	0.013147508	0.120057955	0.31399095	0.070617214	0.000117597396	0.005555761	0.2566026	0.13914648	0.008602781	0.0015701769	0.00059158227	8.396308e-06	1.0739369e-05	2.9463765e-05	0.00041906998	0.06792551	0.000995248	0.00024278904	7.79373e-06	3.0151234e-05	1.2824983e-05	0.000317404
a31	0.6354156	0.13660122	0.07995953	0.0068112495	0.010418672	0.003785233	0.0471196	0.03060522	0.0013387175	0.00548669	0.0021575405	0.00087583496	0.0005521731	0.00037737907	0.0100502595	0.009691684	0.0012601612	0.0001283626	0.00026553706	0.0004710347	0.012865601	0.0037626307
a20	0.014691867	0.04819465	0.09472823	0.025608242	0.00021115973	0.01352731	0.49581343	0.20807098	0.01852821	0.005283068	0.0013431291	3.8339364e-05	6.791892e-05	0.00019803089	0.0031856736	0.06573246	0.0014381624	0.00015460051	2.8169778e-05	9.9490375e-05	6.175124e-05	0.0029950363
a24	0.6223861	0.13507584	0.06851116	0.00531374	0.016319187	0.005257611	0.026641445	0.03014277	0.0007086331	0.0052385177	0.0010410036	0.0025377905	0.0015366926	0.00053951883	0.017412635	0.0021756713	0.0012034774	0.0001586989	0.00086562533	0.00082469225	0.047209557	0.008899629
a20	0.5734079	0.19778533	0.10266234	0.0065458193	0.0023608678	0.0036153654	0.037222818	0.021448	0.0022956696	0.008356214	0.0026190032	0.00022998234	0.00014026678	0.00015332534	0.0073630675	0.027221367	0.0010442851	3.7395253e-05	9.409184e-05	0.00014708708	0.003695719	0.0015541279
a5	0.47163153	0.2277327	0.15366095	0.0082872	0.0013561604	0.003800585	0.04792695	0.039299946	0.0021921548	0.0047809426	0.0009959565	0.00015416756	6.902899e-05	5.6391258e-05	0.0051415535	0.026478179	0.00048255833	2.0170282e-05	7.926978e-05	5.829333e-05	0.003429504	0.0023657903
a29	0.24574307	0.3126292	0.25348988	0.012545494	0.0013637948	0.006616113	0.031978045	0.08646721	0.0009770202	0.006231442	0.00045856214	0.00034170388	0.00023106292	4.545198e-05	0.008467279	0.0071998206	0.00048708313	1.80231e-05	0.00023168077	5.328642e-05	0.009566435	0.014858356
a33	0.26053238	0.37412122	0.22560255	0.011362431	0.0016411431	0.009103158	0.012915326	0.05066353	0.0007002457	0.014701401	0.0007145405	0.00056296703	0.0006268067	0.00010762042	0.015004304	0.0028466147	0.0012116713	3.743235e-05	0.0003969628	0.00013830219	0.009560683	0.007448666
a27	0.607853	0.17671928	0.108685195	0.0064127846	0.002401022	0.0042456146	0.030071555	0.0396119	0.00096007047	0.0039492347	0.0006080973	0.00030731	0.00020120908	0.000100066536	0.007794885	0.005089624	0.00051412155	2.5616702e-05	0.00015251589	0.00010490214	0.0030659852	0.0011259688
a33	0.5943591	0.18461882	0.10287792	0.0070043895	0.003961003	0.0042884033	0.027712623	0.029444255	0.0009980393	0.0045818347	0.00097621855	0.0004743298	0.0002744595	0.00016726347	0.009704352	0.007845188	0.000800603	5.2263953e-05	0.00021284896	0.00018553954	0.011889488	0.007571024
a8	0.66933084	0.08560198	0.057612136	0.0064194873	0.0037597974	0.0067494656	0.07960991	0.048840355	0.0022611327	0.0049651433	0.0011080413	0.00031130706	0.0002547297	0.0003557327	0.016133342	0.00696207	0.0010098736	7.052659e-05	0.00013307373	0.0003281185	0.004644705	0.003538412
a31	0.4874019	0.05948318	0.03975356	0.01272737	0.008781035	0.021624379	0.14526805	0.043685567	0.006914151	0.012135708	0.005191509	0.0008679507	0.0014222022	0.004174105	0.072786756	0.023383759	0.0063217515	0.001039568	0.000405483	0.004529108	0.018273555	0.023829274
