 	volevo	Maria	domani	di	venire	da	me	</S>
a20	0.9286021	0.07115247	0.0002081598	3.2212312e-05	3.9875554e-06	9.147277e-07	1.664886e-08	3.2027064e-08
a24	0.052954443	0.9083583	0.03852097	0.00016250367	4.3618468e-07	3.351555e-06	4.5363597e-09	4.8468614e-08
a31	0.23870201	0.759202	0.0020913463	4.6132773e-06	3.5653795e-09	8.605871e-09	3.0881736e-10	1.2126908e-10
a17	0.3340762	0.6651563	0.00076429016	2.767451e-06	7.134889e-08	3.3424948e-07	3.8471382e-10	1.4157636e-10
a31	0.92799705	0.07199334	9.537733e-06	1.3713328e-07	2.236468e-09	1.8055112e-09	1.1320257e-09	3.7181837e-12
a37	0.902442	0.09681378	0.00073119864	1.125094e-05	3.6998398e-07	1.390929e-06	3.2409226e-08	8.4186114e-10
a10	0.99171644	0.008277199	4.0829273e-06	1.2451168e-06	1.0705562e-07	2.8870124e-08	8.5564693e-07	3.1768237e-11
a31	0.98519266	0.014790798	1.0033575e-05	2.2345462e-06	8.485737e-08	9.55477e-09	4.14619e-06	9.267576e-11
a20	0.8240849	0.17440216	0.0014511495	5.750132e-05	7.004937e-07	6.5219194e-07	2.8889126e-06	9.222505e-08
a33	0.930316	0.06565788	0.00013638356	0.0007054676	7.788537e-05	3.9264883e-06	0.0031024492	1.0096176e-07
a20	0.4444676	0.098662026	0.0016334092	0.027516218	0.009045322	0.00048071422	0.41806203	0.00013256221
a31	0.7534733	0.22731137	0.0028287263	0.00709632	0.0015175631	0.00017376975	0.0075851716	1.3844509e-05
a5	0.9532686	0.0429261	0.00021499432	0.00085500936	0.00017293757	1.0754002e-05	0.0025319057	1.9739668e-05
a17	0.57688695	0.2812633	0.012129202	0.07336677	0.034421798	0.004264996	0.017496124	0.00017081936
a11	0.51699555	0.2913723	0.01839487	0.06637793	0.042308263	0.006713076	0.05702758	0.0008104603
a10	0.71295875	0.20897837	0.009441039	0.025979813	0.018312931	0.0057597607	0.018229293	0.00034001016
a31	0.6100489	0.193029	0.0150275165	0.049171273	0.056590475	0.013879438	0.057639662	0.004613717
a24	0.7298204	0.08158582	0.005330937	0.025297739	0.03402427	0.009128569	0.09198783	0.022824455
a46	0.2791765	0.09548191	0.07222917	0.041457236	0.2714706	0.06860756	0.16916335	0.0024136484
a20	0.107589476	0.038223036	0.030024989	0.03985061	0.3435739	0.11658962	0.31152776	0.0126206055
a31	0.091801435	0.0358871	0.025910681	0.033710435	0.26600334	0.1272722	0.39478055	0.024634283
a20	0.1808692	0.071704105	0.007360953	0.03860492	0.06699882	0.027964551	0.13741839	0.46907908
a31	0.053608466	0.029972933	0.04992324	0.022337832	0.17605154	0.12411664	0.5225989	0.021390395
</S>	0.05059956	0.030089637	0.005488522	0.025199909	0.034128983	0.029326843	0.13855086	0.68661577
