 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
a20	0.9998253	0.00017449752	2.2729517e-07	1.8189604e-08	1.6479736e-12	2.5478049e-09	1.01335926e-10	2.574107e-10
a46	0.997235	0.0027542429	4.4837537e-07	1.0229433e-05	5.8878434e-13	3.3112226e-08	7.4716996e-11	2.8714703e-10
a39	0.9751027	0.024880929	1.178432e-05	4.5138836e-06	1.0149289e-12	6.233355e-08	3.2069607e-12	7.362825e-11
a31	0.10852774	0.89041066	0.0009450599	0.00011384235	1.06850986e-10	2.614116e-06	4.25655e-11	1.5040902e-09
a20	0.88812566	0.11128729	0.00014488665	0.00042797526	5.079184e-09	1.41472265e-05	4.168978e-10	3.536243e-10
a31	0.000100807076	0.9854977	0.008517331	0.0050884755	8.493754e-07	0.00079489575	4.0482093e-09	3.926451e-09
a15	0.033397347	0.8596276	0.015136936	0.08780594	6.1234525e-05	0.0039709443	9.627118e-08	6.375622e-09
a11	0.0024442405	0.35127002	0.023733245	0.49181354	0.00031285355	0.13040401	5.665904e-06	1.6440055e-05
a31	0.0019287112	0.16149141	0.006853583	0.6562342	0.00050835736	0.17291115	2.2595597e-05	5.0015253e-05
a46	0.04002639	0.4965682	0.12564518	0.15414391	0.000622461	0.18294023	1.0344035e-05	4.3260337e-05
a31	0.00018369473	0.007830175	0.0001646428	0.047183175	2.6735928e-05	0.9436788	0.00013895381	0.0007939019
a46	0.22107597	0.64059764	0.056339726	0.03276747	0.0006018761	0.04684793	0.00010564831	0.0016637519
a31	0.00016842877	0.0035005836	3.1621334e-05	0.0036528632	1.2473385e-05	0.9867285	0.0005475244	0.0053580743
a15	0.6732678	0.26340917	0.007931512	0.003155377	0.00045541083	0.045895077	0.0003187103	0.0055670403
a31	0.00034122932	0.0062695183	0.00014708393	0.0026663016	4.0454062e-05	0.9808842	0.001307568	0.008343696
a20	0.50185806	0.46360758	0.0143009415	0.004274302	0.0011516544	0.00762647	0.0012988469	0.0058821673
a18	0.00040887872	0.014713327	0.00021245512	0.0031404805	0.00012072574	0.9728	0.0023173196	0.006286849
a46	0.003924648	0.09495449	0.0015350686	0.009292721	0.001213228	0.8639346	0.013890035	0.01125519
a31	0.0106963	0.1273766	0.0024351305	0.007649741	0.0025078505	0.8112243	0.021587655	0.016522465
a15	0.51181996	0.4066785	0.010415656	0.010348576	0.002654208	0.049679413	0.000846616	0.007557077
a31	0.010053979	0.3980837	0.0073168883	0.039395593	0.006491225	0.47897637	0.051965598	0.00771673
a37	0.55889696	0.3454312	0.011503222	0.007947854	0.002534931	0.047870934	0.0057395697	0.020075334
a35	0.010450194	0.36067098	0.015977891	0.0841236	0.020719543	0.3958424	0.104531296	0.0076841204
a31	0.027620552	0.29760155	0.01646614	0.044964507	0.014587303	0.54064626	0.05449429	0.0036194192
a46	0.44267714	0.19711293	0.011487833	0.015475517	0.0060771126	0.15204436	0.01496842	0.16015664
a31	0.029789912	0.28863394	0.038012307	0.10672931	0.056523018	0.2629782	0.21213087	0.0052024117
a11	0.35863423	0.08889273	0.0077375206	0.012697807	0.004387144	0.25203007	0.040886734	0.23473378
a31	0.016007584	0.2672999	0.03471724	0.12666358	0.06911917	0.12214677	0.35915795	0.0048878323
a46	0.45443153	0.08810103	0.008963674	0.010628457	0.004147681	0.16655396	0.05850571	0.20866793
a20	0.03202234	0.15983434	0.07490456	0.17362583	0.13562468	0.13130699	0.2893558	0.0033254658
</S>	0.010941832	0.13956784	0.019225797	0.06620547	0.052032318	0.11581377	0.58711916	0.009093774
