 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	0.013087286	0.9514596	0.018830538	0.015841281	0.0007379371	1.8715069e-08	1.3941875e-05	1.9619156e-06	8.9349294e-07	2.6055497e-05	4.9469264e-07	3.8400533e-08	9.269261e-09	5.928193e-11	5.1025345e-10	1.3738892e-10	2.9897668e-10
a8	0.009156505	0.047841005	0.00028380897	0.0022499696	1.7250104e-06	7.318918e-08	0.0018040675	0.0023077908	1.4576501e-06	0.8449236	0.00036908404	0.003037206	0.0870411	1.972344e-09	0.000982558	3.1204728e-08	1.831366e-11
a31	0.03821351	0.93826145	0.001481178	0.0016908003	0.00065789395	3.0835324e-07	1.6476008e-05	1.3799185e-05	5.6432154e-06	0.013232918	0.0010758046	0.004953876	0.00039570505	2.073595e-08	6.077504e-07	6.0398075e-11	8.706385e-11
a41	0.010833208	0.9621845	0.011891934	0.010950997	0.0005592995	7.709386e-06	7.990813e-05	2.58763e-05	7.3420924e-06	0.0020288588	0.00012113373	0.0010447595	0.00026248262	1.5827763e-07	1.8523909e-06	1.3096897e-09	2.500849e-11
a10	0.910438	0.027207354	0.019344011	0.04033912	0.0024485672	3.4359728e-06	2.2422853e-06	4.5704175e-07	1.3691092e-05	4.894601e-05	2.5317171e-05	0.00012691405	2.008904e-06	1.954585e-08	9.050285e-10	5.2555005e-12	2.4379136e-11
a20	0.94918054	0.012501647	0.017422969	0.01783903	0.0019901863	8.064013e-07	8.282116e-06	5.959437e-06	3.1691907e-05	0.000267108	0.00017165291	0.00055537815	2.4488114e-05	3.092436e-07	6.385663e-08	2.3313941e-11	1.3217748e-10
a31	0.9924177	0.0010147365	0.0009639954	0.0020096207	0.0018829159	5.045348e-07	2.946786e-06	1.0348282e-05	0.0012112308	0.00022002298	0.00010518288	0.00015421417	3.6986364e-06	2.8702834e-06	8.805325e-08	2.7047672e-10	1.2431414e-10
a37	0.9947766	0.0037768588	2.5788502e-05	0.0005032758	0.0004501253	1.582948e-06	4.92351e-07	5.374124e-07	0.00026140772	0.00012998543	3.603912e-06	6.8799905e-05	8.5729084e-07	1.6206836e-07	1.4256092e-08	1.2569623e-10	2.9590592e-12
a31	0.78859365	0.0054221526	0.01284455	0.18293707	0.0069419006	0.00018154412	0.0003409186	5.6967132e-05	0.002043355	0.00040065503	3.367391e-05	9.278337e-05	9.632131e-05	8.102845e-06	5.8501582e-06	5.172147e-07	2.4434623e-08
a18	0.9283726	0.034199085	0.0034370923	0.025206016	0.0013596342	9.310253e-05	0.0003796249	3.276376e-05	0.0052526337	0.001433366	2.0346431e-05	0.00017715606	3.3300224e-05	1.3280844e-06	1.917215e-06	8.5072124e-08	3.488888e-09
