 	le	buone	canzoni	si	scrivono	alla	notte	</S>
a46	0.0029001539	0.9841852	0.01287531	3.918639e-05	5.618099e-10	1.3451705e-11	2.3149719e-08	1.1111739e-07
a8	0.019191068	0.9251641	0.055558193	8.662422e-05	2.269392e-09	1.6646453e-12	7.3930355e-09	3.757029e-08
a31	0.3038558	0.5602219	0.13569099	0.00023126713	1.5428492e-09	7.0617405e-13	1.2937369e-09	2.1488688e-08
a41	0.05176563	0.9285506	0.019580988	0.000102605176	1.0867389e-07	8.81231e-12	8.419402e-09	6.825519e-11
a31	0.99075466	0.0054715867	0.0037154185	5.8345526e-05	1.5287517e-09	3.335396e-13	1.327135e-11	7.2109406e-12
a0	0.96844673	0.018801806	0.012704449	4.7032292e-05	5.5133076e-09	5.668598e-12	8.008205e-10	1.9261545e-12
a31	0.99491477	0.002747075	0.0023257728	1.2288948e-05	8.2336776e-11	2.4629745e-14	4.882097e-12	6.1683216e-13
a39	0.9834952	0.00221933	0.014237203	4.819059e-05	6.687816e-10	3.1293817e-12	2.169669e-09	1.5008588e-11
a31	0.9940526	0.00044754444	0.005473693	2.6275466e-05	4.656184e-10	1.4071397e-12	1.4514052e-09	8.258346e-11
a10	0.77329373	0.015580212	0.2102671	0.00085027755	4.8221047e-08	2.5594804e-09	8.517428e-06	4.7176925e-08
a20	0.9493478	0.0038537257	0.046360135	0.00042794147	7.770137e-08	5.3489924e-10	1.0161966e-05	1.573952e-07
a31	0.9478657	0.007116047	0.044406913	0.0005316636	2.8178025e-07	2.9118883e-09	7.900726e-05	4.310652e-07
a10	0.4766993	0.13480671	0.38288653	0.0019725405	2.1477872e-05	4.807192e-06	0.003580277	2.8398365e-05
a20	0.8246575	0.02358992	0.12783615	0.0030124164	1.1172019e-06	3.2742857e-08	0.020813009	8.98671e-05
a31	0.8596422	0.019516008	0.1043118	0.0022985358	8.428001e-06	2.2930992e-07	0.014187919	3.4951787e-05
a13	0.2863482	0.3750718	0.33579177	0.0019975612	0.0001586869	2.0368641e-05	0.0005953816	1.6284474e-05
a20	0.6133385	0.15977651	0.07293716	0.01103285	7.699387e-05	1.6281471e-06	0.14219697	0.00063945743
a31	0.6683623	0.19531143	0.08011652	0.007427576	0.0001796314	6.030142e-06	0.048417713	0.0001787479
a28	0.034793243	0.79635125	0.16354744	0.0022607287	0.00023627553	7.873437e-05	0.0025296537	0.00020268298
a24	0.31073883	0.4408778	0.053345855	0.03740361	0.0021068815	3.852209e-05	0.15481292	0.0006755849
a46	0.43600795	0.43011454	0.054490726	0.019434253	0.0013605031	3.9833067e-05	0.05832536	0.0002267821
a39	0.22912472	0.61671644	0.050719816	0.01916028	0.0020200775	7.9198755e-05	0.08177364	0.0004057891
a46	0.18340276	0.6037974	0.037775323	0.025324224	0.0027762905	0.00011406795	0.14608178	0.00072818215
a8	0.12413736	0.5428109	0.037235066	0.029096458	0.0032242166	0.00015064325	0.26198378	0.0013615786
</S>	0.033923034	0.17884515	0.028487546	0.020997949	0.001217821	0.00010549594	0.73212117	0.0043018134
