 	la	casa	la	costruiscono	i	muratori	</S>
a31	0.7896072	0.006214524	0.021010097	0.18287875	0.00028527985	1.1006497e-07	4.08385e-06
a18	0.080631495	0.7999173	0.008729016	0.10751773	0.0032043732	6.109123e-10	8.438465e-10
a31	0.69561946	0.0026983735	0.2627628	0.00041867545	0.038500514	1.6241967e-10	1.3351153e-07
a20	0.8302672	0.04124413	0.10689836	0.011492837	0.010097241	4.072066e-08	1.7430716e-07
a31	0.9713662	0.00011419704	0.022501793	0.0002488837	0.005768991	1.00414344e-10	1.10414815e-08
a37	0.9972325	0.00065180706	0.0016831188	0.00021634198	0.00021624463	5.316571e-10	6.031294e-10
a18	0.10479733	1.0689958e-05	0.043252416	0.052714158	0.79922545	6.070162e-09	1.0608471e-08
a46	0.011866387	2.0200374e-05	0.012608546	0.87671655	0.0987865	1.3679021e-06	3.7643971e-07
a31	0.0029810865	0.00016234277	0.10863415	0.8140423	0.07388256	0.0002778621	1.9700406e-05
a46	1.4503005e-05	6.0385e-07	0.0002348331	0.9976611	0.0020886222	6.1867794e-08	1.5079704e-07
a31	0.009715826	0.00015291153	0.77379704	0.16007984	0.05570326	0.00054703845	4.1915364e-06
a46	1.6811346e-05	4.0920952e-07	0.0006526649	0.99817085	0.0011583605	5.987964e-07	1.9294495e-07
a31	0.004029967	0.00027053014	0.79161596	0.14963272	0.054313548	0.00013634228	8.1974474e-07
a46	0.00012158188	1.9661826e-05	0.0038142756	0.99371654	0.0023033111	1.585647e-05	8.7642275e-06
a31	0.00090567325	0.0006953451	0.4193004	0.45790175	0.12087194	0.00031953005	5.3900694e-06
a18	0.0011424976	0.0005782717	0.039570022	0.9343537	0.021570675	0.0011770423	0.0016078367
a31	0.0014118984	0.005043161	0.4323855	0.38838634	0.16880421	0.0038840892	8.479351e-05
a37	0.0011123336	0.0012504694	0.14298047	0.66482306	0.12434876	0.016434515	0.049050365
a13	0.0046005226	0.01523403	0.6389234	0.13448235	0.17269705	0.033678513	0.00038411375
a31	0.005508507	0.025961513	0.5396706	0.22739783	0.17054132	0.030417282	0.0005030136
a20	0.0018499332	0.0027761809	0.22899248	0.38774806	0.15290804	0.037845768	0.18787967
a31	0.018903503	0.15392165	0.6324663	0.025956698	0.105404615	0.062341508	0.0010057376
a20	0.001832583	0.0035665238	0.30255884	0.1556734	0.18037207	0.06290926	0.29308733
a31	0.024807394	0.26334238	0.5265429	0.016805304	0.08805862	0.079149164	0.0012943248
a20	0.0015287237	0.0035419501	0.26716954	0.09880128	0.16185315	0.06622534	0.40088007
</S>	0.02926637	0.39836568	0.40981624	0.013015179	0.07299026	0.07522052	0.0013256706
