 	aveva	lavorato	tutta	la	settimana	</S>
a31	0.07028853	0.017428147	0.16504313	0.7023423	2.7664582e-05	0.044870306
a20	0.82220554	0.14160185	0.0014687125	0.034704085	1.956313e-05	1.6666563e-07
a31	0.25879738	0.41655344	0.16748817	0.15682656	6.66912e-06	0.00032775992
a28	0.048540235	0.19105351	0.23558836	0.52479464	1.3369511e-05	9.8524015e-06
a31	0.52866405	0.3776162	0.05089679	0.042769026	1.0098985e-06	5.2898522e-05
a13	0.48726857	0.32229507	0.05297049	0.13743128	1.42916215e-05	2.0295545e-05
a18	0.54947567	0.41729113	0.0033654566	0.026771694	0.0007892895	0.0023067386
a31	0.6282684	0.17454962	0.001128958	0.07562336	0.11126212	0.00916753
a27	0.74786586	0.0296385	0.00023628834	0.019812087	0.12877834	0.07366888
a31	0.019632287	0.0640884	0.002183248	0.8615691	0.049848303	0.0026785785
a20	0.34169886	0.12207537	0.020247681	0.11700139	0.26260698	0.13636972
a31	0.0017320906	0.025474852	0.00033609505	0.9160789	0.045107562	0.011270412
a39	0.18886231	0.32198152	0.03247076	0.08980226	0.17062467	0.19625843
a31	0.001036079	0.031882647	0.00083532894	0.5893416	0.24018744	0.13671693
a33	0.17420018	0.15717065	0.0158345	0.062460124	0.13451791	0.4558166
</S>	0.009393619	0.020576928	0.00046798776	0.15744373	0.6542537	0.15786396
