 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
a31	0.06129491	0.00046004506	0.93713844	0.0011036446	8.361919e-07	9.242476e-08	4.7419917e-08	2.0477203e-06
a21	0.9456655	0.05390543	0.00017562127	0.00021001603	2.2408362e-06	3.8704737e-10	3.9815422e-05	1.32497e-06
a37	0.4632693	0.00036218547	0.5222613	0.014106369	8.7233303e-07	1.1164429e-08	1.9001325e-09	4.4079744e-09
a31	0.8231988	0.00033125337	0.1718758	0.0045932382	7.4697266e-07	6.028353e-08	4.8323154e-09	9.65972e-08
a17	0.8650067	0.0015631617	0.1270744	0.006352623	2.6748282e-06	3.3993976e-07	5.5781012e-08	6.796121e-09
a20	0.89173347	3.6100873e-06	0.10669116	0.0015712269	2.3492966e-08	5.388613e-07	3.1718844e-10	5.2544996e-10
a41	0.062108282	2.1037142e-06	0.93519026	0.0026843173	3.5510997e-08	1.4988821e-05	1.1985967e-09	1.6301947e-10
a31	0.006609058	1.7416267e-05	0.9928523	0.0004957472	1.2488114e-07	2.526376e-05	1.5922245e-07	6.6230608e-09
a46	0.00083839946	4.6819103e-05	0.9989191	0.00016871178	8.411467e-09	2.6298929e-05	4.283957e-07	1.9337669e-07
a31	0.022362377	0.000106363324	0.9619212	0.01560523	3.9097226e-06	6.032703e-07	2.509383e-07	6.4652326e-08
a13	0.006222422	0.00013893233	0.9928469	0.00077649276	1.42687495e-05	9.729546e-07	4.708449e-08	7.1949636e-08
a41	0.026503647	2.5851139e-05	0.93579996	0.037650872	1.7905093e-05	3.2604532e-07	4.658331e-08	1.4682404e-06
a31	0.020668587	0.00038171012	0.9691728	0.009761166	1.2966755e-05	7.12117e-08	9.9150554e-08	2.5793559e-06
a33	0.0095468145	0.00021847124	0.987362	0.002312121	0.000559986	2.8970473e-07	1.06464874e-07	2.0009529e-07
a31	0.006217625	0.0022402008	0.9810594	0.0102015585	3.036419e-05	2.6312307e-06	2.1963192e-06	0.0002459937
a28	0.00812101	0.00047353102	0.9883321	0.0022298729	0.0008354522	1.6592235e-06	8.195638e-07	5.553541e-06
a20	0.0055722683	0.0018597066	0.86047095	0.12865919	0.0006084188	0.0016501262	0.0001289225	0.0010504266
a8	0.0093399035	0.007062592	0.9298613	0.052659985	0.00054610445	0.0002918184	5.678617e-05	0.00018158114
a31	0.0023774938	0.011007508	0.9717159	0.014303023	0.0003556627	3.3278855e-05	8.763359e-06	0.0001982234
a39	0.008776181	0.0006476141	0.9847622	0.004167861	0.0016375367	2.4241563e-06	1.2358752e-06	4.9566484e-06
a41	0.017215274	0.06422987	0.8049139	0.10101877	0.0016454093	0.00879578	0.0011497186	0.0010312874
a13	0.0073297108	0.09329104	0.8450038	0.050514176	0.0015349191	0.001539537	0.00021235917	0.0005745055
a31	0.0047390936	0.03580657	0.9045388	0.05161602	0.0010431356	0.0016166081	0.00039456438	0.00024519325
a35	0.013739786	0.0028135981	0.9598378	0.021195188	0.0023363126	1.8168605e-05	3.9277265e-06	5.522955e-05
a31	0.035957925	0.590629	0.23106766	0.095299415	0.006212175	0.033871796	0.0058954344	0.0010665569
a21	0.010913197	0.006957528	0.91852605	0.053722378	0.0023976497	0.00057362777	9.615839e-05	0.0068134638
a31	0.024772441	0.45620823	0.13648798	0.15005162	0.007837191	0.19042341	0.032497607	0.0017214597
a10	0.008463391	0.028483754	0.72993237	0.13969703	0.0021293394	0.00843551	0.00079478254	0.08206384
</S>	0.01709267	0.2091608	0.11820436	0.22725073	0.012670507	0.36654326	0.04670343	0.0023742514
