 	il	muro	vuole	uno	specchio	</S>
a46	0.95869684	0.024479745	4.8785707e-05	0.016223673	0.0004508798	0.00010007227
a31	0.93487966	0.06387978	5.432938e-05	0.0009812621	7.4361786e-05	0.00013062953
a24	0.97595656	0.022151403	0.0016423812	0.00021769316	2.6268588e-05	5.680043e-06
a37	0.9687825	0.019813955	0.000110236826	0.003428033	0.001897143	0.005968131
a18	0.99193656	0.005952643	1.1703856e-05	0.00041839082	0.0007023764	0.0009783892
a20	0.98793846	0.011687445	2.4643412e-06	3.8707112e-05	0.00025024905	8.263016e-05
a41	0.79954445	0.16266023	0.000106505664	0.0025426375	0.034450676	0.00069548714
a31	0.2933884	0.4930528	0.001053427	0.004489969	0.2030999	0.0049154754
a11	0.14375967	0.7438752	0.0014552457	0.0033024736	0.01864017	0.088967144
a31	0.08075229	0.02802966	0.0025989797	0.011813426	0.86927456	0.00753112
</S>	0.035008878	0.012535368	0.0038085114	0.012962789	0.13447224	0.80121225
