 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a38	0.31192654	0.0998811	0.49706158	0.06493053	0.0182927	4.4233584e-06	0.0028880446	0.0015549891	0.00035943135	0.0030997556	4.3544603e-08	7.3692754e-09	8.509378e-07
a31	0.08070154	0.056261543	0.720167	0.09654108	0.04624182	2.412175e-08	7.742084e-05	6.175256e-06	3.9685933e-08	3.4076215e-06	6.7190715e-09	2.4035947e-09	4.4276467e-09
a21	0.031026186	0.052637722	0.78159344	0.12299689	0.011737371	5.123336e-07	7.4725926e-06	3.319656e-07	1.15504e-09	7.7873956e-08	7.2926565e-10	9.3886765e-09	4.7051985e-10
a24	0.15022185	0.019801447	0.82655334	0.0027053645	0.0006608401	7.799511e-09	2.5963967e-05	2.967147e-05	7.099562e-08	1.270777e-06	1.3375955e-09	1.11995385e-10	1.3997516e-10
a31	0.12770875	0.031122755	0.8284732	0.010179903	0.0024077683	8.926716e-09	5.189072e-05	5.2403153e-05	7.865822e-08	3.266522e-06	3.2880026e-10	5.4130234e-10	8.6398916e-11
a17	0.048336696	0.0080382675	0.89716256	0.027297983	0.014940272	1.4193546e-07	0.0006064779	0.0036021683	1.0775409e-06	1.4321562e-05	2.0463814e-10	3.9422923e-10	6.5788607e-12
a31	0.76091504	0.016914189	0.18505807	0.0026428448	0.009159748	9.319972e-09	0.00050993805	0.024672898	4.081419e-05	8.656992e-05	1.6657348e-09	2.8311844e-11	2.2957374e-12
a20	0.31345317	0.0041253637	0.06256837	0.004971613	0.0822887	4.655063e-08	0.0031416647	0.5292169	7.971047e-05	0.00015439287	1.1408064e-09	2.6951072e-10	3.878597e-12
a13	0.8473175	0.00840734	0.050744474	0.0025074154	0.0049660485	7.3410087e-09	0.00042499538	0.0826202	0.002291784	0.0007201151	2.9838542e-08	5.8756555e-10	1.1845917e-10
a17	0.899665	0.026609648	0.054594755	0.0033400573	0.0016739592	5.5671197e-08	0.00021968667	0.01103458	0.0018840315	0.0009781831	5.427536e-08	2.481232e-08	2.151475e-09
a8	0.78537863	0.0747636	0.121817224	0.013900049	0.002273461	7.652116e-07	0.00016172702	0.0010779544	0.0003492864	0.00027574625	2.2411587e-07	1.2463872e-06	6.532863e-08
a31	0.6459451	0.10187998	0.23884566	0.011113331	0.0013853494	4.6230303e-07	0.00012904154	0.00063710543	2.0921383e-05	3.9229464e-05	5.653734e-08	3.3760987e-06	4.2329108e-07
a39	0.23402284	0.02777047	0.22669685	0.026022805	0.0711313	2.1221445e-05	0.047143374	0.36242813	0.0009279885	0.0038021787	8.104212e-08	4.632452e-06	2.814639e-05
a31	0.573852	0.20846468	0.17183812	0.032564208	0.0016824283	4.3306063e-06	0.0006288137	0.0103023015	0.00019282431	7.8521356e-05	3.3598175e-05	0.00030282745	5.529163e-05
a37	0.15310311	0.019067159	0.1997045	0.015442441	0.026125047	3.623983e-05	0.042761333	0.5356733	0.0030889534	0.0036988412	7.1615846e-06	0.00019136583	0.0011004963
a8	0.48560062	0.26408285	0.09844926	0.04920973	0.0022023835	4.0396728e-05	0.0037313031	0.08365542	0.0013668872	0.000365576	0.00398178	0.006252471	0.0010612224
a31	0.40856758	0.11548316	0.11748239	0.012050513	0.005935474	2.4306666e-05	0.04730379	0.27639922	0.0012476421	0.0006158837	0.00037103787	0.012253433	0.0022655916
a8	0.2864549	0.03588694	0.35759324	0.02597105	0.028404206	0.0002043051	0.020760955	0.23232892	0.002545696	0.0030069465	3.898242e-05	0.0006738318	0.0061300364
a23	0.3402859	0.14201523	0.023204561	0.009475103	0.004957414	0.00015079508	0.05999384	0.3107568	0.0035659238	0.0015058017	0.005785836	0.08371216	0.01459073
a8	0.16809759	0.07030302	0.03666604	0.0097609	0.005771952	5.1689334e-05	0.061232608	0.5297581	0.005794123	0.0029255403	0.0046909885	0.086675406	0.01827206
a20	0.15137874	0.050538488	0.04163054	0.010586877	0.007961401	5.824468e-05	0.070252515	0.51229715	0.0061034197	0.0032117828	0.0042505935	0.10753089	0.034199312
a31	0.27410105	0.15599185	0.07432171	0.015319667	0.004250825	4.5513578e-05	0.02806358	0.35639292	0.005659252	0.0034092583	0.0045795892	0.06011378	0.017751003
a28	0.33338895	0.035233766	0.4834312	0.046529513	0.036730725	0.0004497249	0.022885542	0.027361142	0.0017849379	0.0027604771	6.261501e-05	0.0016368533	0.007744578
a31	0.53007823	0.38000795	0.02724021	0.008410985	0.00031817006	0.00017327434	0.001786863	0.0150694195	0.0011089775	0.00061326957	0.011902601	0.022021623	0.0012684212
a46	0.22559416	0.045164164	0.21492232	0.063751966	0.057489514	0.0009282935	0.063227914	0.11362166	0.040542386	0.043286327	0.0044451216	0.05051089	0.07651527
a38	0.5429966	0.2994931	0.012160106	0.0074740257	0.00028586373	0.0014191819	0.0024132212	0.0046326667	0.0017817718	0.0007790832	0.060465552	0.06463091	0.0014680235
a13	0.34435567	0.18632805	0.018779632	0.009279673	0.0017570831	0.0010193442	0.023543527	0.029679751	0.010566797	0.005472309	0.078236155	0.28344572	0.0075363247
a31	0.4536249	0.35023543	0.027315656	0.009861661	0.00056973787	0.00020231667	0.0044734445	0.024476562	0.0051684785	0.0029107174	0.03252103	0.080429174	0.008210867
a17	0.13531572	0.030941553	0.15807569	0.060803637	0.060365394	0.0009354649	0.05875462	0.106358714	0.048594132	0.04779305	0.005811296	0.07274218	0.21350855
a31	0.41994032	0.27838302	0.009751528	0.008520494	0.00035853396	0.0037070666	0.0028587752	0.0024114752	0.0030569348	0.0013687322	0.12859829	0.13836335	0.0026814786
a35	0.057296243	0.027479712	0.05579875	0.041347682	0.04056593	0.0014551525	0.04910468	0.06568357	0.053420383	0.048226144	0.022796435	0.19855255	0.33827278
a8	0.11733967	0.15933618	0.0064358455	0.008430885	0.00094057585	0.00588064	0.009551195	0.0039198324	0.009879243	0.004735156	0.2371423	0.42973617	0.006672274
a31	0.039750163	0.037804272	0.0057741324	0.005765466	0.0017222032	0.0014231184	0.017265853	0.008970725	0.016915115	0.008927242	0.16112012	0.6715131	0.023048453
</S>	0.0153739685	0.006913247	0.025254903	0.02312601	0.03198614	0.00048044452	0.033683755	0.05482508	0.032332238	0.02603204	0.007420737	0.075616844	0.6669546
