 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a31	0.025930574	0.7777733	0.18055329	0.009728988	0.004239166	4.537128e-08	1.7691453e-05	0.0017401285	1.4801879e-05	1.445798e-06	6.295759e-07
a37	0.0004036725	0.30313432	0.67254156	0.02286588	2.3666707e-06	2.3604145e-09	1.3323517e-05	0.0010383766	4.7383097e-07	8.335294e-09	3.495585e-10
a31	0.0037839042	0.86471367	0.13136962	0.00010838368	7.872116e-06	1.720468e-09	1.8199174e-08	1.6355252e-05	6.4421215e-08	9.4352394e-08	6.860611e-08
a20	0.0013118444	0.8325536	0.16429664	0.0014233033	5.4824715e-05	2.2458373e-08	1.6141678e-07	0.00035936432	2.0209923e-08	1.18282365e-07	3.222393e-08
a31	0.033408627	0.90446395	0.061941896	7.6814526e-05	2.280319e-06	3.329226e-10	6.780066e-09	0.00010612471	4.3236525e-09	9.547963e-08	1.7700444e-07
a20	0.018721372	0.9311243	0.049942408	0.00012898784	7.6025967e-06	6.0930234e-09	2.401206e-09	7.523321e-05	4.3570356e-10	7.748911e-09	1.1738451e-08
a31	0.435821	0.5412336	0.022781081	2.5986854e-05	3.8080572e-05	6.623557e-09	5.628281e-09	9.44808e-05	3.2048223e-07	5.376594e-06	7.1764354e-08
a11	0.5283698	0.44398475	0.026909804	0.00028536335	0.00031852908	4.1015284e-07	4.93263e-08	0.00012935502	5.363777e-07	1.3538421e-06	1.3736354e-07
a31	0.04860991	0.85700226	0.092883274	0.00047569908	0.00018794957	3.7548315e-07	1.048767e-06	6.991633e-05	0.00013470005	0.0006257173	9.046219e-06
a20	0.3171381	0.44755942	0.050836112	0.009823759	0.009092318	5.953508e-06	0.0086212205	0.12092958	0.021055695	0.0124750445	0.0024627708
a31	0.02878983	0.72870994	0.101464756	0.0036481598	0.00047368178	1.8399473e-07	0.0031692921	0.018518563	0.028046874	0.08638876	0.00078990875
a29	0.15010373	0.073921174	0.010394154	0.0048938724	0.0011485541	8.706223e-06	0.021148799	0.49889162	0.04768556	0.16118562	0.030618196
a46	0.018371416	0.049188167	0.007322825	0.009203201	0.00043251395	1.5703827e-06	0.45697048	0.13418204	0.07740997	0.24581407	0.0011037629
a18	0.11342608	0.107124634	0.008205239	0.0071986974	0.0002124418	2.2192883e-06	0.42829937	0.10503463	0.049203463	0.18040118	0.00089201715
a31	0.09926604	0.13871138	0.010275338	0.0052616196	0.00027181415	1.814908e-06	0.3652248	0.11184115	0.043992486	0.22261557	0.0025380787
a28	0.011297301	0.2343519	0.030946916	0.0030081535	0.0022708834	4.1094667e-05	0.0034250196	0.6376843	0.016805438	0.045512933	0.014656076
a20	0.20639785	0.10423601	0.00887447	0.007974986	0.00025548908	3.9958068e-05	0.2804867	0.105911426	0.040238872	0.24300842	0.0025757088
a41	0.20052874	0.113811836	0.008214968	0.0041162777	0.00028204435	1.863402e-05	0.2104377	0.13205074	0.05011593	0.27782333	0.0025997534
a28	0.059508756	0.07589519	0.008114207	0.0033968708	0.00068989437	1.8965411e-05	0.2993089	0.21672386	0.040405855	0.2888738	0.00706375
a8	0.09537059	0.07915275	0.0075296313	0.0027741496	0.00035598763	1.4176309e-05	0.070518844	0.15174842	0.06094388	0.51782197	0.01376962
a23	0.024156239	0.0835894	0.015573359	0.0054284898	0.0021118843	6.0190563e-05	0.31363475	0.25020602	0.027893802	0.26368263	0.013663226
a31	0.010832322	0.04032068	0.008130957	0.0033454876	0.001561498	3.6324273e-05	0.16525142	0.3016522	0.036879223	0.39586255	0.036127303
a39	0.008891552	0.5399365	0.17156029	0.019071473	0.017102374	0.00049408793	0.0011217813	0.18238114	0.0032145688	0.011438022	0.04478829
a20	0.15449826	0.047252685	0.008081298	0.0049067372	0.000998794	0.00023001352	0.07551966	0.23223168	0.04163367	0.41123614	0.02341108
a39	0.05259549	0.032810308	0.007507479	0.0043069785	0.0014503546	0.00017884509	0.08407781	0.2557216	0.043289043	0.47180814	0.046253935
a8	0.028331725	0.025749605	0.007535924	0.004435578	0.0019529398	0.00020161485	0.085342936	0.22364081	0.040466912	0.5112593	0.0710827
a31	0.010125257	0.022141445	0.0091313785	0.0053305444	0.0033626792	0.00024067913	0.10816106	0.13726209	0.035904545	0.55501574	0.11332458
a28	0.0071380003	0.40073296	0.18176395	0.03036966	0.028613197	0.0005417608	0.0036187393	0.102154315	0.0068001724	0.027230926	0.21103634
a20	0.14598434	0.02025983	0.0050988095	0.005061867	0.0011047602	0.0006441324	0.045827974	0.20153159	0.042424794	0.46213517	0.06992678
a8	0.062324513	0.019329801	0.0067975624	0.0054857787	0.0020916362	0.0008361044	0.0751585	0.12789026	0.044413052	0.55893046	0.09674233
a23	0.01334915	0.015728138	0.007979143	0.005549935	0.0036071092	0.00070849655	0.084807105	0.05075992	0.037676662	0.6320419	0.14779243
a8	0.0069812625	0.007322987	0.0037931895	0.0033415996	0.0022571506	0.0003011641	0.06488305	0.06647076	0.036220644	0.5767762	0.231652
</S>	0.0053983107	0.0065722284	0.0037523895	0.0034154952	0.0024982458	0.00031859404	0.066145115	0.045113202	0.034463312	0.58444244	0.24788067
