 	mia	figlia	vuole	andare	</S>
a46	0.9654461	0.02134548	0.003945042	0.00784572	0.0014177103
a31	0.9214315	0.0774144	0.00020838852	0.0003653921	0.00058042636
a7	0.8145356	0.12435115	0.059506115	0.0015942113	1.289333e-05
a20	0.9070302	0.01992501	0.0007718481	0.054400586	0.017872393
a31	0.7601495	0.0033588144	0.0010810719	0.21518013	0.020230588
a46	0.033077106	0.0010771004	0.002953884	0.7822898	0.18060215
a31	0.0009833169	0.0016021789	0.00029375337	0.9764425	0.020678125
a46	0.017174168	0.061233815	0.009595512	0.4439401	0.4680564
a31	2.2964283e-05	1.7176571e-05	0.000329061	0.99703145	0.0025994263
a11	0.0011601346	0.00031522935	0.00018922861	0.84773195	0.15060337
a3	0.00024969448	4.796306e-05	0.0005275708	0.9981786	0.0009961448
a31	0.00016728007	4.5925226e-05	0.0006202239	0.9979686	0.0011978975
a27	5.8981277e-05	7.2708726e-06	0.00010755901	0.98633957	0.013486691
a0	0.0025683055	0.0010953813	0.01138671	0.9842083	0.0007412728
</S>	0.0013141064	0.0015761562	0.025467925	0.9707224	0.00091950234
