 	è	pericoloso	di	nuotare	di	notte	</S>
a37	0.0011676694	0.20249039	0.4137893	0.35805425	0.022897042	0.0014178203	0.00018355912
a31	0.0011959337	0.90455353	0.090851136	0.0033744073	1.0545968e-05	1.2923321e-05	1.4895982e-06
a7	0.0003877731	0.9993693	0.00022597292	1.6829652e-05	1.2484676e-07	1.2396211e-08	1.8099047e-10
a31	0.026662434	0.947433	0.023899607	0.0015754208	5.2671618e-05	0.00032869537	4.8217484e-05
a20	0.00079699524	0.9979601	0.0010033245	0.00012245943	2.248143e-05	8.951954e-05	5.1813267e-06
a2	0.00018836232	0.9718132	0.0071952217	0.004529754	0.0007941691	0.015080185	0.0003991298
a41	0.004277921	0.99345386	0.0009897152	0.0007105685	0.00010837573	0.0004538226	5.79632e-06
a20	2.545997e-05	0.18521927	0.03859691	0.53006595	0.01093015	0.23509856	6.368117e-05
a46	7.926318e-05	0.044378847	0.061558146	0.74052125	0.008772732	0.14406027	0.000629494
a31	5.083275e-05	0.44492176	0.00919748	0.026788296	0.013760958	0.4632199	0.04206075
a11	1.0409806e-06	0.96915126	0.00071418966	0.029378764	0.00014618164	0.0002989218	0.0003096821
a35	4.8709744e-06	0.77004707	0.009386028	0.0045831464	0.011719279	0.20160069	0.0026589802
a31	1.3401755e-06	0.9204106	0.0040455465	0.0013171509	0.003795662	0.06772028	0.0027094209
a11	2.2039821e-05	0.35310125	0.0035368295	0.16844603	0.028146142	0.4072926	0.039455112
a28	0.00029674638	0.5174406	0.015622202	0.004307264	0.036591604	0.42387602	0.0018655907
a20	0.00047792777	0.24270204	0.012269017	0.0050065033	0.042534098	0.68526727	0.011743151
a10	0.00061841	0.10552697	0.009372217	0.0041435473	0.045819357	0.81803566	0.016483866
a31	0.0006725483	0.14320672	0.0078070676	0.003352869	0.039578766	0.7749645	0.0304176
</S>	4.332161e-05	0.010018239	0.0019695894	0.030285947	0.030462645	0.59350896	0.33371127
