 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
a31	0.62272656	0.3317066	0.045547612	1.1567945e-08	9.866448e-06	5.567662e-10	7.861313e-06	2.8121327e-08	1.4765194e-06
a18	0.39805466	0.59908485	0.0010913366	1.7906988e-10	9.3935235e-08	5.4237006e-12	0.0017685547	5.043996e-07	2.5711833e-08
a24	0.64501524	0.318126	0.036853466	9.848328e-10	5.3244207e-06	9.0178624e-13	4.159737e-08	1.4624613e-10	3.8870662e-09
a31	0.68572885	0.29109058	0.023169927	1.6447319e-09	1.0165074e-05	6.9650236e-12	5.2903727e-07	2.183438e-09	3.5679733e-08
a37	0.4290203	0.5009242	0.06976125	5.1974755e-08	0.0002932488	3.7366277e-10	9.227817e-07	8.697457e-09	1.4817939e-09
a0	0.99472356	0.004992581	0.0002826928	4.7992343e-09	1.1771663e-06	9.7039364e-12	2.494196e-10	8.046105e-12	1.394627e-11
a28	0.9997452	0.00024310412	1.0827914e-05	1.2020004e-08	8.164904e-07	4.2841602e-11	8.9515034e-10	3.993208e-11	1.5343974e-11
a18	0.99591184	0.0035426777	0.00034313093	2.2836259e-05	0.00017674477	4.3736424e-07	1.9415186e-06	3.5342984e-07	5.542586e-09
a31	0.97236854	0.021784581	0.0019630098	0.0010551367	0.002738627	1.528064e-05	6.6511806e-05	8.261986e-06	3.8790457e-08
a37	0.99647576	0.0030516519	0.00011869745	2.2758371e-05	0.000286998	4.4155547e-07	4.043499e-05	2.6604325e-06	5.461293e-07
a20	0.8444812	0.110223204	0.009794266	0.00068210706	0.034721155	6.203741e-06	8.124875e-05	1.0370908e-05	9.082248e-08
a31	0.83562434	0.10540091	0.007958336	0.0019143954	0.048854202	1.8525197e-05	0.00019222025	3.5567075e-05	1.4657649e-06
a24	0.77002794	0.11279175	0.06997603	0.011775422	0.03487941	0.00043706584	0.00010656555	4.8455427e-06	9.484293e-07
a31	0.6121069	0.22390817	0.047723908	0.002342421	0.113018505	1.8099401e-05	0.0005936136	0.00015219154	0.00013606474
a20	0.25044855	0.26837116	0.32873312	0.07946644	0.070084564	0.0026042426	0.00020805914	4.910212e-05	3.4736302e-05
a31	0.4477731	0.28223073	0.10112711	0.008001304	0.14491186	0.00014919648	0.008401047	0.0045506177	0.002855005
a18	0.23948309	0.35559085	0.25602213	0.07053579	0.06514138	0.004235357	0.0028466643	0.00275143	0.0033932591
a41	0.3203188	0.33903173	0.13767953	0.03828871	0.07871714	0.0008288355	0.05143614	0.02719126	0.0065079406
a35	0.30733848	0.34283537	0.1197978	0.12088924	0.062219545	0.0011358735	0.021010967	0.018863821	0.00590883
a24	0.23492575	0.33229262	0.13009106	0.17275783	0.06924995	0.0023426262	0.013460674	0.03126908	0.013610411
a28	0.30858898	0.3540184	0.14828065	0.12371909	0.05478876	0.0022092843	0.0037700876	0.004081046	0.000543628
a31	0.14583158	0.26773697	0.19635186	0.32455084	0.05476691	0.0051784534	0.0026270146	0.0027115347	0.00024480943
a11	0.041292842	0.13716622	0.42990804	0.17933269	0.1765699	0.034917075	0.0002939387	0.0003552845	0.00016398971
a31	0.045247767	0.11609207	0.12990491	0.62664163	0.038401723	0.0074700806	0.024057899	0.0118333865	0.00035044114
a20	0.07608678	0.1871641	0.34907883	0.18515265	0.16714008	0.025437316	0.0017588258	0.004389772	0.0037916005
</S>	0.0471838	0.10125223	0.079070985	0.5924423	0.028400317	0.010892836	0.09464813	0.04521078	0.0008986479
