 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.5153353	0.39943588	0.085076116	5.679334e-06	9.467187e-06	0.00013248828	2.8933623e-08	4.4400397e-11	1.774136e-09	5.1022857e-06
a28	0.030645201	0.46977636	0.49957573	1.7741485e-06	2.2264788e-07	6.219425e-07	1.7881507e-13	2.7721605e-15	8.498026e-11	1.0723991e-09
a24	0.15980478	0.7005457	0.13880005	3.0539773e-06	7.587556e-06	0.0008387501	8.008386e-10	1.8228684e-14	2.2567921e-11	8.095711e-10
a28	0.35907426	0.57419866	0.06601301	7.174895e-07	1.0414377e-05	0.0007030664	2.6065727e-10	2.3618724e-14	6.707525e-11	2.1095439e-09
a31	0.41525936	0.5623642	0.021245722	9.697349e-07	1.1873313e-05	0.0011178493	1.3335348e-09	2.0239871e-13	1.6796439e-10	3.9333597e-10
a20	0.7529098	0.2352335	0.011759111	1.9551584e-07	2.517403e-06	9.495385e-05	5.9626515e-10	6.03833e-12	9.434001e-10	2.0184156e-10
a31	0.83424824	0.15690827	0.0062406403	3.861107e-05	6.6962224e-05	0.002497092	2.0454719e-07	7.0880274e-11	3.7252426e-09	3.1205368e-11
a13	0.9089799	0.08667872	0.004267022	1.0368354e-05	2.865434e-06	6.115302e-05	2.8384452e-08	8.5082726e-11	2.013577e-08	2.06055e-11
a31	0.8335541	0.1381166	0.007912308	0.0011533389	0.00363622	0.015623729	3.6108377e-06	9.440558e-09	1.339565e-07	1.3799498e-09
a41	0.92529494	0.07189185	0.0016998362	0.00035708575	6.759944e-05	0.0006772685	1.1005079e-05	6.944917e-09	4.582647e-07	8.899661e-09
a33	0.82006395	0.14122291	0.019932462	0.0011498412	0.015173147	0.0024566795	1.8003591e-07	2.1222963e-09	6.601556e-07	2.0445013e-07
a8	0.89970195	0.07355296	0.011813407	0.0004955912	0.012718214	0.0017014379	6.6093e-07	3.8207615e-09	3.2140842e-06	1.2464331e-05
a24	0.8649527	0.06361745	0.017062517	0.00034321952	0.037902385	0.016077949	5.6588595e-07	7.860865e-09	2.0690327e-06	4.117348e-05
a37	0.8401664	0.09082355	0.014059228	0.00071968616	0.035965662	0.018213375	1.2087974e-05	1.5287496e-07	1.2387668e-05	2.7435346e-05
a5	0.8916366	0.08480897	0.011111103	0.00027269352	0.009981234	0.0020773285	6.135625e-05	1.1150772e-06	1.1225936e-05	3.8407477e-05
a31	0.88983953	0.08452753	0.013281311	0.00050867425	0.010603518	0.0011051157	1.6161703e-05	6.22578e-07	2.5889827e-05	9.165367e-05
a20	0.5111342	0.069392666	0.0263304	0.00014218266	0.05370085	0.33237308	0.006626469	0.00022853939	2.6495172e-05	4.5085453e-05
a31	0.7773223	0.12718381	0.03910007	0.010708873	0.031368718	0.009062987	0.0027104614	2.4433719e-05	0.0015044252	0.0010138613
a8	0.10244072	0.03185792	0.030127227	0.0013046545	0.083007224	0.7484221	0.001040184	0.00019501898	0.00017158446	0.0014334102
a31	0.39894077	0.14869161	0.0523254	0.10973591	0.11273253	0.07389571	0.027186163	0.0003292338	0.05433721	0.021825455
a20	0.038071897	0.01641417	0.018869797	0.0029226628	0.117950186	0.79636085	0.000649053	0.00022097792	0.0005682101	0.007972088
a24	0.27604926	0.17018728	0.063040145	0.10545645	0.13252038	0.07711571	0.040801927	0.0010894708	0.123682655	0.010056704
a31	0.604587	0.12196122	0.040372413	0.0153148435	0.12976564	0.072588325	0.0051223994	0.00026643262	0.008427603	0.0015941107
a37	0.03072336	0.016511504	0.017474435	0.002406903	0.108254366	0.81649756	0.00092172937	0.0003388286	0.00056217297	0.006309205
</S>	0.14622733	0.13530461	0.045002438	0.14721659	0.060837507	0.020834701	0.11159028	0.0033216702	0.3203034	0.009361418
