 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a10	0.06492889	0.9072185	6.107173e-05	6.888484e-05	5.183251e-06	3.0021536e-06	6.126726e-11	0.027652761	6.16837e-05
a15	0.07943155	0.8899194	0.018603433	0.011881778	4.377862e-05	9.7928474e-05	4.6402808e-12	2.0895759e-05	1.2508375e-06
a31	0.00221947	0.698362	3.361438e-07	7.050514e-08	3.2204135e-09	1.4031245e-08	4.543971e-13	0.29937968	3.84546e-05
a21	0.0007295627	0.99925417	3.25714e-06	2.172191e-06	4.195373e-08	5.7016983e-08	1.3530395e-13	1.0871235e-05	2.0422868e-09
a31	0.0011112073	0.9988304	1.3830186e-07	6.038138e-09	2.3672844e-10	6.980513e-10	1.4746278e-15	5.8180078e-05	2.119599e-08
a8	0.0017469539	0.99797124	6.484051e-07	1.8318057e-06	1.2801236e-07	1.11067706e-07	2.7743075e-12	0.0002786649	3.23839e-07
a31	0.0014233122	0.0057296883	6.3894625e-08	1.9484828e-08	3.7844097e-09	3.3479828e-09	5.5659107e-13	0.99275935	8.756058e-05
a20	0.008895498	0.0055370633	7.146567e-08	6.310966e-07	4.60645e-08	2.2336174e-08	4.9538425e-12	0.98528117	0.0002855427
a39	0.00058130745	0.00025486076	3.2158656e-08	2.1078781e-08	3.7712966e-09	8.8921787e-10	2.3323227e-12	0.99750865	0.0016551312
a20	5.7924808e-05	2.1363125e-05	3.1019374e-09	6.5128902e-09	1.0106558e-09	4.5979723e-10	3.8277153e-13	0.9994709	0.00044992423
a46	2.4036854e-05	9.527367e-06	8.142558e-09	2.4702318e-08	3.2246652e-09	1.7585853e-09	4.5660906e-12	0.9980489	0.0019175754
a31	9.5711775e-06	5.1279844e-06	8.237091e-09	8.042647e-08	1.0963715e-08	7.22215e-09	2.0191307e-11	0.9946544	0.0053308196
a39	1.94694e-07	4.625846e-07	4.0643028e-10	1.7145666e-08	2.6462175e-09	2.058103e-09	1.2502814e-11	0.9948054	0.005193906
a31	6.295275e-05	0.00011185379	3.8324558e-08	2.3828188e-06	2.895046e-07	1.266088e-07	6.333631e-10	0.9128998	0.086922586
a20	5.758561e-07	3.1138727e-05	1.4865205e-08	5.554033e-07	7.440191e-08	3.409683e-08	8.9838564e-10	0.8282735	0.17169403
a31	0.00024662243	6.327243e-05	1.888981e-07	7.821896e-06	2.386827e-06	1.0850781e-06	1.0029356e-07	0.11196051	0.887718
a46	1.0795396e-05	8.555753e-05	5.767515e-07	9.051265e-06	4.255306e-06	3.3997771e-06	3.6648535e-07	0.10374141	0.8961446
a31	0.00061403104	2.9947167e-05	1.5506462e-06	1.3223022e-05	9.147613e-06	6.687433e-06	3.0664494e-06	0.008296079	0.9910262
a46	5.4047687e-05	0.0001039962	4.088156e-06	4.44775e-05	3.767732e-05	3.644637e-05	6.8234153e-06	0.03553712	0.96417534
</S>	0.0024033466	9.166363e-05	1.5410445e-05	6.264122e-05	7.119149e-05	7.020411e-05	5.3229225e-05	0.005026409	0.9922059
