 	non	aveva	dove	aveva	per	stare	</S>
a7	0.95293343	0.012592379	0.034442943	1.4830593e-07	1.0318847e-08	8.755242e-06	2.2377346e-05
a31	0.78884107	0.12151977	0.08963334	2.8121908e-08	9.9831775e-11	5.7472075e-06	5.6686694e-08
a29	0.8174954	0.18102899	0.0014699466	1.8514523e-07	5.5285065e-09	5.4201105e-06	9.019347e-09
a19	0.9978193	0.0016037623	0.00057616713	1.1187925e-08	7.498588e-10	6.973125e-07	2.5765499e-09
a46	0.99426514	0.0032818369	0.0023548026	1.0780186e-06	2.5018485e-07	9.2872906e-05	4.019422e-06
a31	0.99627715	0.0019838605	0.0016731658	1.1946764e-06	3.6761708e-07	6.224621e-05	2.0090467e-06
a38	0.8956136	0.013575292	0.08897314	6.696432e-05	3.3094402e-05	0.0017238124	1.4041572e-05
a31	0.7603435	0.07606466	0.08763742	0.012950232	0.00257608	0.060121335	0.00030688616
a20	0.5272195	0.038903225	0.3388622	0.00012742289	3.980063e-05	0.09370824	0.0011396353
a31	0.012881248	0.00014250865	0.2503413	4.7249352e-05	0.000111165835	0.735816	0.0006604904
a0	0.33905464	0.018078247	0.20909758	0.000722648	0.00075219147	0.41455486	0.017739829
a31	0.0013964957	0.000101816775	0.077193275	2.4870264e-05	8.8457076e-05	0.9190436	0.0021515489
a46	0.034112167	0.015057532	0.13889062	0.0008980016	0.0012075165	0.73465294	0.07518126
a18	0.0020908273	0.00044972482	0.050853547	0.00014199833	0.00044971408	0.9430009	0.003013316
</S>	0.0015671303	0.001248089	0.027222438	0.0001348748	0.00036116666	0.96631473	0.0031515625
