 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	0.52352077	0.36447468	0.063735686	0.020751638	1.0151835e-05	0.0003721355	0.027091566	2.7819995e-05	2.0231344e-06	1.3481139e-05
a31	0.0018455684	0.18276653	0.80838454	0.00699419	5.3574504e-06	3.6847666e-06	5.4011632e-08	1.6150558e-08	3.2490483e-10	3.620848e-08
a13	0.0013844293	0.6506043	0.3478903	0.00011618069	4.194018e-06	5.2215137e-07	5.0473585e-09	1.4069148e-09	7.28026e-11	5.36235e-09
a37	0.11575479	0.42842335	0.43789783	0.017910931	3.5642502e-06	7.876828e-06	2.3178258e-07	1.90869e-08	9.781177e-08	1.2240314e-06
a31	0.3987611	0.3988785	0.17782204	0.02448201	1.7903338e-05	2.9699853e-05	1.6470967e-06	3.1593777e-07	6.0334685e-07	6.2725253e-06
a39	0.81851345	0.14041562	0.03880591	0.0022360422	1.1870366e-05	7.554559e-06	5.654052e-08	2.022022e-08	7.378119e-07	8.699541e-06
a20	0.9393296	0.04452571	0.014495509	0.0016363905	6.852484e-07	1.6440026e-06	4.8780706e-08	2.623298e-08	1.0387058e-05	7.261819e-08
a31	0.790839	0.10815628	0.072925605	0.027565256	4.2053944e-06	3.1739562e-06	7.0039783e-07	3.5632135e-07	0.0005048931	3.8651987e-07
a0	0.19049959	0.4431383	0.3553223	0.010755824	7.437174e-05	0.00013162123	1.4365191e-05	2.3414138e-07	5.5800963e-05	7.562268e-06
a31	0.060171373	0.76438576	0.14796618	0.02431554	0.00023877044	8.682134e-05	0.002191738	4.822828e-05	0.00043231554	0.00016326594
a20	0.0020293847	0.009276477	0.059014414	0.010565626	3.3497945e-05	0.050253868	0.8687704	2.5500423e-05	1.60697e-05	1.4735167e-05
a24	0.09187006	0.63820595	0.2346264	0.026078725	0.00394738	0.00033237087	0.0034309698	0.0008137544	0.0003101268	0.00038423899
a31	0.0655722	0.58688784	0.32771474	0.0095076095	0.0007448885	0.000959499	0.008249262	3.9236755e-05	2.7323546e-05	0.00029737217
a10	0.029694824	0.056477897	0.28672656	0.044678975	0.0002390321	0.07189524	0.50643724	0.00034903866	0.000653843	0.0028473896
a27	0.30154708	0.5136386	0.13954917	0.009466786	0.014925536	0.0028950272	0.010151362	0.001645666	0.0019549355	0.0042257146
a37	0.35227346	0.4799546	0.1113846	0.008173592	0.006125645	0.0070146355	0.02829447	0.002110741	0.0014846104	0.0031836242
a31	0.4554847	0.30933446	0.097955525	0.012294346	0.0076830466	0.023051262	0.06944666	0.0073845224	0.00576342	0.011602083
a18	0.05010772	0.037102584	0.10333398	0.057969972	0.00023667472	0.07844721	0.6483732	0.0028075427	0.003944673	0.017676454
a11	0.71979296	0.07308328	0.008387038	0.0045344587	0.012532525	0.040076286	0.0634245	0.026188917	0.047512	0.0044680727
a31	0.5398026	0.054274775	0.010373736	0.006894856	0.012463476	0.09306432	0.1355278	0.057015687	0.073128015	0.017454745
a28	0.017684812	0.035322856	0.05386231	0.02880417	0.0021288616	0.3888163	0.36060077	0.0045993193	0.009785052	0.09839557
a31	0.4734887	0.048184555	0.004391584	0.0055002593	0.022193756	0.08694056	0.06693248	0.05497373	0.21576314	0.02163123
a20	0.009839017	0.020508073	0.0240889	0.019052709	0.00636135	0.4970424	0.17404254	0.010108757	0.015999435	0.22295691
a3	0.35032097	0.04569167	0.0034324909	0.005838691	0.033423796	0.06655736	0.031747155	0.05860976	0.3636774	0.040700678
a28	0.13762769	0.024482142	0.0045625623	0.007661124	0.035730656	0.18749863	0.08758049	0.107217684	0.35453156	0.053107485
a20	0.14634915	0.021887349	0.0037536977	0.006349543	0.02461964	0.1803746	0.10365176	0.09183528	0.28297025	0.13820875
a31	0.10870414	0.022824012	0.0047711646	0.0075268047	0.029075442	0.159916	0.06946862	0.08850598	0.3722945	0.13691325
a46	0.016012505	0.0558902	0.058185376	0.036439616	0.010415065	0.14741081	0.03844447	0.008748052	0.03714663	0.5913073
a23	0.15656067	0.02669797	0.0040084193	0.0072939973	0.037406694	0.066371985	0.028049981	0.08870413	0.49184456	0.09306163
</S>	0.034328133	0.017045515	0.0067353887	0.010580794	0.04191947	0.055667527	0.028131647	0.11266512	0.53941315	0.15351327
