 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	0.55368674	0.2841979	0.16182555	0.00028026392	1.5504509e-06	3.8778703e-06	1.2134414e-07	3.725444e-06	1.267443e-07	2.4650055e-09	1.8865944e-07
a20	0.36234406	0.49193987	0.14542505	0.00018597973	2.5446343e-06	0.00010136395	5.6958188e-11	5.734178e-07	6.240636e-07	4.4387033e-10	6.1940075e-09
a31	0.45929408	0.48290586	0.057764757	2.8005836e-05	9.480266e-08	6.8729432e-06	2.3165375e-10	1.8634054e-07	2.3012157e-07	1.5269498e-10	4.119937e-09
a39	0.325038	0.63420093	0.040756788	1.8608317e-06	6.750675e-08	3.3985322e-07	9.35555e-10	1.976324e-06	9.755426e-08	3.493862e-09	1.7799827e-09
a31	0.7783347	0.21888931	0.002775288	6.88245e-07	2.3892892e-09	8.752235e-09	1.8509186e-09	2.0585914e-10	1.5635689e-10	6.3726894e-13	2.988234e-12
a46	0.5243017	0.463214	0.012483563	5.110847e-07	8.254453e-08	8.7053635e-08	1.6078628e-08	5.865474e-09	1.040677e-09	2.9078738e-11	9.232037e-12
a37	0.9936166	0.0063222772	5.278124e-05	8.3131745e-06	1.7845787e-08	5.614698e-09	2.4120528e-09	1.396726e-10	2.943797e-10	2.6855183e-12	7.057468e-13
a31	0.9937313	0.0058125914	9.1511894e-05	0.0003639795	5.0344863e-07	6.967559e-08	6.5901375e-08	1.0497248e-09	4.2780135e-09	1.2026549e-09	3.1330237e-11
a13	0.99105716	0.0070603555	0.00017802844	0.0016859702	1.5164242e-05	1.5144666e-06	1.3275321e-08	5.8906016e-07	1.3103179e-06	8.8429e-09	4.838423e-10
a11	0.7559056	0.19894175	0.017052136	0.02799281	9.6779855e-05	7.714516e-06	1.735359e-07	1.5004952e-07	2.2630295e-06	5.687272e-07	4.5140556e-08
a31	0.6889458	0.28879285	0.013443236	0.008757343	4.3478823e-05	7.968252e-06	5.99316e-08	5.793592e-07	7.683542e-06	7.5182083e-07	2.7288078e-07
a20	0.875457	0.07935001	0.005994525	0.038931098	9.36761e-05	2.9822759e-05	9.628557e-05	5.3196636e-06	3.930609e-05	1.4014398e-06	1.5021667e-06
a31	0.35958126	0.5750094	0.048592474	0.015118924	0.00036012055	0.00021302461	4.3394063e-08	0.000249228	0.0007983614	1.7620967e-05	5.9515987e-05
a41	0.60738224	0.30566624	0.06830516	0.017544022	0.00019812961	0.00044252918	0.00030949456	2.7198106e-05	6.892789e-05	1.8657898e-05	3.7360038e-05
a31	0.29353407	0.5910849	0.09019417	0.0066975597	0.0006190955	0.00029215624	5.329378e-07	0.009917769	0.0059401128	0.00021115072	0.0015084584
a24	0.30812228	0.37500322	0.28911367	0.019957004	0.0006954766	0.0045579923	0.00026793175	0.0006124328	0.0007364116	0.00013604615	0.000797482
a31	0.2644629	0.58033186	0.13962609	0.004785581	0.000739069	0.00038049274	8.152127e-06	0.0050893635	0.0034984688	0.00029662182	0.00078138406
a10	0.2962469	0.3959155	0.2891322	0.013788545	0.0005963309	0.0027130444	0.0003606779	0.00018532672	0.00032057337	0.000156906	0.00058400823
a31	0.25663015	0.54524827	0.14710237	0.005963274	0.0016039391	0.00086329284	9.49292e-06	0.02709221	0.0118736625	0.0018250531	0.0017882691
a46	0.26936507	0.42386732	0.29578772	0.008543724	0.00037246806	0.000910138	0.0003979653	3.2543845e-05	7.0504386e-05	0.00022503553	0.00042757054
a20	0.21645801	0.44018596	0.23743829	0.01356163	0.0074259457	0.0012997522	0.00010840553	0.043488897	0.021832814	0.014314459	0.0038858056
a46	0.24155138	0.56875014	0.17879176	0.0033439384	0.0011699691	0.00036549056	5.4053675e-05	0.0022687365	0.0019671803	0.001449772	0.00028756628
a31	0.27036273	0.57380515	0.15052618	0.002162776	0.00046565328	0.00023213879	7.4081254e-05	0.0006413807	0.0010367943	0.0005397409	0.00015327876
