 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.08121915	0.41786492	0.48694628	0.005642527	0.0011655528	0.00036207485	0.00056600047	0.0009972377	0.0033457943	0.0016515052	0.0002388884
a31	0.036285847	0.9052808	0.02755433	0.0035913638	0.012369892	0.00059550337	0.004154551	0.0006052684	0.00058993784	0.00894245	3.0135343e-05
a20	0.8731781	0.11422911	0.00072861183	3.9219965e-05	1.9916562e-05	1.2328047e-06	7.258771e-06	4.4708544e-05	0.00014219583	0.011608111	1.6734593e-06
a46	0.0711825	0.7714147	0.033612512	0.00064775674	0.0023357603	8.4944426e-05	0.0006612291	0.0006096665	0.0016476796	0.11394311	0.0038601127
a10	0.0045545097	0.15413137	0.0057220594	0.00033161062	0.0035372963	0.00021043365	0.00095122086	0.0006033842	0.0040781414	0.79822725	0.027652733
a17	0.028697697	0.26048744	0.0049767387	0.0004698906	0.005949331	0.00022011403	0.0015096776	0.00043226883	0.0009406438	0.49026713	0.20604903
a31	0.08734744	0.5568782	0.0048197256	0.0005492679	0.002382353	7.3136056e-05	0.00024023284	3.5457095e-05	6.0064736e-05	0.12253516	0.22507897
a20	0.10322953	0.84965384	0.0014327178	0.0015910079	0.011682077	9.5559306e-05	0.00035971167	5.6807712e-05	2.8765874e-06	0.0007633751	0.031132413
a8	0.018799368	0.43542966	0.012658843	0.008310914	0.038881678	0.0032312865	0.0016716742	0.00057729025	0.0027741939	0.41507408	0.06259105
a20	0.045699578	0.71977067	0.0021599769	0.0026277744	0.011606813	0.00077871705	0.00040219136	0.00024062929	0.0011627453	0.14623837	0.069312505
a31	0.1428145	0.71935743	0.0014601243	0.0026932522	0.006760151	0.00032233685	0.00037758026	0.00022047819	0.0005231649	0.042924795	0.08254618
a39	0.3939299	0.43487638	0.013764309	0.014700514	0.12273963	0.008010337	0.0044405703	0.0005855309	0.00024586558	0.0026192255	0.0040878067
a31	0.0040796525	0.97827053	0.0017810821	0.0047919257	0.0034783063	0.00035916897	0.00071719993	0.0006517357	0.00047971288	0.0029118753	0.002478734
a33	0.05104031	0.25475582	0.06441463	0.06864485	0.40780586	0.080725655	0.022062054	0.005491449	0.0070956205	0.013027018	0.024936792
a31	0.013176111	0.8752465	0.011166455	0.011816938	0.028965957	0.009301015	0.009243449	0.006874266	0.0042288126	0.009638562	0.020341747
a18	0.0026089926	0.038062066	0.04009687	0.028894303	0.39649105	0.202599	0.02514828	0.009696163	0.037126362	0.06871005	0.15056682
a31	0.0054011396	0.4196507	0.02092624	0.02132463	0.034645032	0.032251418	0.031910595	0.046258774	0.06875605	0.11542321	0.20345224
a23	0.0021515605	0.016630577	0.028750136	0.017837105	0.21535702	0.16315828	0.021029536	0.012001928	0.054434013	0.087275304	0.38137448
a31	0.014897879	0.13112792	0.030279223	0.017643161	0.040176354	0.056050822	0.051212274	0.07789615	0.107670695	0.14935143	0.32369405
a39	0.0014986723	0.009827479	0.019806195	0.012750054	0.13289663	0.11160792	0.016425284	0.011799129	0.058519173	0.09218165	0.5326877
a31	0.009990834	0.0757739	0.026674028	0.014141929	0.025790388	0.045964368	0.042846285	0.071272396	0.11008008	0.14943203	0.4280338
a24	0.0013103465	0.008174599	0.015371742	0.011417166	0.08172763	0.07435916	0.015398079	0.013912411	0.059315	0.08496384	0.63404995
a20	0.0025044386	0.02351952	0.012598461	0.0076332167	0.016770791	0.02971332	0.023188673	0.04353814	0.08077988	0.09709287	0.66266066
</S>	0.0021866742	0.015853757	0.008645314	0.003294366	0.004746937	0.008767868	0.0070805484	0.016570019	0.038535412	0.05821688	0.83610225
