 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
a46	0.003174242	0.27582505	0.19903277	0.033087563	0.07619882	0.10139911	0.17118724	0.0013098546	0.0001288004	0.014934926	0.12372164
a31	0.0009659291	0.31752628	0.6049815	0.0045495257	0.066980876	7.573996e-05	4.367259e-06	6.812463e-08	3.191937e-07	0.004915346	5.2453153e-08
a17	0.0007837104	0.39736155	0.50622183	0.0020344122	0.07421301	0.00044581157	1.3152368e-05	4.3034344e-08	5.3074587e-06	0.018921088	4.8364974e-08
a41	0.0002890274	0.6791822	0.29789355	0.0002651521	0.0019187197	7.94925e-06	1.0579798e-05	4.8501745e-09	5.112025e-07	0.020431416	9.424636e-07
a31	0.0012417542	0.57134694	0.41204378	0.0010423483	0.011048389	3.8765775e-05	6.393404e-06	4.1305124e-09	1.7026954e-06	0.003227176	2.7380224e-06
a38	0.0041007716	0.5802129	0.37550408	0.0035602308	0.02299157	0.00073991	8.09572e-05	1.05673976e-07	5.337243e-06	0.012383779	0.00042036053
a31	0.11840694	0.42019904	0.39447388	0.0055290614	0.023113603	0.010076105	0.00017508258	8.571792e-06	1.1788289e-06	0.0018146469	0.026202055
a17	0.031997796	0.20248084	0.5478831	0.021034818	0.08867415	0.029591005	0.06407712	0.00017863698	6.4503074e-06	0.0045361426	0.009540013
a31	0.098598875	0.0653897	0.279228	0.030298987	0.1239156	0.17298798	0.013888203	0.004934967	1.0726951e-05	0.0028662425	0.20788068
a39	0.00012477489	0.00082451315	0.0045167683	0.0013124798	0.044998266	0.013979151	0.92837745	0.003964546	1.5580836e-06	0.0002463511	0.0016540427
a35	0.25326794	0.11631364	0.06757091	0.030098736	0.042642273	0.065388866	0.14804164	0.0213512	0.0022916927	0.0067242607	0.2463089
a31	0.011997478	0.12020835	0.078241214	0.0066954084	0.090268455	0.0102978675	0.53672415	0.0015400497	0.0028075906	0.0691433	0.07207616
a46	2.496775e-05	0.00097514753	0.00042957693	6.7447014e-05	0.0030409538	0.00033231275	0.9711047	5.613396e-05	8.030691e-06	0.000811514	0.023149135
a38	0.0066494276	0.0021459302	0.00067251944	0.00073652976	0.0058707413	0.0017909387	0.9505465	0.00028008298	0.0011622007	0.0004367558	0.029708331
a13	0.000355722	0.0017018197	0.0008210773	0.00033990588	0.009463787	0.0010827343	0.96244246	0.00013874854	0.00065783545	0.0018885165	0.021107474
a11	0.0003572075	0.0006654354	0.0001701316	0.00014583749	0.0017310127	0.00040668753	0.9874637	5.419396e-05	0.00029873155	0.00021807489	0.008488931
a13	0.0015347241	0.0036184895	0.0005665762	0.00031364223	0.0025748233	0.00075717206	0.9566041	9.878513e-05	0.0011364667	0.002236162	0.030559162
a31	0.003042121	0.006510805	0.0007360094	0.00043909202	0.0020669394	0.0009749778	0.94231176	0.00013851096	0.0022632494	0.0041815885	0.037334926
a49	0.00027512305	0.03438074	0.021249523	0.0022045504	0.0039499765	0.004246433	0.00673594	0.0006959627	0.00022333945	0.03794852	0.88808995
a13	0.020046238	0.008822285	0.00061146874	0.0009853591	0.0012478814	0.0019972683	0.92147076	0.0004154188	0.008794856	0.0025033734	0.033104982
a20	0.023468325	0.020413876	0.0020208561	0.002607472	0.0031515681	0.0061447676	0.83588606	0.0013258635	0.029277887	0.02188684	0.053816598
a31	0.032781966	0.03092415	0.004254819	0.004911785	0.0056440784	0.012040402	0.6392146	0.002750859	0.067304075	0.0631336	0.13703972
a8	0.00019385436	0.019603308	0.010092409	0.0015784203	0.0012039349	0.0025907045	0.0009875947	0.00073277537	0.00034688937	0.03435343	0.92831665
a31	0.034497656	0.027113616	0.009290728	0.010304211	0.014913735	0.026416942	0.30584383	0.0075068674	0.23788017	0.18387058	0.14236167
a45	0.00019432508	0.008460992	0.0067418837	0.002355114	0.0028101243	0.004684592	0.0035369827	0.0017338184	0.00044779305	0.016305909	0.9527285
a31	0.051041592	0.015620103	0.0072717583	0.016098842	0.017442977	0.04349943	0.21965711	0.015924158	0.40122136	0.05268855	0.15953411
</S>	0.00035671354	0.0059159566	0.006614042	0.0048210872	0.006937395	0.009923041	0.011615214	0.00514353	0.0012421765	0.0069428887	0.940488
