 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a23	0.84907776	0.05840653	0.09048796	0.0015672327	0.00042200243	1.0364965e-05	1.7447321e-07	1.0916407e-06	7.3696606e-06	1.9228972e-05	1.847559e-07	7.958235e-08	5.495216e-09	3.0687157e-09	1.0837875e-11	2.7908698e-09
a31	0.65605175	0.024680035	0.31335977	0.0045931847	0.0012658923	3.447046e-05	1.2658094e-06	1.1548767e-05	1.953741e-10	8.732498e-07	6.522344e-07	4.286e-07	6.9488244e-08	4.4850438e-08	3.926076e-11	8.593481e-11
a37	0.9244912	0.028338756	0.046557445	0.0003085766	5.451695e-05	2.8954256e-07	2.6641496e-07	1.3278525e-06	3.266797e-11	0.00022416437	2.638999e-07	2.2522841e-05	3.5451652e-07	2.0837075e-07	7.944792e-10	5.8330406e-12
a31	0.84586847	0.0035986556	0.14718868	0.003135995	0.00020544989	1.0522255e-06	2.2952772e-08	1.6574712e-06	5.9675904e-09	7.0609993e-09	2.1558268e-08	9.0826985e-10	2.2306562e-10	2.8774758e-10	1.1706124e-12	4.1023933e-12
a24	0.8402771	0.0061205304	0.1499312	0.0033656	0.00028391255	6.3944896e-07	1.4543912e-07	2.6292246e-06	4.0281435e-08	1.7409375e-05	5.135647e-07	3.5657317e-07	3.7976964e-09	3.9411385e-09	3.6368984e-11	3.733098e-12
a46	0.93817717	0.026889775	0.03244253	0.0022163067	0.000256337	3.980958e-06	8.626262e-08	9.4475245e-06	3.6793744e-09	5.0863434e-07	3.7545337e-06	6.323012e-08	2.9661698e-09	4.4340354e-09	1.2566321e-11	4.42597e-11
a31	0.98144376	0.018237872	0.00029242237	2.2079608e-05	1.6516427e-06	2.049851e-06	8.8984375e-09	2.9883008e-08	5.5782694e-09	2.617078e-08	9.9026856e-08	1.2536643e-10	5.835632e-11	4.7726795e-11	8.244508e-13	6.9898465e-13
a39	0.98117983	0.018512368	0.00028041052	2.4578365e-05	7.1220916e-07	1.7858295e-06	7.2141404e-08	2.9200235e-08	1.5805005e-09	2.686191e-08	6.634642e-08	2.0964233e-10	2.4263708e-10	2.0624023e-10	4.95475e-12	1.4944964e-13
a8	0.9767919	0.0052178847	0.015271582	0.0022327867	4.799529e-05	0.0004369077	4.4775965e-07	2.9166023e-07	8.4711054e-08	1.9947198e-08	2.0676156e-08	4.0608425e-10	2.8445118e-10	2.1613804e-09	1.7660964e-10	2.3218664e-10
a3	0.96647215	0.011309078	0.019230217	0.0028563016	9.449989e-05	3.0702602e-05	2.140084e-07	6.8386585e-06	2.337075e-08	2.0108418e-08	2.4949692e-08	2.6026517e-10	2.7871086e-10	1.1859514e-09	2.8812836e-11	3.4964706e-10
a31	0.88991326	0.068158425	0.032703724	0.008748723	0.00021012269	0.00023170435	2.0753093e-06	2.9851511e-05	1.891068e-07	2.4863263e-07	1.4736412e-06	1.4744451e-08	1.2874623e-08	1.3596116e-07	4.4937085e-09	1.1083303e-08
a10	0.6264946	0.049604863	0.27023068	0.049817014	0.0024875107	0.0010975312	1.4850466e-05	0.00017231714	6.0292154e-05	1.64647e-05	3.1280454e-06	1.2468655e-07	4.2022882e-07	1.5256795e-07	2.5933518e-08	3.3722614e-08
a3	0.5316117	0.2568748	0.11232463	0.09443914	0.003322139	0.0010292488	0.00011226722	0.00023428183	1.07570784e-07	1.1961495e-05	2.9287045e-05	8.7972055e-08	1.4119222e-06	5.8268656e-06	6.0430574e-07	2.544943e-06
a39	0.58234566	0.28535932	0.079665974	0.05112541	0.0011310795	0.00023979082	2.06532e-05	9.798181e-05	5.748238e-07	2.9970508e-06	8.508355e-06	1.570996e-08	3.729639e-07	1.2556324e-06	1.10611985e-07	3.1550775e-07
a31	0.70972735	0.18163587	0.077138655	0.030755147	0.00061494514	7.221052e-05	7.2819603e-06	4.3581025e-05	9.761496e-07	1.5141019e-06	1.7796775e-06	4.8808104e-09	1.1619141e-07	2.802616e-07	7.3414455e-08	1.5837544e-07
a27	0.43527743	0.02574742	0.4565533	0.072293185	0.008567373	0.0009043786	1.7632206e-05	0.00015306137	0.00048260394	2.3225234e-06	5.877312e-07	9.23802e-08	1.12297194e-07	1.3972866e-07	1.689927e-07	1.6488383e-07
a7	0.55260885	0.20039473	0.14513521	0.095988095	0.005184128	0.00013410483	0.000109532746	0.0003414801	2.636809e-06	4.7518748e-05	2.0773008e-05	1.0851293e-07	7.5572834e-06	1.1026172e-05	5.762782e-06	8.424828e-06
a31	0.5172539	0.244958	0.14394687	0.0889017	0.004463981	0.00011649982	4.8813185e-05	0.00026950685	5.4309694e-06	1.1753099e-05	8.468783e-06	5.4914985e-08	2.669262e-06	5.0529497e-06	3.869608e-06	3.5259704e-06
