 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
a31	0.054878958	0.8982403	0.018245004	0.028298814	0.0002941225	5.5329887e-09	2.206797e-06	8.783206e-11	9.4588404e-07	5.6858735e-08	1.6915172e-05	2.8744535e-06	3.4799502e-08	1.9807605e-05
a15	0.009525979	0.9798661	0.008480038	8.868685e-05	1.5626883e-08	5.061746e-09	5.1144893e-06	2.3599018e-08	0.00029719822	7.4723135e-07	0.0010057327	0.0007303967	4.736713e-09	6.3743575e-09
a20	0.13519914	0.58975583	0.1520344	0.11643888	0.0026131598	1.9976129e-07	7.1520764e-05	3.9113165e-10	0.0008546672	3.9769106e-06	0.0014832164	0.0015378898	4.1947597e-09	7.1016075e-06
a31	0.18195225	0.47983006	0.178752	0.07256448	0.015885424	9.986691e-08	0.0006069465	6.9607653e-10	0.015935693	0.00025380126	0.009872797	0.044326816	4.903682e-09	1.9623232e-05
a39	0.75180787	0.14858429	0.008444121	0.011502105	0.0018217831	9.3733405e-07	7.7151766e-05	1.2983953e-08	0.00013195795	3.2193477e-06	0.050071288	0.027543694	4.3009125e-09	1.1594997e-05
a31	0.86252165	0.0052173506	0.054789722	0.031407464	0.040464513	1.0073143e-06	4.478357e-07	9.149671e-10	2.1882406e-06	1.3242696e-07	0.00043199887	0.0050618644	2.9358076e-09	0.0001015331
a15	0.9658896	0.016663073	0.011798153	0.0047267918	0.00068379927	4.216798e-07	4.0322593e-07	2.127609e-09	2.2158654e-06	1.4884783e-07	8.314676e-06	0.0002266063	1.5836481e-10	5.3804564e-07
a31	0.29752275	0.06172174	0.45465314	0.157016	0.028672863	6.9646685e-06	8.891557e-06	7.59306e-08	6.621895e-06	1.6296245e-06	1.29370155e-05	0.0003640103	2.8309596e-08	1.2250343e-05
a18	0.641396	0.13749525	0.15919176	0.04288864	0.018275294	1.8521134e-05	4.8283186e-05	2.1773315e-07	0.0005591962	2.416111e-05	3.983674e-06	4.6417103e-05	4.5683503e-08	5.2251893e-05
a8	0.031127855	0.11069999	0.67960936	0.101586156	0.065723695	1.8760372e-06	0.00063896837	2.0961215e-07	0.0002732569	0.00012702102	0.00024865594	0.009517065	2.2072783e-08	0.00044582706
a31	0.24766952	0.41577944	0.31518364	0.019002043	0.0016883456	1.3169755e-07	9.832674e-05	3.1024354e-09	0.00020166412	1.7090179e-05	2.4615469e-05	0.0002957793	2.5055569e-09	3.941396e-05
a3	0.62805814	0.18627115	0.0846895	0.093032375	0.0031611386	4.0273335e-05	0.0016712435	1.1795803e-06	0.0014972759	5.3193362e-05	0.00010919317	0.0001482111	1.9885478e-05	0.0012473112
a31	0.028036753	0.34490862	0.55306053	0.049138438	0.010437546	3.7479535e-06	0.00053550786	4.637854e-07	0.002449232	0.0004517107	0.00021517783	0.0055015464	1.178909e-07	0.0052605723
a39	0.30800316	0.21326597	0.30023655	0.16598468	0.0089851115	5.3873428e-05	0.0006630917	5.1332286e-06	0.00051394943	6.618852e-05	0.00021295228	0.00058400945	1.2847271e-05	0.0014123968
a31	0.013039523	0.32855487	0.52109593	0.080336355	0.012112145	8.681146e-06	0.0007427992	2.6743573e-06	0.0045300676	0.0011382612	0.0004024941	0.016452562	1.1362995e-06	0.021582495
a17	0.12372015	0.14879756	0.46511725	0.23263237	0.018519647	0.0001290869	0.0009063833	3.1791675e-05	0.0008808651	0.00024539317	0.0008029315	0.0036552688	3.6567362e-05	0.0045248
a13	0.011780411	0.3171358	0.5252522	0.100411095	0.010150923	2.8838756e-05	0.00037065046	1.148704e-05	0.0032958146	0.001243407	0.0006456484	0.016934196	6.331821e-06	0.012733168
a20	0.010086321	0.18696934	0.65932447	0.115876436	0.014929094	3.520443e-05	0.0001647009	1.2026705e-05	0.0009570501	0.00028521477	0.00044882312	0.0065023014	8.58057e-06	0.0044004116
a31	0.012688916	0.14669883	0.6888999	0.13001767	0.012421378	3.759619e-05	0.00010046344	1.1976674e-05	0.00054775167	0.00014240439	0.0002504205	0.0043017375	1.5896472e-05	0.0038651207
a13	0.14962192	0.10601823	0.3623312	0.36130294	0.014289182	0.00017251796	0.0005558734	3.2041058e-05	0.00016356804	8.7918976e-05	0.0005852834	0.001686125	0.00015538963	0.0029978326
a18	0.012268147	0.27629867	0.49409974	0.17649941	0.014430108	0.000111480855	0.00026877763	6.852656e-05	0.00067570305	0.00080353225	0.0008635881	0.017923038	8.902772e-05	0.005600293
a31	0.023865959	0.46866858	0.3912125	0.09471118	0.0044745323	5.1258023e-05	0.0001165788	1.7367565e-05	0.0011412946	0.00075654057	0.00095817365	0.01162279	3.408092e-05	0.002369226
a3	0.04690639	0.060439363	0.38020876	0.46377054	0.022961602	0.00024384058	0.0006084308	7.3343006e-05	0.0004805562	0.00025262602	0.0014785201	0.008425185	0.00039241012	0.013758507
a39	0.02093502	0.39018422	0.41001976	0.13690004	0.010456061	0.0002886353	0.00021545829	0.00019761518	0.00070312066	0.0014729351	0.0014635398	0.023156583	0.00030255585	0.0037044736
a0	0.029258328	0.5761526	0.28683788	0.07421701	0.0043826406	0.00011142698	0.00013535358	5.030816e-05	0.0012094749	0.0016351091	0.0020157252	0.021556627	0.00010796764	0.0023294948
a31	0.031147249	0.52031535	0.32385528	0.09147128	0.0046833935	7.47802e-05	0.00010798058	3.2985146e-05	0.00080450135	0.0009824372	0.0020332667	0.021256546	0.0001051193	0.0031298376
a20	0.02477206	0.042606182	0.31862316	0.5366057	0.025707085	0.00030258845	0.0005316299	9.2564034e-05	0.00059924	0.00031022946	0.0020687794	0.014566923	0.00093454984	0.03227935
a13	0.03847238	0.57901436	0.25947925	0.07671195	0.006391007	0.00050551986	0.00018892546	0.0003556912	0.00090624735	0.002705026	0.0024603812	0.028897837	0.00077899324	0.0031324194
a0	0.026318118	0.5720894	0.28497258	0.08102432	0.0048605087	0.00020386135	0.00010995167	0.00012575701	0.00069163524	0.001568087	0.0024160133	0.023226477	0.0003621289	0.002031238
a31	0.036095023	0.6485871	0.20339547	0.064187415	0.004043864	0.00014003403	0.00011134161	7.173633e-05	0.00094203005	0.0018641189	0.0031456994	0.03399413	0.00029245557	0.0031296306
a15	0.019241244	0.055247582	0.2771422	0.4976946	0.034251112	0.0003333974	0.00061980484	0.00011216886	0.0011091678	0.0005570713	0.003956495	0.029558085	0.0013106299	0.07886637
a31	0.060023822	0.68015414	0.15791519	0.04512819	0.004995685	0.0009840428	0.00020074633	0.00079337147	0.0010882746	0.0044808714	0.0036085458	0.03602149	0.0020170673	0.0025884619
a18	0.034396145	0.2268023	0.22406016	0.2175849	0.049954023	0.00033008523	0.0016333074	0.00017391682	0.004838264	0.0030741298	0.013766997	0.07317502	0.0006255357	0.14958528
a31	0.078596726	0.66944206	0.12803592	0.035408553	0.006488851	0.0031782228	0.00027390508	0.0032885901	0.0014638653	0.007561208	0.0047191996	0.051926527	0.0061273067	0.0034889341
