 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a8	0.025968948	0.24730141	0.48211256	0.2439878	1.2300623e-06	0.00047902536	0.000114533	8.950318e-07	2.0789257e-05	1.8263854e-08	1.267347e-05	8.544363e-11	1.047473e-09	8.092318e-09	3.4520358e-08	4.5782857e-11	4.1237103e-09
a39	0.0011622296	0.024478499	0.9238261	0.050512783	2.9488287e-10	5.4858074e-06	1.8779791e-06	1.7491981e-09	1.0071994e-05	7.94348e-11	2.8938157e-06	8.9895605e-11	5.956263e-10	6.1467664e-10	1.4411872e-07	2.5107399e-12	7.129536e-12
a31	0.0013881258	0.020722166	0.93156433	0.046214968	5.2056652e-09	2.9242883e-05	1.022044e-05	3.3851254e-08	3.2275246e-05	1.8387442e-09	3.689117e-05	2.768634e-09	1.0216585e-08	1.3144278e-08	1.6847965e-06	1.780023e-11	1.5613903e-10
a20	0.0032924789	0.0548143	0.92673993	0.0146422	2.683735e-07	0.00013847892	7.380483e-06	2.677371e-06	0.00017243795	7.343181e-08	0.00018371582	9.993647e-09	2.4246845e-07	2.8620157e-09	5.804754e-06	1.4822638e-10	2.1644853e-11
a24	0.015780801	0.014080165	0.9443069	0.025813613	1.6779833e-06	1.0382472e-06	9.27494e-06	2.8163505e-09	5.818546e-06	4.819276e-09	1.8335452e-07	3.433318e-10	1.7103939e-09	3.5117884e-10	3.5522513e-07	1.8294264e-11	1.0635559e-10
a8	0.0110740755	0.0062211202	0.9390844	0.043494154	4.4104118e-07	1.45953645e-05	5.8464757e-05	6.8052664e-08	4.1144114e-05	5.1370314e-08	3.1067975e-06	6.111224e-10	1.1066403e-08	3.4652037e-09	8.219599e-06	8.8400946e-11	1.0614333e-09
a24	0.019427579	0.0020936972	0.5377939	0.4371133	1.010356e-06	6.4310945e-05	0.0010121224	6.0117287e-07	0.0024596509	1.0333389e-06	3.829636e-06	1.4796622e-09	7.4593636e-08	2.0076051e-08	2.8822782e-05	5.5013723e-11	1.373715e-09
a31	0.017387751	0.004253912	0.91121817	0.056619413	1.0043924e-06	0.001183678	0.0017885588	0.00010184536	0.0072269924	1.1402425e-05	3.1989202e-05	4.32643e-09	1.5573863e-06	1.14122706e-07	0.00017361563	2.4493765e-10	2.4286577e-09
a20	0.04419459	0.0016971206	0.36716866	0.30716947	6.3528746e-06	0.0032145379	0.021764804	0.00042434531	0.25353637	0.00045454502	1.8236206e-05	6.996771e-08	5.3859976e-06	5.26552e-07	0.00034500312	1.9133188e-09	7.122509e-09
a31	0.71291393	0.022193657	0.15010083	0.11413883	3.0454723e-05	4.3585198e-05	0.00016843391	1.0124347e-06	0.00040720406	3.305844e-07	5.9714765e-08	2.5032787e-09	8.467611e-09	5.289562e-10	1.6411512e-06	2.4766324e-08	8.088428e-08
