 	dovevo	comprare	pane	ogni	giorno	</S>
a8	0.99188894	0.002213066	0.0015575357	0.0041183387	2.1164622e-05	0.00020105747
a31	0.07855988	0.73166615	0.18524644	0.004526895	2.5495882e-07	3.9188402e-07
a24	0.18279172	0.6373848	0.08728814	0.09239857	0.00013622396	5.6700594e-07
a37	0.94867235	0.050894484	0.00032444374	0.00010575294	1.8836198e-06	1.0529735e-06
a14	0.9821785	0.017521862	0.00020800273	8.665347e-05	4.1417165e-06	7.6627714e-07
a29	0.9608371	0.038862437	0.00024403914	4.4902943e-05	1.1113123e-05	2.890141e-07
a0	0.9991748	0.00080068747	1.5573285e-05	6.28953e-06	2.5735762e-06	2.5193714e-08
a29	0.9994777	0.00047057727	3.305465e-05	7.248675e-06	1.1278962e-05	1.477744e-07
a20	0.99943537	0.00028411995	3.9302013e-05	1.7888664e-05	0.00022063205	2.590541e-06
a31	0.9967384	0.001484587	0.00013173946	4.583682e-05	0.0015921552	7.287353e-06
a24	0.99632275	0.0017104677	0.001711557	0.00012581852	0.00010083766	2.85958e-05
a46	0.27070257	0.00028371668	0.0014423981	0.014939674	0.7119538	0.0006778535
a31	0.097739875	0.00033334873	0.0021129618	0.013499478	0.88446885	0.0018454995
a0	0.9374412	0.0007592194	0.0041857422	0.015868284	0.038910158	0.0028354176
a20	0.07760893	0.002203417	0.01929737	0.0439265	0.8539686	0.0029951797
a31	0.042740032	0.00087787386	0.01719839	0.030003335	0.8998821	0.009298367
a46	0.113411434	0.0010763877	0.018744761	0.10689497	0.60995185	0.14992055
</S>	0.023240276	0.002518464	0.021628423	0.027962418	0.9137759	0.010874582
