 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
a8	0.19144113	0.0035408405	0.7963223	0.0019963067	0.006591184	7.394067e-05	3.4173143e-05	3.9902812e-10	5.8865496e-08
a23	0.08210188	0.0011976135	0.91530937	0.0013086279	8.243273e-05	3.5162554e-08	6.7470104e-08	1.0434463e-10	6.0044845e-09
a31	0.005544769	4.094576e-06	0.9941427	0.00027585067	3.2380525e-05	4.2396742e-08	1.0181436e-07	3.8142767e-11	1.1178611e-09
a28	0.014730758	0.0063457214	0.9783157	0.0005648926	3.670482e-05	5.143641e-06	1.1681633e-06	1.5509016e-09	1.2831922e-09
a20	0.15429072	0.00031327436	0.8453631	2.6645796e-05	6.068842e-06	4.6773987e-08	1.03370034e-07	1.343679e-10	1.1313785e-11
a31	0.7593657	0.00015116933	0.24046543	1.4231487e-05	3.1432503e-06	8.294157e-08	2.2841859e-07	2.018146e-08	1.1686384e-10
a8	0.02233616	1.7360378e-05	0.97762144	1.9137893e-05	5.1126913e-06	5.765309e-07	1.8353305e-07	2.2220052e-08	5.407171e-09
a31	0.8717744	3.724625e-05	0.12737603	0.0002242405	0.00058309676	1.3072798e-06	3.611223e-06	6.439165e-09	2.763028e-10
a20	0.0140259	1.1225171e-06	0.9835044	0.00063851074	0.0018144901	1.0830279e-05	4.7744093e-06	4.871206e-09	1.858397e-10
a31	0.8578378	0.0002950107	0.115159474	0.014993078	0.010507081	0.0009055238	0.00029458548	6.366776e-06	1.1518779e-06
a36	0.0050565074	2.8147148e-05	0.95815974	0.013805693	0.022521725	0.00040640117	2.1041351e-05	5.365838e-08	7.281046e-07
a24	0.05114728	0.000103376165	0.3770375	0.45902702	0.027270783	0.08130418	0.0029375402	0.000474402	0.0006979003
a37	0.23566975	0.0015804104	0.71778184	0.033867158	0.009284557	0.0014556972	0.0001212383	4.1377538e-05	0.00019796488
a27	0.3760889	0.0045709484	0.5006484	0.1008064	0.008751169	0.0067450115	0.00048013972	0.00041063435	0.0014984725
a8	0.39009666	0.0066964314	0.43637684	0.1410901	0.008392377	0.013473764	0.0010086158	0.001057704	0.0018074943
a23	0.092184685	0.0086345	0.87190187	0.02116812	0.0026720134	0.001797376	0.00026342514	0.0003385499	0.0010395076
a31	0.025089936	0.007506851	0.9340183	0.0227417	0.0035326427	0.0023826358	0.0004889511	0.0006267763	0.0036121737
a37	0.011062013	0.00042496802	0.9853585	0.0014609552	0.0014289725	1.41210085e-05	2.0491136e-05	6.8798577e-06	0.00022317468
a29	0.2989253	0.09718464	0.45219007	0.09373962	0.007898784	0.018693613	0.007132834	0.019445512	0.004789589
a31	0.023689196	0.09158891	0.83788335	0.012795069	0.0041491324	0.0056867083	0.004589996	0.014247031	0.0053705233
a13	0.0029826611	0.0005508573	0.990248	0.0015751944	0.001941947	8.908497e-05	0.00014287284	3.3463908e-05	0.0024359843
a31	0.10593181	0.38123944	0.3350089	0.033331208	0.005295696	0.01916867	0.018325042	0.09551003	0.0061892304
a8	0.0010173544	0.0006620272	0.9725136	0.0032206178	0.004312948	0.0008442437	0.0011749881	0.00029438225	0.015959712
a31	0.009073891	0.57167876	0.2113929	0.0047509633	0.003152275	0.009635636	0.015998866	0.16907528	0.005241458
a21	0.00017077476	0.00014328505	0.8582093	0.006207827	0.0053660106	0.0021092908	0.0024022807	0.0005862447	0.124804966
a31	0.014211789	0.6300113	0.11996419	0.00800766	0.0025674498	0.014550671	0.02081145	0.18242043	0.0074550174
a29	0.00026074357	0.00047757677	0.6970189	0.010008444	0.009689033	0.0066290144	0.007861503	0.0043066763	0.26374814
a31	0.00901986	0.7685677	0.04374698	0.0041263252	0.0014866166	0.009370185	0.0140209915	0.14588767	0.0037736485
a46	0.00022831862	0.00083976943	0.5147991	0.009372072	0.0085672	0.0071031563	0.008611146	0.0074778274	0.44300142
a31	0.008372221	0.8093822	0.027219469	0.004017009	0.001206646	0.009200753	0.012697475	0.12529723	0.0026069097
a49	0.0004014165	0.0015811403	0.3466443	0.011673478	0.011011606	0.010305169	0.012632517	0.015847173	0.5899032
a3	0.012628762	0.60560936	0.074187964	0.019567048	0.0027817688	0.033227865	0.0314226	0.21116497	0.0094096875
a18	0.012116696	0.3299408	0.22290127	0.052265335	0.0068589244	0.07250589	0.0672334	0.21356423	0.022613449
a31	0.011393672	0.32415375	0.19799933	0.043894213	0.006313835	0.06600094	0.06607714	0.24545932	0.038707774
a8	0.0001969378	0.0012597116	0.47234574	0.0076588667	0.0074391947	0.005768065	0.0073855417	0.006835592	0.4911103
</S>	0.0032021473	0.8946153	0.0030744132	0.0010227428	0.00065144844	0.0031858208	0.005957036	0.08684965	0.0014414005
