 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
a31	0.00032483583	0.8788348	0.1203774	0.00039827547	6.455374e-05	5.725023e-10	1.4057814e-07	1.732373e-10	3.79759e-09	6.56963e-11	8.620229e-11	1.2801743e-10	3.365895e-10
a39	1.389232e-06	0.0002379403	0.9997595	5.7418794e-07	9.875276e-09	2.2307154e-11	4.7231924e-10	5.12818e-10	3.0383475e-07	1.8496807e-11	2.6199714e-07	1.691187e-11	3.153603e-12
a31	0.005004364	0.32249773	0.6626624	0.00910818	0.00071736996	7.1748785e-09	9.659686e-06	3.4702047e-10	3.7983298e-07	7.124334e-11	1.2897138e-09	1.3521246e-12	9.018855e-12
a18	0.00013890579	0.33791462	0.661234	0.0006778614	3.387142e-05	7.28029e-09	2.8786545e-07	1.1225377e-08	3.9751578e-07	9.49278e-11	1.6954057e-09	5.149431e-12	6.638218e-13
a37	0.14977871	0.0067021297	0.039380368	0.77905905	0.025066229	7.0189095e-08	1.2946973e-05	3.0495761e-09	4.2133064e-07	2.7416425e-09	7.5255735e-10	1.4963664e-11	3.8051777e-11
a11	0.5201635	0.0033022051	0.0066605816	0.4201448	0.04970663	4.083699e-08	2.1797796e-05	3.2576706e-09	4.7058728e-07	3.9527002e-08	3.7930383e-09	1.7784885e-11	4.8106553e-11
a18	0.96692646	0.00037960053	0.0052504535	0.020522187	0.0069149323	3.0454396e-07	5.967998e-06	1.9260456e-08	6.776384e-08	4.6270547e-08	9.854048e-09	2.40379e-10	1.6824905e-10
a31	0.8358892	0.0017702213	0.10814606	0.046193726	0.007948773	2.0823996e-05	2.8148896e-05	2.0038822e-06	3.8056695e-07	4.5096402e-07	1.2583227e-07	3.2449194e-08	5.112748e-09
a18	0.31915414	0.004434988	0.39723974	0.24202144	0.030544866	3.5305613e-06	0.0062199365	3.6365316e-06	0.00032246334	3.7798603e-05	1.731464e-05	1.76052e-08	9.3169625e-08
a46	0.04447455	0.0013616491	0.8259943	0.124434605	0.0035620371	8.2726816e-05	8.248142e-05	6.006637e-06	1.061579e-06	2.65226e-07	1.8473638e-07	1.4190574e-08	3.191471e-09
a31	0.07818983	0.0017906391	0.84254974	0.076143816	0.0012289758	3.3305074e-05	6.1650004e-05	1.0568614e-06	6.4579325e-07	1.1807216e-07	2.6983489e-07	3.1994825e-09	2.8175995e-09
a46	0.0026210872	5.0878545e-05	0.93183863	0.06317221	0.0018349461	6.875803e-07	0.00047116913	3.5089275e-07	9.654771e-06	4.2177966e-08	2.480805e-07	7.423296e-10	4.8071525e-09
a31	0.0033849129	0.00016106848	0.94436496	0.05161851	0.00040104036	3.419759e-06	5.6207195e-05	8.9564446e-07	4.245079e-06	1.0364047e-06	3.7099223e-06	1.4248104e-08	3.692154e-08
a15	0.0033471836	0.00078296656	0.87888783	0.113233484	0.0034903092	7.5520124e-06	0.00022664724	6.5927736e-07	1.8005001e-05	2.5853e-07	5.178136e-06	5.740593e-09	7.334608e-08
a46	0.0002936378	7.700647e-06	0.9182031	0.07934137	0.0008022748	9.377435e-07	0.0001998933	3.9856973e-06	0.00026218258	0.00010326883	0.0007764191	6.359108e-07	4.654484e-06
a31	0.003549283	0.00027499843	0.900134	0.09076512	0.0010323251	2.532648e-06	0.00030910945	2.9289067e-06	0.0005874605	8.935839e-05	0.0032450282	5.480799e-07	7.258058e-06
a13	0.037331	0.024246035	0.4649768	0.40063936	0.070278294	0.0003707222	0.0016460075	2.3306544e-05	0.00020149493	2.803373e-05	0.00024614867	1.5930078e-06	1.11537165e-05
a39	0.0026150497	5.4434422e-05	0.7741918	0.20035508	0.004928739	1.8727313e-05	0.00040116094	7.125682e-05	0.002383129	0.0015767016	0.013308198	2.9986866e-05	6.578781e-05
a20	0.018388782	0.0015379523	0.7479333	0.16147904	0.0047549787	4.3408883e-05	0.0006965454	5.590399e-05	0.006663216	0.0015975863	0.056728173	2.2601627e-05	9.852394e-05
a46	0.018424638	0.0014674398	0.6875474	0.24752213	0.0082190605	4.5577694e-05	0.00090318784	4.3801552e-05	0.0032760142	0.0021623538	0.030251823	4.7367997e-05	8.921747e-05
a31	0.051822525	0.009088213	0.5841889	0.2399572	0.013332156	0.00012024365	0.0014468945	9.682612e-05	0.0077469177	0.0039906055	0.08792714	8.09102e-05	0.0002014361
a24	0.047088403	0.071448915	0.19982828	0.505588	0.16860142	0.0031302474	0.003205928	0.00018175761	0.00028821285	0.00016275379	0.00038125165	2.1582224e-05	7.32515e-05
a31	0.12702918	0.006604113	0.28697318	0.43892848	0.03303685	0.0015092599	0.0011676467	0.0017335049	0.008851231	0.017135093	0.07525684	0.0013132213	0.0004614472
a24	0.108966	0.15292214	0.098728016	0.37522906	0.24531338	0.0016806697	0.007709354	0.00035050136	0.001246488	0.0020189725	0.0047972067	0.00015798018	0.0008801894
a31	0.17606524	0.011081534	0.1398114	0.41811883	0.047211666	0.008665144	0.0013002234	0.013419211	0.014900803	0.057861935	0.1030706	0.0073175426	0.001175916
a46	0.15449992	0.09132271	0.066788286	0.32257012	0.29048023	0.0014062482	0.015059479	0.00097026816	0.0044133267	0.013671647	0.030349117	0.001195788	0.007272821
a39	0.16730717	0.024008388	0.07601988	0.2834314	0.03750681	0.027322797	0.0015992263	0.04304752	0.021585068	0.139598	0.15284261	0.023093155	0.0026378906
a31	0.18731692	0.042436842	0.04204388	0.14273238	0.02194076	0.00728059	0.0024745248	0.0119687645	0.034329027	0.12015993	0.3706775	0.014158618	0.002480325
a37	0.014331779	0.019623717	0.092830926	0.34108782	0.33521548	0.0017916133	0.044159807	0.0023121806	0.012627948	0.0328997	0.06356945	0.003439873	0.03610969
a18	0.13762255	0.019581206	0.03831139	0.25905842	0.036500964	0.025240693	0.0014611682	0.052568607	0.016343338	0.22617143	0.122827925	0.060946174	0.0033660643
a31	0.16371521	0.059697133	0.028610319	0.12054841	0.017556919	0.010514374	0.0024523227	0.01758767	0.03376744	0.16753832	0.34811154	0.026758647	0.0031416488
a20	0.011681135	0.01838847	0.09222355	0.32448387	0.30507916	0.00202093	0.047516096	0.0027589006	0.014186841	0.041456137	0.07599715	0.004901565	0.05930609
a18	0.1548808	0.046457905	0.02426031	0.15121165	0.01893542	0.04058647	0.0013911113	0.0585647	0.01761827	0.24861898	0.15330985	0.08015044	0.004014131
a31	0.12711073	0.077175125	0.0150917	0.06667062	0.010776873	0.010153435	0.0025196553	0.018827008	0.035171635	0.20125778	0.3941857	0.036992602	0.0040671513
a1	0.007271892	0.012935541	0.0998486	0.28890166	0.25025544	0.0022869066	0.055829097	0.003704363	0.018766508	0.055553447	0.09917196	0.007297806	0.09817682
a39	0.14958186	0.067842945	0.016265778	0.10705958	0.012490901	0.04717772	0.0013102886	0.05974838	0.017277615	0.26070952	0.1578553	0.0982881	0.0043920134
a31	0.106271714	0.10927998	0.008971659	0.036254365	0.00611148	0.011366576	0.0024060253	0.019989165	0.03508646	0.20129283	0.42050242	0.038248293	0.004219067
a46	0.0045847967	0.008010858	0.10218978	0.23200808	0.18764485	0.0023879663	0.062282417	0.0050937156	0.02537928	0.07373058	0.1323297	0.010946933	0.15341103
a31	0.15002052	0.116398364	0.009832241	0.057799965	0.0065167495	0.046050433	0.0012700461	0.047623463	0.018190185	0.24688767	0.1947704	0.09972424	0.004915734
a46	0.006988797	0.00789023	0.07074089	0.11433056	0.092274256	0.0026664662	0.05199459	0.010429238	0.04114738	0.12342997	0.2917849	0.022142334	0.16418037
a28	0.1220234	0.13242787	0.00834749	0.054814577	0.0052158115	0.055932757	0.0011672828	0.05970068	0.018721908	0.25551274	0.16923124	0.11245944	0.0044448213
</S>	0.049607955	0.03077048	0.011164382	0.11269424	0.009818221	0.026676452	0.0012844666	0.06423047	0.018348012	0.33701283	0.12093578	0.20971891	0.0077377968
