 	è	pericoloso	di	nuotare	nella	notte	</S>
a31	0.0009793142	0.15684493	0.40389684	0.39339784	0.04036708	0.003208311	0.0013057068
a20	0.00013406502	0.9998523	1.1250783e-05	1.5012064e-06	8.073093e-07	1.01813e-09	6.283985e-11
a31	0.0042417143	0.9818345	0.012605128	0.00080352207	7.269328e-05	0.00012805936	0.00031451526
a37	0.00012447179	0.9996164	0.00016968844	3.127703e-05	3.893733e-05	1.71926e-05	2.0571345e-06
a31	0.0024673024	0.9589753	0.021701057	0.0031974853	0.0006598271	0.0019297109	0.011069277
a30	0.0021497787	0.9953434	0.00067612506	0.000120773664	0.0005676316	0.00078464573	0.00035765546
a13	0.00022755923	0.30519024	0.14572538	0.46638232	0.001858856	0.08042667	0.00018893725
a20	0.00021854421	0.015564491	0.15241648	0.7895983	0.00019371271	0.04174606	0.0002622906
a41	0.0002015448	0.022791196	0.047156524	0.87030005	0.00027044985	0.057507634	0.0017725298
a33	0.00015411123	0.27952036	0.02754696	0.19178595	0.0047469847	0.465525	0.03072062
a31	3.025387e-05	0.55476415	0.007675929	0.027122188	0.007915995	0.3857054	0.016786085
a41	1.3804431e-07	0.9584178	0.0006351541	0.040568147	9.21699e-06	0.0002845632	8.503184e-05
a0	3.1176685e-06	0.91501224	0.0021114093	0.003086395	0.007169373	0.07239709	0.0002203469
a31	4.2484835e-06	0.9437875	0.0018014646	0.0026071956	0.0040668687	0.047476716	0.0002561246
a24	1.0034791e-05	0.5965856	0.0018752348	0.07960063	0.040681798	0.26359344	0.017653294
a31	0.00037012823	0.34845835	0.008672999	0.0047591873	0.055898465	0.57984555	0.0019952788
a20	4.222593e-05	0.045532912	0.0020090272	0.03624762	0.08584333	0.72746086	0.10286396
</S>	0.0033023746	0.053764127	0.009530555	0.004252202	0.07374978	0.84900737	0.0063936445
