 	questo	muro	vuole	uno	specchio	</S>
a31	0.9941421	0.0056367526	8.7366105e-05	0.00013156081	1.6345361e-06	5.7777527e-07
a24	0.82075214	0.00479274	0.17442183	2.6566851e-05	6.6264847e-06	3.195487e-08
a31	0.9999211	6.6445085e-05	1.1509375e-05	7.620946e-07	2.1461186e-07	4.889798e-09
a41	0.99994516	5.037336e-05	4.243086e-06	1.2821224e-07	3.9033075e-08	8.384861e-10
a39	0.98821557	0.011670293	0.000113577815	4.6949964e-07	1.5915772e-07	1.1568357e-08
a43	0.9496571	0.05006755	0.00026634271	4.08012e-06	4.86462e-06	2.6721356e-08
a24	0.7168232	0.28262794	0.000413724	8.024977e-05	5.47802e-05	4.8388582e-08
a37	0.16531986	0.83454114	9.966083e-05	3.182464e-05	7.4085056e-06	7.01153e-08
a20	0.13769396	0.8459875	0.003435504	0.0018409763	0.01082962	0.00021241
a41	0.22334611	0.4375415	0.019053902	0.024365652	0.29078066	0.0049121142
a18	0.42739648	0.18488477	0.013787973	0.0050841398	0.35399666	0.014849874
a31	0.6286255	0.12718906	0.006973768	0.0029703623	0.22620787	0.008033436
a11	0.99297816	0.006497463	1.5652928e-05	0.00016067838	0.00019162326	0.00015654368
a31	0.839744	0.0056741317	0.0003110612	0.0021015953	0.14816518	0.004004099
a29	0.99961084	9.679767e-05	8.414624e-06	0.00010278913	0.00012906399	5.2126277e-05
a7	0.9668465	0.0006412641	9.3942166e-05	0.0011493335	0.029003873	0.0022649867
a31	0.9342616	0.00032240554	7.428329e-05	0.0034348164	0.051758565	0.010148278
a37	0.98861885	0.00051386515	0.000159081	0.0018147457	0.0050929356	0.00380063
a31	0.39289945	0.013282543	0.0045539457	0.031293277	0.5399571	0.01801375
a20	0.6619926	0.0055858716	0.0024718295	0.030232463	0.12512451	0.17459278
</S>	0.05662988	0.022984028	0.011541796	0.04490036	0.8097113	0.05423264
