 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	0.07906961	0.038444012	0.20339753	0.005839206	0.67319375	1.2332272e-05	1.8694901e-06	4.1764164e-05
a20	0.00080918294	0.001754445	0.00057629903	3.666323e-06	0.9968539	2.4691433e-06	2.161119e-07	1.3544394e-09
a11	0.02059331	0.07372723	0.047155663	2.5119876e-05	0.858355	0.00013872176	1.6287113e-06	3.3221527e-06
a10	0.02080395	0.06940293	0.046271536	3.9614646e-05	0.8634039	6.664396e-05	3.297613e-06	8.135187e-06
a39	0.02487115	0.083421074	0.0722642	1.6485767e-05	0.8193431	8.113789e-05	2.2421827e-06	6.913991e-07
a7	0.020304414	0.020553079	0.020863185	1.30054605e-05	0.9382633	2.7221436e-06	1.9831657e-07	2.8217329e-08
a37	0.19774315	0.008027429	0.005943924	2.9102699e-05	0.7882543	1.8846295e-06	1.6592784e-07	2.7485745e-09
a8	0.5618567	0.012952123	0.011034954	0.00012226109	0.41394153	8.5762666e-05	6.558988e-06	3.2876624e-08
a18	0.008868015	0.00023689629	0.0031425322	0.00072419195	0.98700446	1.4709316e-05	9.144238e-06	4.022457e-08
a46	0.37369606	0.054917697	0.17817628	0.026481347	0.34517732	0.004724587	0.016781308	4.5353605e-05
a31	0.539104	0.040178128	0.011447484	0.002039606	0.2910448	0.001923174	0.1117522	0.002510612
a18	9.34626e-06	3.7317213e-07	4.102876e-06	6.0399084e-06	0.9999796	3.9132296e-08	1.5558636e-07	3.9083162e-07
a24	0.74825853	0.047340527	0.0069479574	0.00049146195	0.040110372	0.0019896268	0.15396471	0.00089674076
a28	0.0878274	0.005803647	0.0051850225	0.00076498813	0.7944013	0.00076694397	0.103210784	0.002039941
a31	0.16255839	0.012228203	0.0073790913	0.0010811001	0.6284487	0.0022169536	0.18177286	0.0043147197
a20	0.0042066113	0.0015285583	0.018052174	0.0039877333	0.96372473	0.0003305438	0.0036109788	0.0045586796
a31	0.46367025	0.06500699	0.01743549	0.0018931134	0.19147049	0.055141892	0.20330608	0.0020757527
a3	0.011342018	0.011856931	0.18817838	0.010718089	0.48825866	0.0031978332	0.043195546	0.24325259
a31	0.13659967	0.0474582	0.024059225	0.0092570465	0.030562578	0.15526494	0.5760898	0.020708587
a20	0.01255029	0.017150288	0.09864576	0.010234284	0.0646289	0.0027447813	0.079174645	0.71487105
a31	0.07277689	0.032687537	0.014657664	0.011953053	0.0073176404	0.13351983	0.6762769	0.05081043
</S>	0.013519125	0.020067144	0.052469403	0.009163519	0.019494088	0.0025754967	0.07743427	0.805277
