 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a31	0.23732245	0.45482984	0.038085777	0.24169703	0.0042910124	0.016181955	0.0006720628	0.001883676	0.0014120049	0.00075323373	0.0025584279	6.3111336e-05	5.2187437e-07	6.8144e-08	7.2197964e-10	3.0301285e-07	4.172226e-08	0.00013580263	0.000112597445
a37	0.00028046378	0.0049786796	8.1170554e-05	0.00050782936	7.87111e-05	0.9901079	5.037251e-05	0.0033473582	0.0002842343	0.0001591085	2.5639923e-05	5.1523084e-06	7.6743945e-11	1.232833e-10	1.2727075e-10	1.7499628e-08	9.812186e-10	9.3415605e-05	3.3608624e-12
a8	0.004910527	0.0681305	0.004089942	0.24385896	0.00072772306	0.58620596	0.0032606681	0.07485418	0.008443088	0.0053546703	0.00016160645	7.241583e-07	2.7336708e-07	3.97919e-09	5.797955e-12	1.10501004e-10	1.6400716e-11	1.2035725e-06	1.8601168e-09
a31	1.8490411e-05	0.00011243976	1.796855e-05	0.026629612	0.00017348918	0.9340913	0.0003767162	0.036404572	0.0014576259	0.00057347066	0.00014422703	2.2568914e-08	4.246387e-08	8.209053e-10	1.6555459e-14	7.664379e-12	6.1423536e-14	4.675219e-10	8.079449e-12
a39	7.5611e-05	0.00018931624	2.9815412e-05	0.04640651	9.035542e-05	0.93711466	0.00019343331	0.01524561	0.00042490708	0.00014172317	8.800824e-05	2.2765768e-08	1.9929583e-08	2.7890407e-10	5.6662066e-14	6.088105e-11	9.7868355e-14	9.488985e-10	1.738259e-12
a3	0.0025860453	0.003775274	0.00044777535	0.15089968	0.0004815267	0.7948052	0.0022492553	0.040301464	0.0025857	0.0018298292	3.8019796e-05	8.038431e-08	7.612985e-08	3.2245462e-10	1.4675173e-14	3.7142712e-13	9.477299e-15	5.3859105e-11	6.143739e-11
a8	0.00038354617	3.4727094e-05	3.2514358e-06	0.006179508	0.00031936026	0.9803877	0.00023732815	0.010317987	0.0013751792	0.0006337898	0.00012752773	9.903881e-09	8.377949e-08	2.1469392e-10	4.582906e-16	2.7417806e-13	1.4549209e-14	5.0554314e-11	2.7798073e-11
a31	0.0025690114	6.921621e-05	7.3967553e-06	0.008565197	0.003468655	0.9622339	0.0002574575	0.008185863	0.0079184715	0.0024487844	0.0042757667	1.8287416e-08	2.2287091e-07	1.669698e-10	1.4581977e-15	5.2570626e-12	5.286532e-13	1.6794053e-09	1.2893595e-10
a7	0.00030967064	1.9020864e-06	7.5250284e-08	0.00013307964	0.0012245785	0.9882334	6.16338e-05	0.0022456313	0.0021041455	0.0005934327	0.005092321	1.7009532e-09	1.6257053e-07	1.4865202e-10	1.0567874e-15	2.6561201e-11	3.4478711e-12	4.2667997e-10	2.4199845e-11
a27	0.0563058	0.0015019078	7.085649e-05	0.013412657	0.0032687166	0.21684815	0.00587136	0.037366774	0.17290516	0.23757456	0.25486577	3.464369e-07	7.925502e-06	5.885839e-09	1.0340903e-13	6.6224777e-12	1.7589824e-10	4.5915347e-09	3.927485e-08
a31	0.017904222	0.00024761382	3.0389894e-05	0.0004162374	0.00018772815	0.115523286	0.014875544	0.055574935	0.14810881	0.11861903	0.5285097	4.5803137e-08	2.4134465e-06	4.9535274e-09	4.571668e-14	3.6641844e-12	1.6704417e-10	6.7035413e-09	3.664478e-08
a0	1.31962215e-05	1.4994161e-07	4.351299e-08	1.9210272e-06	3.1676627e-05	0.080681406	7.175534e-05	0.0028073655	0.038008325	0.010307383	0.8680767	1.2437716e-10	1.6570327e-07	2.6458014e-10	2.22645e-14	5.375915e-12	2.0426917e-11	3.8723147e-10	3.5036285e-09
a31	0.030756539	0.0058243964	0.0009993984	0.0022779752	0.0001509389	0.014695046	0.03985539	0.062322263	0.20233944	0.12418445	0.51659024	1.4755816e-06	1.7485006e-06	9.731638e-09	8.9055033e-13	2.0508274e-10	5.645781e-09	7.445516e-08	5.9372866e-07
a37	0.0023336306	0.0015231055	0.0006651097	0.016152544	0.0011050705	0.16029772	0.0014266267	0.020418778	0.0631825	0.010188914	0.72269315	1.9009408e-07	1.3962199e-07	4.0034105e-09	2.0204255e-10	1.1017019e-08	4.644615e-08	1.8417744e-06	1.0657283e-05
a31	0.0090922	0.0039261677	0.0026776001	0.001540779	0.0014293873	0.0066365507	0.06254579	0.046646096	0.13802822	0.082353	0.64501154	8.270414e-05	7.646734e-06	2.1240461e-07	1.0408154e-10	9.681563e-08	1.2134504e-06	5.003164e-07	2.0275835e-05
a24	0.012992937	0.017337527	0.030523522	0.040557325	0.010417601	0.059409156	0.01347057	0.030241884	0.060198486	0.023770586	0.70053685	0.00035130844	5.262119e-06	1.1297806e-06	2.5096168e-07	9.896833e-07	2.355478e-06	5.799189e-06	0.0001763773
a31	0.03476163	0.02021065	0.026036786	0.005933641	0.0027528047	0.014551897	0.029672507	0.032638203	0.08276576	0.042140972	0.7069528	0.0015076488	4.3288305e-06	6.304087e-07	4.6159816e-08	1.4326719e-07	1.0174024e-06	7.81971e-07	6.773536e-05
a20	0.028831825	0.027473686	0.042916544	0.01894543	0.0045683747	0.009792439	0.01595843	0.020800263	0.059458613	0.029263273	0.7407394	0.0012115035	6.0051093e-06	1.3109742e-06	3.7809994e-07	1.8243936e-07	5.257093e-07	8.4555074e-07	3.0907217e-05
a31	0.05360323	0.05250044	0.062198006	0.007196574	0.0072296276	0.0019032143	0.11696331	0.044269778	0.110398464	0.093843706	0.44401464	0.00456647	0.000280214	3.2297048e-05	1.7246542e-07	1.7484339e-05	0.0001349	1.5595151e-05	0.0008318945
a37	0.054325283	0.109444834	0.26640114	0.059138715	0.018591989	0.0231436	0.037137818	0.033106275	0.06068966	0.04174502	0.28464985	0.0105605535	7.4238735e-05	3.057326e-05	1.1766589e-05	1.0526029e-05	2.0271407e-05	2.7773998e-05	0.0008901188
a39	0.100069374	0.14630774	0.28024724	0.019523777	0.019559419	0.0013588747	0.12482538	0.035114024	0.050589345	0.06705519	0.12045279	0.03237065	0.00067554624	0.00010367693	2.8912982e-06	0.000110043395	0.000623998	6.076516e-05	0.00094921037
a17	0.19205101	0.25070688	0.37161508	0.011921336	0.0053619207	0.0026226263	0.037410527	0.012272365	0.015821137	0.024589654	0.046579648	0.027994188	0.00013115045	1.578152e-05	2.9535695e-06	2.8032417e-05	0.00017507141	8.238981e-05	0.00061829586
a31	0.18988249	0.22685443	0.37122378	0.0205755	0.007304474	0.0053351554	0.037469	0.016948365	0.019238705	0.021922233	0.057174936	0.02506395	4.4949225e-05	6.7648593e-06	2.5856823e-06	1.3614789e-05	0.00010562117	6.281369e-05	0.0007706579
a28	0.016250683	0.078261614	0.15210019	0.3426297	0.034436606	0.057016034	0.030167766	0.05312999	0.07256228	0.03431269	0.124641396	0.0013422512	4.7311893e-05	2.2440863e-05	8.358447e-06	1.4497369e-05	3.328998e-05	9.691961e-05	0.0029260342
a38	0.1295883	0.25857115	0.46855935	0.009070932	0.0061381976	0.00028049847	0.04190071	0.005135464	0.0068739043	0.014253973	0.009604563	0.047839154	0.0005892447	0.00011857587	1.5740068e-05	0.000111345624	0.00062007434	0.00010597421	0.0006229401
a31	0.19418816	0.30460307	0.39345855	0.011567478	0.0034535115	0.0013326718	0.018099006	0.0055762553	0.0069488613	0.010903866	0.017039794	0.03083752	0.0002267988	4.1486936e-05	1.0786388e-05	8.943702e-05	0.0004634503	0.00038119836	0.00077803625
a13	0.018015318	0.08977232	0.18450606	0.28883258	0.038653735	0.05128989	0.03829033	0.053890083	0.076740585	0.042807378	0.10423926	0.002940174	0.00010706601	5.6268505e-05	1.8143275e-05	3.542514e-05	7.658605e-05	0.0002014778	0.009527273
a8	0.12005413	0.26061928	0.486089	0.005870195	0.004339355	0.00016254037	0.031290945	0.0029853685	0.0040846225	0.010327953	0.0038072614	0.06588903	0.0013202189	0.0003116797	6.0203296e-05	0.0003082448	0.0015875855	0.00028052204	0.00061188143
a31	0.18335925	0.24333538	0.278564	0.0303628	0.011254011	0.009364605	0.03161947	0.019986572	0.026126685	0.030713588	0.06114998	0.04188113	0.0018479453	0.0005164073	4.8034643e-05	0.0018872253	0.009089116	0.010752507	0.008141279
a21	0.011938997	0.06014138	0.13146174	0.2841898	0.054049272	0.082136124	0.04696133	0.07026413	0.09187027	0.05491488	0.080139846	0.0033755356	0.00019886688	0.00011724511	3.8196387e-05	8.91401e-05	0.00016379965	0.0004906317	0.027458813
a35	0.15068758	0.24805875	0.45032287	0.004507723	0.0037100562	0.00029124384	0.023546046	0.002510278	0.0032244627	0.007716892	0.0027045936	0.095877536	0.0013377478	0.0003706822	0.000118214964	0.0005105964	0.0025069404	0.000812824	0.0011849314
a31	0.1754517	0.20782536	0.29028434	0.027179893	0.015593029	0.008060086	0.038683873	0.0192575	0.022243047	0.029656362	0.035886597	0.07530706	0.0032266655	0.0010494478	0.00011596842	0.003880675	0.017828546	0.016910164	0.0115596745
a24	0.012278041	0.048042744	0.11881375	0.20193157	0.06657816	0.08672272	0.061518088	0.07994614	0.10234946	0.06848663	0.086617336	0.0068674376	0.0003663365	0.00023356178	6.237625e-05	0.00016779546	0.00028618443	0.00069352967	0.058038108
a31	0.12490391	0.23434585	0.4950435	0.0041725617	0.0035867414	0.00014639088	0.023155568	0.0019002898	0.0022186255	0.005965689	0.0013983932	0.09834976	0.0011475858	0.00030602916	0.00011033074	0.00038451227	0.0016698056	0.00050437497	0.000690073
a11	0.056717675	0.11049774	0.21708976	0.08637919	0.04382221	0.03601916	0.06565932	0.05189921	0.07630116	0.06410995	0.097241074	0.034614686	0.0008986135	0.00052413065	8.901655e-05	0.00025513387	0.00048229768	0.00080764113	0.05659205
a41	0.114597104	0.18875265	0.4058216	0.0041675884	0.006703723	0.00014358535	0.049533147	0.0036369422	0.0048916796	0.016424099	0.0021102873	0.16528505	0.009756502	0.0027364783	0.0008925341	0.0034150307	0.01811214	0.0017203504	0.0012995204
a31	0.20349716	0.18707764	0.31877014	0.006660824	0.0071192347	0.0012507061	0.032024503	0.0063878084	0.007248476	0.015843833	0.0068638576	0.16985902	0.0044980505	0.0013233745	0.00039632083	0.0037884393	0.015667135	0.008690104	0.0030334203
a3	0.017617574	0.044208035	0.11241646	0.10864887	0.06718983	0.06741801	0.07447982	0.076441474	0.09885226	0.07661883	0.090642065	0.01854119	0.0008122034	0.0005415753	9.245507e-05	0.0003325522	0.00055330596	0.001006301	0.14358717
a31	0.14146559	0.17980917	0.3709134	0.003100359	0.005229036	0.00017816816	0.039322857	0.0028551526	0.0036098536	0.012045682	0.0015092791	0.20423546	0.0077937376	0.00226852	0.0010586192	0.003369837	0.017023657	0.0026341835	0.0015773621
a28	0.065929316	0.08132345	0.13338998	0.06121324	0.04906914	0.04148853	0.07106666	0.056152713	0.073521204	0.06877796	0.07826023	0.058006622	0.0028499437	0.0018090587	0.0001484279	0.00095270615	0.0014556115	0.0028123334	0.15177292
a37	0.11947633	0.15006599	0.33940732	0.0032652032	0.007158332	0.00014188401	0.053746972	0.0035634395	0.004470288	0.016742306	0.0014957032	0.23428006	0.0151522085	0.0043440796	0.0023249078	0.006389715	0.033235904	0.0030899998	0.0016493662
a20	0.12550387	0.17134723	0.40424764	0.00327843	0.0054326956	0.00016739593	0.04165581	0.0031207819	0.0037798395	0.013246518	0.001666647	0.20517243	0.0059643215	0.0015160803	0.0006559443	0.0021455262	0.0077798096	0.0019670757	0.0013519708
a31	0.1245883	0.18344952	0.43432543	0.0039267675	0.005184604	0.00023369164	0.040319193	0.0035770303	0.004614406	0.014149427	0.0024528832	0.17197548	0.0028759	0.0007002774	0.00032897614	0.00086320785	0.0030864556	0.0011726299	0.0021758217
a18	0.030460734	0.054529537	0.10660625	0.07359434	0.04553381	0.042895813	0.075452395	0.06815002	0.11519905	0.08567245	0.11970241	0.023753157	0.0011928088	0.00072476506	8.350389e-05	0.0003339773	0.0006336301	0.0011390896	0.15434225
a3	0.155207	0.12705398	0.24639572	0.0024603785	0.0059438054	0.0002100394	0.047849882	0.003433439	0.004453653	0.01565233	0.0015642563	0.28031895	0.017605104	0.0054266723	0.0057563367	0.009822901	0.06234329	0.0063198744	0.0021824392
a20	0.19908491	0.13924861	0.25163332	0.0040755672	0.006719551	0.0006460561	0.036490753	0.004944882	0.0056489077	0.014391326	0.002986772	0.25088212	0.009980319	0.0031231418	0.001544726	0.00935783	0.041300498	0.014681609	0.003259173
a11	0.1965092	0.16063903	0.2931502	0.004894704	0.0068099033	0.0007177318	0.03766498	0.0053095496	0.0063344534	0.015319696	0.0035175772	0.22443469	0.005879036	0.0017708013	0.00067990046	0.004062646	0.016406538	0.008065825	0.00783351
a27	0.18865502	0.16710895	0.31103122	0.004596156	0.006305098	0.0005913364	0.0415904	0.005265173	0.007010821	0.016726369	0.0036536204	0.21400219	0.0051794625	0.0015107795	0.00056825706	0.0027173706	0.010890442	0.0053625465	0.0072347615
a38	0.18505341	0.16482474	0.30343646	0.0038616029	0.0058167833	0.00044729526	0.046469186	0.0049587553	0.007185379	0.018504554	0.0034789029	0.22329621	0.006092612	0.0017253299	0.00067076314	0.0025180823	0.010618289	0.0042198626	0.0068217493
a35	0.21311967	0.14916396	0.25088844	0.004803449	0.0070883487	0.0008453353	0.04776313	0.0069574486	0.0100699635	0.021576503	0.0053628883	0.22810106	0.008022223	0.0024983452	0.0007789197	0.0047184327	0.020554347	0.009594103	0.008093458
a31	0.20359045	0.11787126	0.16490701	0.011142434	0.013408744	0.0033873105	0.051955458	0.015666919	0.020858835	0.032270554	0.013738628	0.16954435	0.013970239	0.0052801147	0.00084757095	0.016259044	0.08076989	0.044563357	0.019967845
a8	0.037313953	0.07330759	0.054176092	0.11903945	0.023491863	0.035405513	0.03033279	0.040151972	0.05396596	0.03998174	0.039175533	0.008894661	0.0012795486	0.00071037177	3.9300387e-05	0.00045598656	0.0006557533	0.0041550077	0.4374669
a31	0.12656987	0.06244725	0.076017246	0.009814914	0.012330894	0.0041839317	0.032137424	0.01281	0.014604264	0.021717912	0.010303054	0.105013505	0.01904468	0.008930439	0.0033461975	0.042018846	0.33264837	0.088831216	0.01723
a23	0.026176648	0.042496026	0.04135241	0.06858272	0.027673928	0.034297984	0.03163903	0.036870904	0.043498978	0.03651816	0.03459462	0.013865926	0.0021223873	0.0013608249	5.6123026e-05	0.0008682625	0.0009868097	0.0045764195	0.55246186
a31	0.1964107	0.09051964	0.1411673	0.0035044823	0.00708141	0.0009460032	0.03211378	0.005122504	0.005719075	0.01341787	0.0028591896	0.25087124	0.01537721	0.0059643337	0.006451412	0.022124058	0.15827653	0.029452601	0.012620632
a39	0.03553212	0.04150542	0.044435363	0.04669941	0.03295568	0.033682674	0.04034977	0.040251378	0.047613204	0.043319628	0.04353727	0.027875973	0.006841863	0.004845009	0.00012061177	0.0032981788	0.0039741616	0.010599543	0.4925627
a18	0.16415979	0.08970148	0.16957961	0.0019497281	0.0055462504	0.0002862518	0.037486117	0.0030860994	0.0035067208	0.011925789	0.0012207314	0.31998497	0.018093182	0.006008146	0.0150564285	0.016834056	0.11683023	0.013073033	0.0056715193
a24	0.1589405	0.070300624	0.12306191	0.0045629176	0.009660461	0.0013567195	0.03384574	0.0068962616	0.006706997	0.015315733	0.003587515	0.23628731	0.017692536	0.0064647123	0.0048706243	0.036351785	0.19675086	0.056568515	0.010778225
a28	0.17663425	0.11704029	0.24713665	0.004683893	0.008890045	0.00080860633	0.03921817	0.0056812833	0.0056428914	0.014727782	0.0026924335	0.2849899	0.008518586	0.0025996056	0.0011126898	0.008911563	0.0306204	0.01632012	0.023770876
