 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	0.075342126	0.7905941	0.1103934	0.013093097	0.01040695	0.00010279566	1.5999523e-06	1.2160362e-05	2.165395e-05	3.2113905e-05
a24	0.00028924356	0.96786857	0.01470268	0.00028797827	0.016666405	4.4670865e-05	0.0001312235	2.8518157e-06	6.3273737e-06	3.5092555e-08
a16	0.0006291687	0.4533771	0.38384366	0.022332165	0.13926594	0.00047854206	7.247529e-05	7.040313e-07	1.5077045e-07	2.2598568e-08
a28	0.016729932	0.6313529	0.27629668	0.053497653	0.021446215	0.0006258774	2.067178e-05	1.544772e-06	2.6275115e-05	2.1707506e-06
a31	0.056930676	0.42397428	0.43748567	0.06310339	0.015522283	0.0027783387	9.113253e-05	8.344234e-06	0.00010466358	1.2431999e-06
a37	0.07700868	0.67587924	0.22009137	0.01588429	0.009759847	0.0012776045	8.343479e-05	3.2134625e-07	1.3316125e-05	1.8850525e-06
a24	0.8158366	0.12272386	0.050928943	0.0069847777	0.0014909714	0.0015348775	0.0001891553	0.00019973048	0.00011108843	7.158095e-08
a46	0.6201943	0.3603363	0.016701328	0.0010616366	0.00070206344	0.00082481286	0.0001034184	5.9394708e-05	1.6721107e-05	3.1258212e-09
a31	0.03727609	0.9563592	0.0017326296	9.320675e-05	0.0008107753	0.0022096664	0.00129153	8.779158e-05	0.0001376532	1.4878055e-06
a10	0.0015355822	0.99685824	0.0007995213	2.1992559e-05	0.00048550472	0.0002393661	4.817825e-05	9.294252e-06	2.2724082e-06	8.432197e-08
a11	0.027112227	0.9607427	0.0010150102	0.00019690536	0.0083172545	0.0013948001	0.00036884935	5.540116e-05	0.0007807185	1.606346e-05
a31	0.022211796	0.9483099	0.001086788	0.00013316283	0.026277069	0.0009541351	0.00012157602	7.724721e-06	0.0007182192	0.00017976305
a0	0.005711923	0.982667	0.003824056	0.00012761375	0.0026618468	0.0045154016	0.00020454753	6.19908e-05	0.00020323308	2.2284978e-05
a31	0.10871934	0.6249982	0.014381986	0.0059835883	0.22388184	0.0067613935	0.00017696977	0.00014984321	0.01340303	0.0015437382
a39	0.08058724	0.6089176	0.13733788	0.0074193827	0.15138392	0.0065987785	0.00030967826	0.00018706122	0.0041520568	0.003106513
a29	0.13134703	0.06128954	0.074473254	0.075500704	0.48726308	0.01451589	0.00059987186	0.0029396554	0.14489743	0.0071735615
a41	0.10981778	0.040093835	0.07458936	0.041376296	0.4147386	0.009715886	0.0004022236	0.0015344084	0.2968872	0.010844457
a35	0.03480043	0.041862674	0.12224637	0.035580337	0.53510076	0.0029499764	0.00019039896	0.00068127416	0.20792112	0.018666629
a20	0.015213997	0.03581963	0.18938163	0.04332709	0.5620666	0.0012305576	0.00010561467	0.0006381206	0.12499599	0.027220791
a31	0.03466537	0.028959056	0.14402638	0.054791413	0.47962716	0.001500634	0.00011070454	0.00083163206	0.20062959	0.054858077
a37	0.010747396	0.13236006	0.40556946	0.02067908	0.3745078	0.0012547442	0.0003657704	0.001016975	0.018818356	0.03468045
a2	0.028097814	0.0011268221	0.02048742	0.024554374	0.0387667	0.0033400296	0.0001525427	0.00541082	0.8505745	0.027489
a20	0.009208606	0.037553575	0.46809492	0.030252395	0.3294904	0.0004851967	9.6280964e-05	0.00048759955	0.010585242	0.11374587
a0	0.013762736	0.00029034438	0.005085316	0.0068229637	0.0059805377	0.0033222483	0.00029475385	0.012027103	0.9398241	0.012589916
a31	0.012111541	0.0014660984	0.020064518	0.012493763	0.022185244	0.0019961272	0.00012051409	0.0068173115	0.89916974	0.023575092
a16	0.019151	0.073179536	0.4053658	0.024952423	0.19705598	0.001159291	0.00021642311	0.0015128759	0.014580501	0.26282614
a31	0.013301188	0.0002075508	0.0031928788	0.0048802593	0.003232417	0.0029407754	0.0002654215	0.014238173	0.91849345	0.039247863
a20	0.017384866	0.01868715	0.2814654	0.026101908	0.11796099	0.0010644058	9.8326556e-05	0.0015378529	0.039991163	0.49570784
</S>	0.011815425	0.00016269667	0.0009722584	0.0021673825	0.000983313	0.0039310395	0.0007591327	0.022941524	0.94174016	0.014527151
