 	la	casa	la	costruirono	i	muratori	</S>
a31	0.9126016	0.0061745057	0.08059232	0.0005617902	2.4492698e-05	1.597941e-06	4.375245e-05
a17	0.40715846	0.59121925	0.0009764187	0.00010407109	0.00053172186	2.236185e-07	9.94963e-06
a39	0.9146849	0.00035700397	0.08484786	4.3501233e-05	6.6772125e-05	4.029165e-11	1.3998178e-08
a3	0.9518999	0.00022503475	0.04772421	3.0870375e-05	0.00012002893	9.042769e-11	1.4588537e-08
a35	0.93894607	0.00016949272	0.060738366	3.03502e-05	0.00011573224	4.4259825e-11	3.6976697e-09
a31	0.9650948	0.00035899482	0.034381993	7.147708e-05	9.288769e-05	2.6357544e-10	2.4756952e-09
a24	0.88988566	0.0034424956	0.104058936	0.0017269095	0.0008859726	1.1514211e-09	1.3855794e-09
a31	0.39396653	0.0011786921	0.60113955	0.0025089139	0.0012062517	6.8376116e-10	1.1834908e-08
a39	0.18291083	0.002878099	0.809982	0.0024183474	0.0018105228	2.428465e-09	1.3402065e-07
a31	0.03952375	4.4543336e-05	0.95123357	0.008328135	0.00086987135	4.7090115e-08	2.497985e-07
a24	0.18326241	0.012436103	0.7379104	0.050107937	0.015805643	1.1841785e-06	0.00047641867
a31	0.024663994	0.00069702434	0.9180524	0.0435863	0.012693212	3.3222468e-06	0.00030385237
a28	0.13417456	0.022572106	0.6308298	0.19651248	0.014980071	2.3241548e-05	0.0009076549
a45	0.0020046781	4.7588514e-05	0.8239876	0.14982814	0.023549972	2.443268e-05	0.0005575054
a31	0.0169826	0.004505416	0.8432121	0.109648064	0.025166726	1.8759527e-05	0.0004663141
a20	0.2206894	0.020103572	0.50818694	0.22824205	0.02134916	5.530544e-05	0.0013735336
a31	0.0068800263	0.0026295013	0.61535394	0.35482922	0.019187998	0.00042502765	0.0006943539
a8	0.036647297	0.019601673	0.5138764	0.29746982	0.11645198	0.0011459845	0.014806874
a31	0.00746765	0.040629204	0.6133028	0.22080564	0.111861944	0.0023181073	0.0036145342
a20	0.010320758	0.008596024	0.41016358	0.27645016	0.22229734	0.005138244	0.06703397
a18	0.005431801	0.014812117	0.44350666	0.49954993	0.03255009	0.0035061717	0.00064331084
a31	0.004368589	0.029097704	0.53129005	0.33995458	0.08698618	0.005867036	0.0024358607
a11	0.015808506	0.008326399	0.44237664	0.2398886	0.20584711	0.006338046	0.08141477
a27	0.007651631	0.017450867	0.41824365	0.52268094	0.026282713	0.0072292625	0.000460969
a31	0.008335426	0.013247637	0.3995863	0.551861	0.020408042	0.006168225	0.00039343268
a0	0.010379599	0.014274495	0.46112025	0.21653098	0.21140938	0.010383907	0.07590145
a31	0.02808158	0.14757977	0.49446917	0.27805352	0.040914565	0.010394684	0.000506775
a18	0.0052173957	0.009615167	0.3915569	0.14717226	0.3017795	0.025982128	0.118676625
a31	0.025731685	0.2193759	0.43927827	0.25380355	0.045362785	0.015907563	0.0005402485
a46	0.0032197784	0.0066791945	0.32861778	0.12320804	0.3191756	0.037510235	0.1815894
a14	0.023934899	0.3483183	0.36201933	0.1992935	0.050053403	0.015870262	0.0005101852
a8	0.0069436743	0.018335138	0.40194726	0.48291063	0.031833675	0.056261547	0.0017680475
a31	0.0070717838	0.12591216	0.5115146	0.18750322	0.13660978	0.029170234	0.0022182984
</S>	0.003889994	0.0019237868	0.3052916	0.10352864	0.26476452	0.02671692	0.29388458
