 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	0.76309884	0.21110371	0.025742872	1.4832792e-06	7.869764e-06	1.3576435e-08	2.7103095e-05	2.8616107e-06	5.4137636e-06	7.633116e-06	2.1125927e-06
a31	0.566349	0.38811982	0.045515187	9.992468e-08	1.3084966e-07	2.2299577e-11	1.4073407e-06	7.4692603e-06	6.6573903e-06	9.093604e-08	9.448001e-08
a20	0.37682545	0.5753274	0.047845315	8.085037e-07	3.3242276e-07	1.8576875e-10	1.3427022e-07	2.9227883e-07	1.7319078e-07	1.029754e-08	2.6146987e-09
a31	0.84506	0.1534555	0.0014841896	1.08173275e-08	2.3310152e-09	5.370671e-11	1.7442794e-08	4.158895e-08	1.514765e-07	1.6792683e-07	1.5648359e-08
a7	0.85700345	0.14032307	0.0026729242	1.08278506e-07	1.9853664e-07	4.4036983e-09	4.9518274e-08	6.573533e-08	2.9573508e-08	3.3791466e-08	6.7181567e-09
a31	0.79999244	0.19979031	0.00021674635	1.2761646e-08	1.3332796e-09	1.1662518e-10	3.1436983e-08	4.1891102e-08	8.267043e-08	2.5910074e-07	6.763789e-09
a24	0.9180139	0.08175997	0.00022600923	1.2459489e-07	1.7505075e-08	3.5737724e-09	7.1179844e-09	5.2557354e-09	1.9457669e-09	1.3620515e-08	1.9325406e-09
a37	0.9979023	0.0011086221	4.616282e-06	9.822985e-08	1.7418847e-08	2.5080689e-09	9.974706e-06	4.6736686e-06	5.1256226e-05	0.00091838214	5.8778127e-08
a31	0.9862775	0.013139728	0.00013569724	5.3731574e-06	7.519162e-07	6.95063e-08	6.86071e-06	1.5924215e-06	1.359504e-05	0.0004186577	1.2631178e-07
a11	0.9882685	0.004132278	0.00018810929	1.2205482e-05	5.8224955e-06	9.955431e-08	0.00045125737	3.7142298e-05	0.00012449353	0.0067770383	3.078874e-06
a31	0.95035005	0.041820627	0.0016252262	1.5416745e-06	0.000103808496	1.5618575e-07	6.0152848e-05	3.548622e-05	0.0002961914	0.00568748	1.9206524e-05
a3	0.3033432	0.016272414	0.0012917678	3.6943664e-05	9.7251665e-05	9.891296e-07	0.006378814	0.000496252	0.0044686664	0.6663757	0.0012380114
a27	0.8465121	0.03583052	0.0020438787	3.0800838e-06	0.0012962304	8.733414e-07	0.01106134	0.0035942707	0.00988014	0.08915716	0.00062041596
a20	0.85381615	0.065631635	0.0015289674	4.7808376e-06	0.00048287766	5.2135863e-07	0.019056156	0.0054678344	0.01073175	0.043002192	0.00027711855
a31	0.85148776	0.056181043	0.001497514	9.229039e-06	0.00041092775	9.943778e-07	0.025253782	0.00451821	0.009063779	0.05098462	0.0005921108
a20	0.53080946	0.08227052	0.017606607	0.00036865546	0.0006938186	4.096257e-05	0.0059706755	0.00086716324	0.006132696	0.34253892	0.0127004925
a11	0.6103573	0.12568125	0.008633255	0.0002731685	0.0023592038	8.6472704e-05	0.10554837	0.018946713	0.02746795	0.099060975	0.0015853331
a13	0.49292618	0.121790975	0.0060063386	0.00026810475	0.0013636781	4.2742842e-05	0.12968218	0.027110243	0.05575625	0.1624404	0.0026128178
a28	0.4542437	0.11981287	0.006939202	0.0003703059	0.0013143406	5.7624038e-05	0.114882775	0.025150215	0.062705144	0.20902273	0.005501152
a31	0.32265228	0.1134365	0.008273315	0.00059126236	0.0016751419	0.000103989856	0.12414987	0.031162184	0.08953093	0.2988916	0.009532922
a39	0.24354577	0.06893964	0.04102062	0.0010526616	0.0028968065	0.0006119298	0.019871986	0.005109821	0.02029816	0.42082137	0.17583129
a31	0.12496907	0.15589836	0.014062922	0.007735991	0.004595236	0.001909449	0.08387843	0.04453717	0.15379113	0.40250012	0.0061221244
a8	0.03494543	0.010770497	0.007965202	0.0004142407	0.0036546038	0.0004349568	0.033004332	0.015019898	0.0390569	0.45137805	0.4033559
</S>	0.009450359	0.012513401	0.0023395405	0.0018478807	0.0022058708	0.00089064235	0.05166474	0.038156386	0.19944546	0.6716549	0.009830849
