 	avete	cucinato	le	verdure	</S>
a20	0.75350565	0.004438848	0.20771956	0.029983073	0.0043528057
a31	0.72582686	0.10925394	0.16469017	0.00022789187	1.1423159e-06
a37	0.028546328	0.17904334	0.79196954	0.00044075894	2.4325885e-08
a10	0.99200284	0.002011906	0.004304346	0.0016524016	2.8465025e-05
a20	0.9601295	0.0038388844	0.004163083	0.030583935	0.0012846364
a28	0.91874576	0.0017096981	0.0067233476	0.071774065	0.0010471797
a20	0.1658225	0.13186972	0.025690895	0.6464496	0.030167213
a33	0.2739716	0.0637443	0.015517462	0.6240788	0.022687908
a8	0.009089603	0.026423343	0.029036932	0.8820589	0.053391192
</S>	0.001341475	0.0018399174	0.017786939	0.957555	0.021476602
