 	le	melanzane	vogliono	girate	</S>
a20	0.8837679	0.022635397	0.005717517	0.08742642	0.00045284975
a31	0.57904446	0.36545306	0.03175939	0.022941425	0.00080167496
a39	0.05370682	0.8539362	0.09208985	0.0002661745	9.518108e-07
a41	0.1196286	0.0026074015	0.005263757	0.8678017	0.00469852
a18	0.002575777	8.434846e-06	0.0006235459	0.99485445	0.0019377392
a28	0.00065328984	2.5828196e-05	0.0017454255	0.9967069	0.00086854794
a13	0.0077631404	0.0006571501	0.031757712	0.95903826	0.00078365987
a14	0.0027561653	0.0004815732	0.068717375	0.9265944	0.0014505165
a39	0.0043662866	0.0043788487	0.27927184	0.7036857	0.008297348
a31	0.004370555	0.013049622	0.62132126	0.2916831	0.06957549
a6	0.00032875207	0.00017013852	0.01405539	0.49623826	0.48920754
a20	0.0037197052	0.042986542	0.6533612	0.29790708	0.0020254394
a31	0.0013076011	0.015067393	0.6897181	0.2748363	0.019070553
a46	0.00041364884	0.00021952641	0.023936484	0.9085326	0.06689768
a18	0.005661282	0.11011869	0.5168257	0.361661	0.005733369
a24	0.00094414264	0.038412616	0.30881023	0.6361478	0.01568522
a31	0.0017420717	0.024805436	0.24590555	0.69841814	0.029128827
a17	0.00065912626	0.0010983191	0.05715458	0.81128293	0.12980507
a11	0.0075221425	0.33002385	0.20499259	0.44992372	0.007537618
a20	0.0031322548	0.13983151	0.1840752	0.64719313	0.025767919
a24	0.0034516633	0.20255034	0.19827117	0.56614435	0.029582532
a31	0.003532081	0.15948723	0.1732752	0.6267086	0.03699692
a37	0.0014505904	0.0056233215	0.15591325	0.39743283	0.43958
a31	0.009616349	0.67440057	0.13621777	0.16517363	0.014591717
a20	0.0025216294	0.010837541	0.19817638	0.16729617	0.62116826
a31	0.009363865	0.7725856	0.11816049	0.07906237	0.020827824
</S>	0.0037070557	0.015031256	0.18777364	0.08991521	0.70357287
