 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.11211915	0.06886176	0.19635504	0.19890936	0.32817823	0.047072995	0.04850347
a0	0.0036245468	0.005521793	0.0007921065	0.0015610768	0.283434	0.7048828	0.00018372705
a31	0.11520141	0.33602288	0.22654347	0.06466881	0.19588104	0.061319243	0.00036304214
a13	0.053398103	0.17617786	0.15160418	0.06132063	0.37928692	0.17784433	0.00036794835
a31	0.5015188	0.13452986	0.048496336	0.022742389	0.13943693	0.14533931	0.0079364
a8	0.05366286	0.002036237	0.0027692663	0.0014083062	0.027610859	0.8232883	0.08922409
a31	0.106267214	0.0019225107	0.0069311177	0.050870173	0.06520864	0.54951054	0.21928978
a13	0.025105378	0.0066837883	0.004725313	0.010435146	0.0063610226	0.3573104	0.58937895
a31	0.003073949	0.00062832376	9.862363e-05	0.000117245414	0.00045947125	0.19363354	0.8019889
a17	0.009150094	0.006177757	0.010158305	0.043672644	0.009529394	0.17668901	0.7446228
a31	0.0038548587	0.0020156093	0.0028196159	0.0036689145	0.0022652815	0.3127192	0.67265654
a13	0.0050957506	0.0037323995	0.017406512	0.09305663	0.009793058	0.22762781	0.6432878
a31	0.0012058625	0.0009396723	0.002735608	0.0057000667	0.004198631	0.46395478	0.5212654
a28	0.009506991	0.0027844692	0.013405241	0.08766151	0.008669176	0.1481511	0.7298215
a10	0.0014253579	0.0027311272	0.00985664	0.01333597	0.0053373934	0.67135864	0.29595485
a31	0.006077245	0.0047318526	0.011762972	0.023867462	0.009130823	0.61469233	0.32973728
a30	0.013025931	0.0022675816	0.0021803898	0.01361002	0.002538738	0.036267992	0.9301094
a31	0.006443123	0.011029998	0.015781567	0.01291636	0.0046299724	0.7089288	0.24027015
a20	0.008276901	0.002086276	0.015928786	0.059979465	0.009097822	0.13689142	0.76773936
a28	0.007335744	0.01078337	0.017547945	0.017447073	0.006897382	0.7343279	0.2056606
a31	0.0124972155	0.008457813	0.028815273	0.060150012	0.018803192	0.62037873	0.2508977
a35	0.0043508965	0.0017859926	0.009939783	0.038494293	0.0070083663	0.09068795	0.84773266
a31	0.0075732307	0.004467644	0.007948593	0.0093879355	0.012419605	0.71825993	0.23994307
a46	0.0008948209	0.00086224143	0.011306576	0.03817069	0.021776691	0.18553717	0.7414518
a31	0.0046160556	0.0024902655	0.0095298905	0.01626391	0.015453587	0.579666	0.3719803
a10	0.00046442266	0.0006511836	0.0104958275	0.03398904	0.030862607	0.22268301	0.7008539
a8	0.011970312	0.016160654	0.029429348	0.039254233	0.016593492	0.59311	0.29348198
a31	0.0006049624	0.0010020069	0.010323426	0.024653295	0.037622344	0.72914004	0.19665399
</S>	0.0005268531	0.00083832344	0.005314146	0.018049039	0.014203948	0.11399763	0.8470701
