 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
a33	0.042982	0.55718726	0.33724463	0.03558402	0.015495878	0.010875581	5.2017462e-08	0.0004453512	0.00018516842
a31	0.57341594	0.07340647	0.0014011795	0.0007369876	0.0040623564	0.3394204	9.7546335e-09	0.0075513823	5.2623136e-06
a46	0.99750644	0.0001719209	1.6355592e-05	3.7978236e-05	2.6344313e-05	0.0022233042	6.5903183e-10	1.7588756e-05	2.3144358e-09
a31	0.002603294	0.35750237	0.0046437755	0.001368905	0.007882122	0.5386014	1.0161953e-07	0.08736513	3.2888547e-05
a24	0.01863235	0.22337082	0.022110777	0.014537031	0.013426556	0.7031687	5.953242e-07	0.0047517056	1.5434512e-06
a31	0.0082069915	0.08753777	0.0014449967	0.0021149763	0.003241345	0.88142604	9.306303e-09	0.015998753	2.909485e-05
a37	0.0011477176	0.76279515	0.00052337913	0.00015780554	0.0012464656	0.15733878	6.684625e-08	0.07678187	8.698181e-06
a31	0.0028247465	0.12098456	0.00011979302	3.3289376e-05	0.0009479328	0.012916258	1.6562398e-06	0.86147034	0.00070141547
a18	0.48380044	0.2671184	0.00018250392	0.00031246018	0.00259059	0.0032629755	1.6493547e-06	0.22902493	0.013705961
a31	0.58143145	0.04265087	0.00030987294	0.0015319786	0.0046218205	0.007510051	2.0280231e-06	0.33134422	0.030597804
a41	0.88047755	0.052946925	0.00864198	0.0054248786	0.010872725	0.0051162937	2.9441351e-05	0.015183878	0.021306306
a31	0.32318947	0.13212356	0.0004104287	0.013822101	0.0032916048	0.003387502	1.0624537e-06	0.5037685	0.020005666
a21	0.047813952	0.36544776	0.14155921	0.13962981	0.1245992	0.04225353	0.00046897013	0.07517056	0.06305709
a31	0.10576365	0.366906	0.004254116	0.036851313	0.008039711	0.0041282987	4.051331e-05	0.42088953	0.053126857
a14	0.009091515	0.33674335	0.092080876	0.10965378	0.15550649	0.048653606	0.00071035384	0.09784531	0.14971466
a31	0.044702396	0.5134129	0.0144242	0.07468614	0.013091542	0.004491715	0.00024321357	0.2714578	0.06349009
a24	0.006426611	0.3256671	0.03647095	0.053034514	0.037568133	0.010104444	0.00033866326	0.051924482	0.47846505
a31	0.007915034	0.57000506	0.02171709	0.01602644	0.0031965359	0.0010247548	0.00028768383	0.21760099	0.16222647
a10	0.00293411	0.25769544	0.01934342	0.031469148	0.022458285	0.008371201	0.00020094053	0.08354012	0.57398736
a7	0.012097917	0.5534231	0.05831763	0.02862	0.0064677405	0.0011557103	0.0018607862	0.30001512	0.038042035
a20	0.008674873	0.64294887	0.023047138	0.026430856	0.008454636	0.0026207105	0.00071808835	0.15262173	0.1344831
a31	0.0058639394	0.53183573	0.024701107	0.05491879	0.012432419	0.0025467165	0.0007959111	0.10313499	0.26377037
a8	0.0027937128	0.20189504	0.033510856	0.032566	0.029570606	0.007083996	0.00026251926	0.05707455	0.63524276
a31	0.049999855	0.38623098	0.032920364	0.0104088215	0.009176664	0.0028690123	0.009025343	0.3893486	0.1100204
a33	0.0009948916	0.026265617	0.0033980005	0.015099366	0.026562102	0.014461906	0.00017718996	0.14443913	0.7686018
a7	0.04469323	0.06509646	0.007871195	0.006470903	0.012623617	0.005300177	0.01218345	0.636823	0.20893797
a31	0.0075873993	0.27211756	0.01075942	0.008946649	0.009114148	0.0029096887	0.0014645436	0.14908522	0.5380154
a23	0.0005426115	0.012409285	0.0016586694	0.012105143	0.03311687	0.015390072	0.00016844786	0.1417956	0.78281325
</S>	0.06530431	0.10679191	0.011884873	0.0075166197	0.0108499145	0.0035394668	0.02692375	0.41176802	0.35542116
